Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
Y,0.01,0.07,1.21,4.21,60.36,26.12
Y,0.07,0.06,1.13,13.49,74.22,10.56
Y,0.04,-0.11,0.83,15.26,84.53,-5.19
Y,-0.01,-0.15,0.72,1.89,65.43,-6.35
Y,-0.04,-0.09,0.59,-8.85,56.46,4.76
Y,-0.00,0.02,0.40,5.49,22.22,0.06
Y,-0.04,-0.10,0.41,19.29,-5.25,-8.24
Y,0.10,-0.02,0.23,15.99,-42.48,-3.23
Y,0.21,0.11,-0.09,6.53,-110.11,-16.48
Y,0.31,0.20,-0.32,20.63,-173.46,-33.33
Y,0.59,0.03,-0.23,59.27,-304.38,-60.00
Y,0.94,-0.49,1.61,108.83,-410.03,-45.78
Y,0.79,-0.43,3.15,72.69,-335.14,35.77
Y,0.72,0.96,1.82,-70.74,-52.25,34.61
Y,0.64,0.38,1.23,-12.57,-2.01,-79.59
Y,0.72,-0.61,1.15,10.25,-12.15,-69.40
Y,0.61,-0.08,1.16,-40.41,-21.12,16.85
Y,0.62,0.23,1.17,-23.93,-19.29,20.57
Y,0.57,0.00,1.06,10.56,-0.31,-22.77
Y,0.55,-0.17,0.97,-8.06,10.80,-12.70
Y,0.55,-0.02,0.86,-20.08,16.48,5.68
Y,0.51,0.02,0.85,-15.20,18.55,-0.55
Y,0.53,-0.03,0.91,-6.47,25.21,-5.43
Y,0.51,-0.33,1.43,34.42,37.11,-10.19
Y,0.50,-0.19,1.69,33.08,99.79,24.72
Y,0.48,-0.07,1.71,34.42,153.81,36.19
Y,0.53,-0.06,1.53,46.33,225.10,53.47
Y,0.33,-0.07,1.11,50.11,242.43,68.85
Y,0.19,0.04,0.84,29.17,229.37,84.90
Y,-0.01,0.10,0.58,31.25,175.11,64.70
Y,-0.03,0.06,0.60,52.25,130.19,46.02
Y,-0.02,0.16,0.66,28.63,94.60,29.72
Y,-0.14,-0.05,0.84,11.78,67.14,1.59
Y,-0.11,0.07,0.76,-15.20,76.29,26.37
Y,-0.12,0.22,0.65,-12.57,64.82,24.35
Y,-0.14,0.07,0.54,8.42,44.74,12.76
Y,-0.13,0.08,0.53,0.43,27.53,21.73
Y,-0.14,0.31,0.58,3.66,1.53,26.12
Y,-0.08,0.29,0.51,17.15,-12.70,13.24
Y,0.01,0.21,0.37,23.99,-50.35,2.38
Y,0.05,0.37,0.36,22.58,-103.76,-3.72
Y,0.08,0.47,0.64,14.22,-131.23,-19.47
Y,0.10,0.55,0.72,3.91,-127.32,-39.37
Y,0.19,0.70,0.35,-24.48,-149.78,-98.88
Y,0.19,0.22,0.55,-5.74,-200.44,-141.85
Y,0.30,-0.27,1.31,10.19,-219.73,-104.37
Y,0.31,-0.26,1.79,-17.15,-192.99,-65.06
Y,0.29,0.02,1.47,-64.64,-90.45,-39.55
Y,0.31,-0.19,1.26,-33.81,-58.35,-51.57
Y,0.32,-0.35,1.47,-18.74,-52.12,-30.70
Y,0.31,-0.29,1.61,-29.17,-0.43,12.15
Y,0.33,0.05,1.23,-39.18,49.99,15.50
Y,0.29,0.05,1.40,-17.15,53.22,-2.93
Y,0.24,0.10,1.55,-35.46,97.29,7.57
Y,0.16,0.45,1.39,-55.11,139.59,1.04
Y,0.21,0.51,1.24,-43.70,163.15,-26.61
Y,0.14,0.43,0.91,-90.03,173.89,-96.74
Y,0.04,0.13,0.78,-72.14,154.42,-124.82
Y,-0.02,0.05,0.38,-154.66,151.31,-138.61
Y,-0.22,-0.40,0.55,-89.11,78.37,-117.92
Y,-0.14,-0.41,0.39,-53.53,69.95,-79.41
Y,-0.14,-0.46,0.41,-40.41,39.06,-54.20
Y,-0.12,-0.42,0.33,-1.22,5.98,-51.64
Y,-0.11,-0.56,0.48,17.58,-19.53,-45.23
Y,-0.07,-0.71,0.75,20.75,-32.84,-16.78
Y,-0.03,-0.56,0.74,14.28,-24.35,3.72
Y,0.07,-0.75,0.62,11.29,-36.38,25.70
Y,0.21,-0.92,0.58,16.97,-78.06,58.84
Y,0.38,-1.10,0.37,12.15,-110.90,93.87
Y,0.32,-0.48,0.47,-0.79,-177.86,173.65
Y,0.17,0.51,1.24,38.39,-197.45,147.77
Y,0.04,0.27,1.55,70.31,-165.89,80.87
Y,-0.03,0.40,1.90,48.83,-91.92,35.46
Y,-0.02,0.32,1.54,26.18,-26.37,10.68
Y,-0.01,0.05,1.25,21.85,5.62,-22.64
Y,0.03,-0.04,1.15,16.17,10.13,-26.55
Y,0.04,-0.27,1.24,18.19,9.52,-30.09
Y,0.05,-0.52,1.29,2.14,25.57,-6.47
Y,0.01,-0.34,1.26,-2.08,59.39,25.63
Y,-0.01,-0.43,1.20,19.53,76.84,31.56
Y,0.06,-0.56,1.04,47.61,86.61,61.16
Y,0.04,-0.26,1.04,36.38,80.99,96.44
Y,-0.03,0.26,0.79,0.92,79.65,83.01
Y,-0.12,0.16,0.72,36.07,56.09,18.37
Y,-0.08,0.13,0.58,31.86,49.62,4.46
Y,-0.02,0.17,0.38,24.29,19.84,-10.86
Y,0.06,0.20,0.38,11.66,-23.80,-40.83
Y,0.05,-0.10,0.46,9.28,-45.47,-67.02
Y,0.18,-0.01,0.29,-16.60,-51.33,-36.25
Y,0.22,0.00,0.08,-13.00,-81.67,-42.85
Y,0.38,-0.10,0.01,-5.80,-150.63,-59.14
Y,0.47,-0.25,-0.37,13.79,-252.62,-83.01
Y,0.72,-0.29,0.11,36.38,-346.44,-56.34
Y,1.07,-0.27,1.83,64.15,-420.41,-21.61
Y,0.73,-0.21,3.18,11.90,-252.44,7.75
Y,0.84,0.73,2.22,-72.20,-70.56,31.98
Y,0.86,-0.17,1.51,-14.04,11.96,-70.50
Y,0.86,-0.63,1.53,-3.60,30.52,-32.65
Y,0.76,-0.35,1.52,-16.54,54.26,13.73
Y,0.66,-0.06,1.33,8.18,90.58,23.68
Y,0.62,-0.19,1.47,42.79,111.21,-2.99
Y,0.56,-0.34,1.51,27.59,162.17,18.43
Y,0.50,0.07,1.00,0.00,203.37,59.08
Y,0.39,0.03,1.04,41.63,175.96,37.05
Y,0.24,-0.32,1.39,70.98,163.02,12.45
Y,0.17,-0.16,1.01,9.64,193.24,67.14
Y,0.08,-0.06,0.70,9.89,184.33,78.55
Y,-0.05,-0.10,0.59,26.31,132.75,63.17
Y,-0.10,-0.08,0.57,10.50,106.81,59.33
Y,-0.07,-0.00,0.54,-2.38,76.11,49.68
Y,-0.06,-0.04,0.58,7.93,49.19,47.06
Y,-0.08,-0.01,0.64,13.06,32.53,47.73
Y,-0.10,0.22,0.68,-6.77,25.39,52.00
Y,-0.10,0.24,0.63,7.69,17.21,21.36
Y,-0.11,0.10,0.69,31.01,5.31,6.53
Y,-0.13,0.21,0.67,8.79,2.08,14.59
Y,-0.13,0.24,0.71,7.02,-8.18,6.04
Y,-0.11,0.20,0.65,8.91,-16.66,-1.71
Y,-0.07,0.27,0.64,5.98,-30.58,-0.43
Y,-0.05,0.36,0.73,7.08,-48.28,-11.41
Y,0.17,0.58,0.35,-14.59,-68.48,-44.92
Y,0.30,0.60,0.18,-6.41,-133.67,-112.55
Y,0.21,0.25,0.14,-7.63,-211.79,-157.59
Y,0.44,-0.37,0.84,20.75,-296.81,-153.14
Y,0.44,-0.66,1.87,46.88,-301.51,-91.43
Y,0.37,-0.20,2.37,-31.74,-155.76,5.43
Y,0.32,0.23,1.63,-53.47,-13.06,-21.97
Y,0.33,-0.21,1.31,-10.99,23.99,-56.03
Y,0.30,-0.47,1.26,-10.19,38.33,-17.82
Y,0.21,-0.29,1.52,-9.46,52.37,19.23
Y,0.16,-0.23,1.52,-7.69,89.17,34.85
Y,0.18,-0.21,1.18,10.31,142.94,39.79
Y,0.18,-0.31,1.08,27.28,143.31,46.69
Y,0.08,-0.26,1.00,16.24,142.21,75.68
Y,-0.04,-0.05,0.86,1.40,130.31,99.24
Y,-0.09,0.07,0.66,-4.33,122.68,106.32
Y,-0.06,0.15,0.61,23.07,90.39,87.34
Y,-0.02,0.26,0.61,30.09,54.26,69.64
Y,-0.03,0.56,0.58,11.72,31.92,61.65
Y,0.04,0.98,0.63,1.34,-23.13,-2.56
Y,0.01,0.75,0.85,9.70,-53.65,-64.09
Y,-0.08,0.57,1.02,-17.33,-43.46,-90.03
Y,-0.03,0.64,1.04,-28.56,-22.64,-110.23
Y,-0.10,0.33,1.10,-22.58,-14.53,-147.03
Y,-0.11,-0.13,1.10,-36.25,3.97,-136.78
Y,-0.19,-0.22,1.24,-49.62,18.01,-99.67
Y,-0.14,-0.03,1.04,-59.88,49.26,-83.31
Y,-0.29,-0.57,0.62,-21.61,55.73,-120.97
Y,-0.20,-0.78,0.78,-9.22,41.69,-90.82
Y,-0.24,-0.36,0.78,-41.32,37.72,-28.38
Y,-0.23,-0.24,0.85,-4.27,22.77,-33.33
Y,-0.19,-0.32,0.84,8.12,21.00,-38.76
Y,-0.21,-0.38,0.76,-11.66,19.53,-27.16
Y,-0.20,-0.38,0.75,-9.40,11.17,-12.70
Y,-0.16,-0.42,0.67,-11.05,10.38,-1.22
Y,-0.10,-0.54,0.44,-9.09,-3.72,11.47
Y,-0.01,-0.65,0.20,-6.53,-30.58,29.91
Y,0.22,-0.36,-0.45,-37.60,-117.98,66.22
Y,0.23,-0.41,-0.23,-0.61,-291.38,28.75
Y,0.54,-0.14,0.54,47.00,-355.77,65.19
Y,0.57,0.22,2.28,92.77,-347.05,79.59
Y,0.33,0.56,2.84,37.29,-150.39,55.60
Y,0.29,0.60,2.16,14.04,-11.23,3.42
Y,0.28,0.08,1.53,29.54,64.64,-57.56
Y,0.24,-0.20,1.39,25.51,74.65,-57.80
Y,0.19,-0.32,1.43,15.87,91.49,-27.28
Y,0.23,-0.22,1.11,19.53,127.38,9.40
Y,0.22,-0.13,0.87,6.53,134.83,13.31
Y,0.09,-0.24,0.79,15.62,98.27,-7.87
Y,-0.01,-0.13,0.71,-8.06,82.58,23.68
Y,-0.08,0.07,0.78,-13.73,61.52,31.01
Y,-0.02,0.21,0.59,-3.23,58.59,13.61
Y,-0.00,-0.07,0.55,31.07,27.04,-15.93
Y,0.02,-0.05,0.44,9.83,9.34,-5.37
Y,0.08,-0.06,0.30,3.72,-46.88,-8.79
Y,0.14,0.08,0.29,-0.85,-81.73,-6.41
Y,0.40,0.15,-0.10,-8.97,-139.34,-31.01
Y,0.61,-0.38,-0.32,32.47,-239.69,-71.17
Y,0.77,-0.47,-0.14,28.75,-303.77,-37.48
Y,1.07,-0.19,1.72,64.27,-408.08,-12.82
Y,0.70,0.38,2.70,-27.34,-240.60,67.69
Y,0.72,0.87,2.24,-36.44,-113.46,23.62
Y,0.78,-0.09,1.98,32.17,-11.17,-67.63
Y,0.80,-0.42,1.67,12.21,36.62,-39.92
Y,0.79,-0.09,1.34,-8.42,64.21,14.34
Y,0.68,-0.01,1.66,40.28,79.10,-3.36
Y,0.64,-0.21,1.97,67.08,125.43,-20.87
Y,0.69,-0.14,1.44,0.85,240.42,18.49
Y,0.50,-0.14,0.89,32.29,254.82,37.78
Y,0.36,-0.21,0.92,52.86,222.90,44.98
Y,0.19,-0.07,0.78,15.75,199.34,61.95
Y,0.10,-0.02,0.62,2.26,182.86,64.82
Y,0.09,0.08,0.64,25.33,139.22,61.10
Y,0.01,-0.01,0.58,19.65,107.79,24.78
Y,-0.07,-0.09,0.38,-5.86,96.98,34.24
Y,-0.05,0.27,0.34,-18.07,32.71,66.35
Y,-0.08,0.36,0.87,14.95,-0.61,37.05
Y,-0.05,0.43,0.85,1.10,17.76,23.99
Y,-0.05,0.25,0.64,14.22,17.58,-5.25
Y,-0.05,0.27,0.65,18.55,6.16,-5.92
Y,-0.07,0.32,0.63,10.13,-7.75,-10.68
Y,-0.05,0.49,0.48,-9.16,-27.34,-17.52
Y,0.03,0.46,0.44,4.39,-58.35,-49.32
Y,0.18,0.31,0.06,-10.19,-107.12,-77.03
Y,0.26,0.31,0.04,-20.45,-211.18,-145.45
Y,0.32,-0.30,0.74,10.80,-287.60,-165.04
Y,0.36,-0.47,1.72,8.00,-261.84,-72.45
Y,0.34,-0.22,2.04,-24.96,-198.12,-29.72
Y,0.29,-0.12,2.00,-39.43,-75.44,-22.40
Y,0.32,-0.14,1.47,-23.38,12.27,-21.97
Y,0.34,-0.19,1.18,-9.64,29.72,-15.99
Y,0.27,-0.15,1.14,-6.90,20.02,-4.03
Y,0.23,-0.04,1.20,-5.37,34.61,6.16
Y,0.23,0.12,1.13,-8.48,51.57,5.49
Y,0.23,0.15,1.02,-11.47,58.04,-23.32
Y,0.19,-0.01,1.04,-2.99,58.53,-37.41
Y,0.14,0.15,1.12,-19.10,65.31,-22.89
Y,-0.01,0.23,1.28,-28.87,77.76,-39.61
Y,0.06,0.21,1.25,-26.79,101.93,-37.48
Y,0.03,0.02,1.28,-30.09,112.43,-60.18
Y,-0.07,-0.05,1.06,-63.78,137.63,-49.50
Y,-0.15,-0.02,0.93,-39.98,141.66,-48.10
Y,-0.19,-0.13,0.86,-32.29,142.09,-51.03
Y,-0.20,-0.15,0.49,-58.72,146.91,-41.50
Y,-0.20,-0.29,0.28,-25.88,97.11,-36.13
Y,-0.18,-0.23,0.69,-21.67,38.15,-26.49
Y,-0.20,-0.24,0.81,-31.37,36.99,-23.19
Y,-0.19,-0.26,0.53,-27.71,54.57,-13.18
Y,-0.16,-0.38,0.23,-14.47,33.45,1.59
Y,-0.16,-0.41,0.09,-15.50,-3.60,9.95
Y,-0.11,-0.51,0.00,-1.40,-83.25,24.90
Y,-0.05,-0.41,0.08,3.78,-142.33,39.55
Y,0.19,-0.29,-0.08,37.90,-226.32,50.17
Y,0.45,-0.25,0.81,88.20,-349.49,32.78
Y,0.42,-0.30,1.66,80.51,-354.49,55.42
Y,0.34,0.35,2.68,28.99,-247.92,96.01
Y,0.18,0.54,2.05,11.66,-30.15,17.09
Y,0.20,0.11,1.49,32.04,33.45,-36.44
Y,0.16,-0.24,1.14,10.74,35.22,-26.37
Y,0.12,-0.13,1.25,-10.01,14.16,1.04
Y,0.13,-0.03,1.29,-0.06,25.21,9.16
Y,0.17,-0.15,1.08,17.88,56.03,-21.18
Y,0.15,-0.34,1.00,18.55,56.95,-26.18
Y,0.10,-0.26,0.99,-4.27,44.25,11.66
Y,0.05,0.06,1.04,-22.28,54.32,34.85
Y,0.07,0.09,0.95,0.61,66.59,17.82
Y,0.10,-0.22,1.02,31.62,69.34,-4.82
Y,0.10,-0.09,0.75,-4.58,90.88,21.06
Y,0.08,0.01,0.50,-3.85,77.70,24.96
Y,0.01,0.00,0.30,11.05,29.91,8.18
Y,0.05,-0.13,0.26,6.23,-2.99,-1.77
Y,0.18,-0.17,0.22,4.64,-58.72,4.46
Y,0.33,-0.12,0.13,7.81,-113.83,13.49
Y,0.38,0.05,-0.05,-13.49,-169.19,-2.62
Y,0.43,0.04,-0.03,-16.42,-284.30,-37.48
Y,0.71,-0.17,0.60,51.09,-350.40,-27.71
Y,0.99,-0.09,2.10,70.43,-364.81,3.85
Y,0.72,0.25,2.22,-41.26,-189.45,38.21
Y,0.71,0.41,1.96,-36.56,-107.91,-7.32
Y,0.80,0.01,1.53,-32.23,-21.06,-36.25
Y,0.80,-0.27,1.29,-20.39,8.24,-26.18
Y,0.81,-0.23,1.22,-14.40,21.24,-8.54
Y,0.71,-0.18,1.20,13.12,43.82,-0.31
Y,0.60,-0.12,1.28,27.95,71.96,-0.49
Y,0.63,-0.02,1.22,28.63,103.52,1.59
Y,0.63,-0.08,1.14,49.13,132.02,-11.23
Y,0.52,-0.19,1.21,49.56,137.70,-8.48
Y,0.45,-0.07,1.14,39.18,165.71,21.48
Y,0.39,-0.02,1.15,63.29,172.61,21.36
Y,0.34,0.02,1.10,63.35,180.48,26.37
