Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
R,-0.11,0.36,0.54,27.65,10.74,44.13
R,-0.10,0.63,0.82,9.09,7.08,30.94
R,-0.01,0.80,0.82,0.67,68.48,10.68
R,0.02,1.00,0.67,-19.53,77.03,8.54
R,0.04,1.09,0.80,-0.12,36.01,-51.45
R,-0.04,0.80,0.81,21.97,36.50,-104.74
R,-0.01,0.74,0.58,-7.02,69.46,-116.21
R,-0.01,0.39,0.24,2.87,49.80,-137.76
R,-0.12,0.18,0.18,-0.37,3.05,-135.50
R,-0.18,0.25,0.33,-24.23,-47.73,-113.65
R,-0.11,0.14,0.55,-22.58,-79.10,-124.39
R,-0.06,-0.15,0.71,-6.90,-91.43,-133.30
R,-0.15,-0.29,0.63,-26.18,-78.61,-90.27
R,-0.11,-0.21,0.64,-27.04,-94.97,-67.57
R,-0.08,-0.34,0.96,1.95,-108.89,-64.94
R,-0.09,-0.47,0.84,-4.82,-87.16,-35.28
R,-0.04,-0.48,0.94,-2.81,-106.02,-12.45
R,0.02,-0.58,1.34,17.15,-123.23,13.85
R,0.08,-0.41,1.39,10.50,-78.61,76.66
R,0.08,-0.17,1.30,5.49,-65.31,103.33
R,0.06,-0.25,1.45,36.32,-67.75,102.11
R,0.16,-0.15,1.45,37.90,-43.15,134.83
R,0.17,0.51,1.45,23.56,-14.04,173.16
R,0.12,0.72,1.06,17.64,29.36,121.46
R,0.07,0.68,0.91,23.07,22.95,88.01
R,0.05,0.58,1.02,34.55,10.44,56.15
R,0.06,0.60,0.93,18.80,24.48,43.76
R,0.07,0.60,0.85,12.33,24.60,29.11
R,0.05,0.49,0.83,19.90,16.54,4.88
R,0.09,0.47,0.78,16.11,18.01,3.78
R,0.10,0.61,0.60,-1.53,16.54,6.10
R,0.10,0.79,0.50,-20.94,-7.32,-9.52
R,0.13,0.87,0.32,-29.30,-15.81,-29.24
R,0.19,0.98,0.34,-29.54,-62.01,-67.26
R,0.27,0.48,0.28,-50.29,-87.04,-131.47
R,0.29,0.04,0.25,-63.05,-115.84,-150.39
R,0.37,-0.37,0.82,-48.28,-174.56,-136.17
R,0.47,-0.41,1.50,-2.26,-171.51,-115.42
R,0.57,-0.58,1.56,-24.48,-82.82,-84.66
R,0.55,-0.38,1.46,-34.73,-54.57,-30.33
R,0.52,-0.32,1.59,-14.28,-43.95,-23.56
R,0.47,-0.25,1.39,-20.14,-3.30,-5.13
R,0.43,-0.01,1.22,-28.26,11.17,8.42
R,0.39,-0.10,1.10,-17.46,18.98,-2.14
R,0.36,-0.22,1.04,-3.72,27.04,7.87
R,0.38,-0.09,0.97,-0.06,31.80,22.46
R,0.35,0.02,0.96,22.46,28.26,21.67
R,0.38,0.01,1.07,38.70,30.03,7.69
R,0.40,-0.04,1.23,38.70,41.93,-1.04
R,0.32,-0.23,1.42,58.11,70.43,-1.59
R,0.21,-0.19,1.53,63.11,114.56,22.77
R,0.02,-0.05,1.46,49.87,139.65,39.86
R,-0.01,0.30,1.19,52.49,181.27,55.48
R,-0.04,0.45,1.06,70.25,174.07,46.02
R,-0.18,0.40,0.97,54.99,148.38,33.69
R,-0.28,0.50,0.79,28.69,144.96,47.49
R,-0.28,0.56,0.75,31.80,119.51,43.88
R,-0.25,0.74,0.73,12.08,117.31,32.17
R,-0.25,0.60,0.55,10.50,120.85,-18.86
R,-0.23,0.36,0.45,18.01,108.89,-39.31
R,-0.26,0.29,0.34,2.87,92.35,-23.44
R,-0.23,0.28,0.24,9.34,82.64,-23.07
R,-0.20,0.09,0.06,15.99,54.20,-23.74
R,-0.20,0.17,-0.00,-0.31,1.16,16.17
R,-0.13,0.34,0.03,-7.51,-26.98,20.69
R,-0.08,0.28,0.05,0.18,-68.42,2.99
R,0.02,0.26,-0.14,-17.52,-107.42,6.96
R,0.06,0.18,0.07,-11.05,-169.13,3.48
R,0.11,0.24,0.66,-13.92,-241.39,13.18
R,0.21,0.25,0.88,-33.87,-240.54,19.10
R,0.24,0.25,0.85,-53.16,-211.06,27.83
R,0.33,0.04,1.30,-34.67,-230.96,4.52
R,0.34,0.02,1.49,-65.43,-209.35,27.47
R,0.36,0.10,1.34,-76.48,-164.79,49.87
R,0.44,0.14,1.87,-29.11,-153.26,29.30
R,0.44,0.23,1.88,-32.10,-95.89,27.16
R,0.39,0.24,1.50,-32.71,-29.36,4.21
R,0.39,0.02,1.55,-2.50,-14.65,-12.70
R,0.39,0.05,1.48,-3.97,6.84,2.69
R,0.37,0.21,1.49,8.06,35.28,4.09
R,0.37,0.13,1.49,22.52,60.12,-10.99
R,0.34,-0.01,1.46,39.43,104.68,-20.51
R,0.22,0.02,1.31,55.36,138.98,-8.91
R,0.18,0.11,1.32,71.23,155.15,-7.14
R,0.15,-0.01,1.07,87.59,188.78,-14.83
R,0.03,-0.01,0.70,61.52,174.87,17.09
R,-0.01,0.20,0.67,53.16,132.81,42.54
R,-0.09,0.41,0.66,41.08,91.06,41.50
R,-0.10,0.36,0.63,43.52,76.11,28.75
R,-0.13,0.29,0.77,46.57,57.62,23.07
R,-0.11,0.64,0.77,16.85,83.31,47.06
R,-0.08,1.08,0.67,-14.53,92.29,55.30
R,-0.07,1.17,0.51,9.58,73.36,-33.33
R,-0.14,0.60,0.53,28.14,35.52,-103.70
R,-0.16,0.66,0.48,-8.67,36.44,-80.20
R,-0.15,0.77,0.31,-15.14,28.20,-102.60
R,-0.10,0.46,0.21,6.77,2.44,-133.12
R,-0.11,0.25,0.34,-9.09,-52.92,-129.15
R,-0.10,0.18,0.37,-23.19,-71.53,-125.55
R,-0.09,0.02,0.47,-16.48,-93.75,-130.68
R,-0.07,-0.16,0.58,-20.51,-99.06,-117.92
R,-0.08,-0.39,0.75,-17.21,-109.80,-100.28
R,-0.07,-0.45,0.81,-25.82,-101.38,-72.75
R,-0.10,-0.61,0.89,-0.67,-100.95,-43.82
R,-0.05,-0.49,0.90,-12.63,-97.60,2.75
R,-0.01,-0.27,1.03,-3.23,-112.24,28.87
R,0.02,-0.39,1.31,14.53,-113.83,22.09
R,0.03,-0.54,1.46,11.47,-100.95,35.52
R,0.09,-0.32,1.47,-6.16,-65.12,91.92
R,0.10,-0.22,1.53,17.70,-52.73,95.76
R,0.05,-0.32,1.44,35.40,-19.84,103.64
R,0.11,0.28,1.29,25.27,0.79,160.34
R,0.12,0.72,1.23,26.43,9.52,130.49
R,0.08,0.49,1.06,37.66,21.24,74.95
R,0.05,0.45,0.94,27.83,12.45,74.28
R,0.07,0.61,0.94,23.25,9.52,74.40
R,0.08,0.59,0.86,25.76,14.04,41.93
R,0.08,0.47,0.79,30.09,5.74,22.46
R,0.10,0.52,0.79,26.06,2.87,20.75
R,0.13,0.65,0.65,10.99,4.82,17.88
R,0.11,0.78,0.48,-2.14,-9.16,2.93
R,0.14,0.94,0.57,-14.28,-34.91,-12.02
R,0.20,0.72,0.40,-28.32,-42.36,-70.98
R,0.17,0.52,0.09,-37.78,-56.27,-83.19
R,0.32,0.37,0.61,-20.32,-162.84,-104.00
R,0.42,0.10,1.14,-56.09,-140.50,-137.51
R,0.49,-0.28,1.11,-65.55,-99.49,-136.41
R,0.50,-0.43,1.26,-41.38,-81.60,-99.73
R,0.48,-0.75,1.29,-30.88,-58.90,-78.61
R,0.43,-0.64,1.25,-37.17,-44.01,-25.94
R,0.43,-0.09,1.22,-25.88,-26.67,-1.34
R,0.39,-0.24,1.17,-10.93,-13.37,-21.48
R,0.40,-0.14,1.08,-14.04,-8.06,10.25
R,0.42,0.03,1.17,-10.44,0.61,9.64
R,0.46,0.02,1.08,-7.75,15.87,2.93
R,0.57,-0.17,1.24,-8.30,13.79,0.31
R,0.52,0.05,1.40,-18.37,60.06,16.24
R,0.46,0.16,1.38,24.29,96.01,-7.63
R,0.22,-0.22,1.24,54.99,116.52,-62.01
R,0.29,-0.32,1.34,50.54,121.22,-39.37
R,0.09,-0.34,1.18,59.08,133.54,-4.46
R,-0.11,-0.06,1.10,57.86,142.82,49.26
R,-0.11,0.20,1.12,54.50,143.19,72.33
R,-0.15,0.38,0.85,43.33,163.88,73.00
R,-0.23,0.70,0.66,10.62,140.75,79.41
R,-0.32,0.81,0.59,19.29,119.08,54.57
R,-0.34,0.57,0.50,46.08,91.31,-13.73
R,-0.38,0.27,0.55,46.26,71.59,-36.50
R,-0.42,0.30,0.48,-0.06,68.79,1.53
R,-0.35,0.42,0.59,11.47,36.80,2.69
R,-0.31,0.43,0.61,13.37,32.04,-5.31
R,-0.31,0.34,0.55,13.98,15.62,-17.52
R,-0.27,0.32,0.66,2.32,3.66,-15.87
R,-0.29,0.33,0.59,-4.09,7.87,-13.24
R,-0.24,0.24,0.44,-2.62,0.98,-16.30
R,-0.18,0.21,0.34,-5.00,-12.39,-11.17
R,-0.08,0.12,0.18,-9.03,-58.65,-0.79
R,-0.07,0.13,0.33,-8.61,-113.65,18.37
R,-0.04,0.18,0.45,-9.03,-125.43,24.17
R,0.10,0.02,0.43,-33.87,-144.17,33.69
R,0.22,0.03,0.56,-37.29,-183.04,47.36
R,0.32,0.07,0.64,-39.79,-199.89,48.10
R,0.39,0.20,0.98,-61.28,-232.91,55.73
R,0.41,0.07,1.33,-35.46,-228.88,48.71
R,0.39,0.18,1.50,-35.28,-162.11,61.83
R,0.39,0.22,1.34,-45.78,-112.43,41.56
R,0.43,0.25,1.56,-40.16,-107.85,20.81
R,0.48,0.11,1.83,-13.61,-64.03,-10.31
R,0.46,0.18,1.81,-12.21,1.10,10.99
R,0.43,0.18,1.67,7.14,39.61,2.99
R,0.39,0.10,1.74,41.99,57.37,-6.96
R,0.49,0.14,1.72,70.19,120.06,-25.33
R,0.37,0.00,1.28,66.41,176.70,-26.79
R,0.16,0.05,1.01,79.96,160.77,-0.31
R,0.07,0.09,1.02,87.34,143.13,1.22
R,0.06,0.13,0.78,73.43,150.82,8.06
R,-0.04,0.10,0.56,63.66,118.47,27.53
R,-0.10,0.28,0.65,62.62,87.28,37.66
R,-0.13,0.64,0.78,59.20,80.93,22.03
R,0.04,0.91,0.75,38.82,104.92,-10.56
R,0.05,0.86,0.50,14.71,126.59,-33.87
R,-0.06,0.77,0.30,4.94,82.64,-63.11
R,-0.09,0.98,0.43,-17.76,32.84,-59.27
R,-0.01,0.93,0.58,-5.31,9.34,-116.76
R,-0.03,0.26,0.37,2.75,12.08,-159.73
R,-0.09,0.11,0.28,-8.85,2.44,-140.08
R,-0.13,0.29,0.27,-32.71,-21.73,-114.20
R,-0.09,0.07,0.29,-17.27,-69.40,-121.58
R,-0.13,-0.18,0.60,5.86,-113.28,-121.77
R,-0.17,-0.23,0.85,-10.74,-98.39,-84.78
R,-0.13,-0.16,0.68,-35.95,-64.45,-63.84
R,-0.15,-0.29,0.63,-12.45,-94.30,-51.33
R,-0.13,-0.46,0.95,6.90,-131.47,-40.04
R,-0.08,-0.50,1.02,-4.39,-114.26,-10.19
R,0.04,-0.40,1.22,13.12,-112.79,23.01
R,0.02,-0.48,1.50,15.93,-103.94,48.89
R,0.08,-0.27,1.51,-2.56,-75.07,90.52
R,0.19,-0.17,1.60,13.73,-56.88,104.68
R,0.16,-0.31,1.63,30.88,-29.66,97.60
R,0.14,-0.26,1.31,23.80,22.58,159.36
R,0.16,0.52,0.92,19.17,27.40,205.38
R,0.13,1.00,1.05,25.82,0.61,175.84
R,0.10,0.97,1.08,41.50,13.85,72.88
R,0.05,0.58,0.89,33.63,25.45,19.47
R,0.04,0.47,0.82,21.73,20.63,15.87
R,0.04,0.43,0.83,13.31,11.84,16.11
R,0.06,0.49,0.74,12.08,7.39,16.66
R,0.07,0.62,0.62,4.82,6.23,17.76
R,0.11,0.90,0.34,-14.28,-10.68,2.14
R,0.17,0.89,0.28,-20.08,-44.74,-31.07
R,0.25,0.86,0.31,-38.82,-94.12,-64.33
R,0.26,0.51,0.63,-50.48,-126.65,-118.41
R,0.27,0.19,0.49,-62.87,-106.87,-131.10
R,0.35,-0.27,0.85,-28.44,-145.81,-151.61
R,0.54,-0.70,1.60,-29.66,-125.67,-112.85
R,0.55,-0.61,1.35,-53.65,-63.17,-48.28
R,0.59,-0.30,1.46,-17.15,-57.98,-19.47
R,0.53,-0.48,1.46,-8.54,-38.15,-24.84
R,0.46,-0.31,1.31,-21.36,-2.69,7.26
R,0.42,-0.10,0.99,-16.66,13.18,20.51
R,0.43,-0.06,1.05,-4.39,-0.67,18.07
R,0.49,0.09,1.28,3.72,18.68,16.17
R,0.49,-0.03,1.13,28.69,61.40,-4.46
R,0.41,-0.12,1.27,47.36,70.25,-10.38
R,0.37,-0.13,1.39,61.65,107.06,-5.49
R,0.29,-0.17,1.23,65.98,136.96,0.49
R,0.10,0.03,1.32,77.64,116.94,38.45
R,0.00,0.35,1.22,60.67,154.60,62.81
R,-0.10,0.45,1.06,70.98,169.49,44.01
R,-0.20,0.55,0.89,36.32,164.25,30.58
R,-0.28,0.69,0.83,22.83,147.46,13.12
R,-0.33,0.66,0.79,37.78,126.65,-5.86
R,-0.26,0.53,0.76,44.98,110.84,-16.17
R,-0.25,0.57,0.72,26.73,116.03,-16.42
R,-0.26,0.46,0.55,26.25,123.84,-53.22
R,-0.28,0.24,0.42,24.05,113.46,-68.79
R,-0.27,0.18,0.34,10.07,105.77,-56.34
R,-0.21,0.21,0.07,-17.82,83.31,-24.23
R,-0.20,0.15,-0.08,-5.13,21.12,-22.09
R,-0.20,0.10,-0.07,3.72,-16.97,-17.21
R,-0.13,0.09,-0.06,8.00,-62.07,6.10
R,-0.07,0.13,0.03,4.58,-119.02,26.92
R,-0.03,0.15,0.14,5.37,-159.91,34.30
R,0.12,0.21,0.48,6.90,-220.28,46.33
R,0.03,0.31,0.86,1.77,-266.66,61.34
R,0.10,0.24,1.02,-24.60,-237.30,58.29
R,0.24,0.30,1.36,-27.40,-222.35,74.89
R,0.13,0.37,1.27,-42.72,-176.09,87.34
R,0.24,0.36,1.33,-58.78,-171.69,76.54
R,0.35,0.28,1.60,-43.46,-156.37,70.19
R,0.42,0.49,1.76,-44.92,-117.07,74.04
R,0.45,0.43,1.66,-23.86,-41.08,18.25
R,0.40,0.25,1.62,-6.53,-9.22,-9.70
R,0.33,0.30,1.59,5.00,26.43,-17.21
R,0.28,0.25,1.73,42.60,60.42,-39.92
R,0.26,0.17,1.68,65.25,102.05,-53.22
R,0.27,0.07,1.23,68.91,167.72,-51.70
R,0.09,0.08,0.88,59.08,157.35,-18.68
R,0.01,0.15,0.87,65.31,121.77,-3.97
R,-0.02,0.21,0.93,86.67,93.51,0.73
R,-0.00,0.18,0.90,82.34,104.19,13.79
R,-0.05,0.44,0.61,30.94,127.62,55.97
R,-0.08,0.96,0.60,-6.90,101.26,61.16
R,-0.02,1.10,0.63,22.71,88.87,9.77
R,0.03,1.03,0.53,16.66,88.01,-56.76
R,-0.02,0.96,0.54,-5.86,55.79,-79.77
R,-0.02,0.89,0.57,-8.54,40.22,-105.41
R,0.01,0.77,0.53,-14.71,41.56,-150.09
R,0.04,0.47,0.40,-9.22,41.93,-183.11
R,-0.11,0.03,0.18,-5.92,12.15,-173.58
R,-0.15,0.11,0.11,-27.71,-40.71,-119.81
R,-0.14,0.05,0.30,-5.07,-85.94,-124.15
R,-0.11,-0.24,0.69,9.89,-117.61,-123.90
R,-0.19,-0.45,0.75,-4.39,-101.01,-80.38
R,-0.19,-0.32,0.73,-16.36,-98.63,-42.54
R,-0.16,-0.27,0.94,0.98,-118.10,-33.02
R,-0.16,-0.35,1.06,15.26,-108.95,-27.83
R,-0.08,-0.46,0.93,-1.71,-91.00,12.63
R,-0.02,-0.26,1.13,-4.82,-121.46,62.01
R,-0.03,-0.11,1.51,16.11,-134.70,68.85
R,0.03,-0.10,1.51,21.97,-63.11,71.11
R,0.03,0.23,1.17,-2.01,-38.88,106.69
R,0.05,0.25,1.39,23.93,-57.25,85.45
R,0.02,-0.03,1.52,41.63,-18.43,72.39
R,0.08,0.28,1.12,7.32,37.35,121.95
R,0.11,0.50,1.05,16.91,25.70,118.71
R,0.03,0.56,0.87,23.13,26.61,81.97
R,0.01,0.52,0.94,31.62,8.73,57.80
R,0.02,0.47,0.98,26.98,21.12,50.17
R,0.01,0.49,0.76,23.32,31.62,39.55
R,0.01,0.45,0.70,30.15,21.97,28.81
R,0.01,0.55,0.96,25.15,5.55,26.31
R,0.04,0.75,0.82,19.47,24.60,11.11
R,0.06,0.69,0.74,19.78,19.23,-12.63
R,0.04,0.52,0.60,2.26,4.33,-30.15
R,0.02,0.49,0.63,-1.83,-17.70,-27.47
R,0.11,0.76,0.53,-16.11,-37.29,-17.46
R,0.16,0.49,0.45,-7.08,-62.26,-62.38
R,0.20,0.34,0.25,-29.48,-79.16,-64.70
R,0.17,0.18,0.61,-14.71,-144.96,-57.19
