Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
L,-0.26,0.04,0.71,-24.48,57.74,-14.53
L,-0.22,0.13,0.68,-24.90,44.07,-2.99
L,-0.28,0.10,0.65,-18.80,35.58,-5.80
L,-0.25,0.06,0.60,-7.20,31.13,-0.12
L,-0.18,0.11,0.64,-5.13,29.48,2.75
L,-0.21,0.16,0.68,0.18,17.03,2.81
L,-0.23,0.10,0.45,0.85,10.56,-4.39
L,-0.27,0.03,0.38,-4.39,-9.16,-1.46
L,-0.22,0.06,0.37,-5.86,-26.31,-0.67
L,-0.22,0.00,0.34,-0.67,-49.68,8.06
L,-0.19,0.02,0.38,1.40,-69.09,14.53
L,-0.09,0.08,0.44,2.56,-80.51,17.40
L,-0.08,0.04,0.45,2.08,-91.31,16.97
L,-0.00,0.07,0.61,1.59,-111.57,21.00
L,0.07,0.01,0.72,25.82,-110.90,3.48
L,0.01,0.05,0.65,22.03,-114.07,13.73
L,0.01,0.00,0.94,-12.33,-146.42,29.72
L,0.10,0.35,1.55,-22.28,-152.65,52.12
L,0.09,0.66,1.76,-17.52,-127.87,30.94
L,0.01,0.17,1.77,-8.18,-83.68,-11.90
L,-0.01,-0.09,1.82,-15.56,-60.85,-12.51
L,0.06,-0.05,1.66,-26.31,-22.46,7.87
L,0.02,0.13,1.33,-17.82,3.85,19.41
L,0.01,0.11,1.34,-1.04,4.03,13.06
L,0.05,0.01,1.16,-5.31,12.82,9.83
L,0.07,0.11,1.06,0.55,18.98,17.64
L,0.10,0.13,0.85,7.45,23.38,13.06
L,0.10,-0.04,0.87,13.43,18.01,5.31
L,0.10,-0.01,0.86,11.84,14.10,13.49
L,0.10,0.14,0.88,8.30,10.50,21.00
L,0.12,0.09,0.90,6.53,4.46,11.11
L,0.10,0.08,0.90,1.83,3.42,12.27
L,0.07,0.12,0.93,3.48,1.16,14.53
L,0.08,0.14,0.98,3.17,0.98,15.62
L,0.07,0.18,0.88,7.45,2.93,12.51
L,0.05,0.38,0.90,2.75,0.49,11.29
L,0.05,0.53,0.92,-0.24,-5.25,1.22
L,0.03,0.57,0.81,-2.38,-6.77,-23.80
L,0.00,0.72,0.84,-8.24,-14.34,-44.01
L,0.04,0.77,0.82,-13.12,-18.80,-65.12
L,0.10,0.46,0.78,-16.48,-28.81,-97.84
L,0.20,0.21,0.86,-19.90,-38.27,-114.44
L,0.29,-0.40,0.88,-40.89,-46.81,-109.80
L,0.33,-0.52,1.04,-32.29,-44.01,-75.87
L,0.34,-0.42,1.03,-17.15,-30.94,-62.50
L,0.27,-0.42,1.01,-15.08,-22.16,-47.00
L,0.25,-0.44,1.09,-16.30,-15.44,-28.14
L,0.24,-0.32,1.10,-6.35,-8.36,-14.95
L,0.18,-0.26,1.03,-6.84,2.93,-4.94
L,0.17,-0.25,0.98,-7.14,3.48,-0.92
L,0.16,-0.13,0.97,4.27,-1.16,10.07
L,0.18,-0.11,1.04,3.17,3.17,11.60
L,0.20,-0.05,1.06,5.80,7.75,14.71
L,0.24,-0.04,1.14,10.93,14.28,11.72
L,0.19,-0.19,1.20,3.97,35.34,1.40
L,0.12,-0.33,1.25,9.40,53.16,2.75
L,-0.01,-0.31,1.27,25.76,82.95,18.68
L,-0.21,-0.19,1.18,29.30,95.21,36.56
L,-0.23,0.07,1.11,52.19,100.65,44.80
L,-0.31,0.27,1.11,39.37,86.55,46.02
L,-0.33,0.39,1.11,31.56,86.98,42.91
L,-0.34,0.36,0.93,14.10,89.23,29.17
L,-0.32,0.31,0.96,19.96,74.83,11.96
L,-0.20,0.30,0.99,23.13,77.27,0.85
L,-0.22,0.20,1.01,3.97,54.50,-4.15
L,-0.25,0.22,0.98,-7.69,57.25,-3.60
L,-0.34,0.32,0.83,0.06,52.12,-11.54
L,-0.32,0.16,0.63,8.61,53.65,-23.25
L,-0.32,0.09,0.62,3.42,37.90,-15.01
L,-0.29,0.18,0.63,-9.64,16.36,-3.66
L,-0.24,0.23,0.71,-12.57,12.08,-10.62
L,-0.16,0.15,0.60,-11.96,21.55,-17.21
L,-0.12,0.03,0.48,-4.70,1.95,-13.67
L,-0.11,-0.04,0.38,-5.80,-10.56,-1.77
L,-0.07,0.10,0.34,-0.85,-32.17,8.61
L,-0.08,-0.04,0.26,-5.13,-71.90,8.36
L,-0.14,-0.13,0.39,-6.16,-96.50,15.93
L,-0.07,0.09,0.64,5.62,-112.12,28.44
L,-0.02,0.18,0.64,3.85,-109.50,27.40
L,0.11,0.10,0.66,-5.25,-128.54,21.18
L,0.16,0.12,0.98,-18.13,-161.87,25.63
L,0.17,0.03,1.17,-24.96,-159.42,13.98
L,0.19,-0.33,1.19,-6.04,-132.14,18.68
L,0.14,0.22,1.51,-11.05,-124.08,50.23
L,0.20,0.22,1.63,-22.34,-102.66,28.14
L,0.16,-0.00,1.67,-12.63,-60.30,2.75
L,0.13,-0.08,1.62,-9.89,-40.65,9.95
L,0.14,0.13,1.57,-3.30,-24.60,31.07
L,0.17,0.02,1.15,2.50,11.96,16.60
L,0.09,-0.07,1.14,16.78,5.55,14.28
L,0.04,0.07,1.03,14.47,15.26,18.98
L,0.09,0.12,0.88,18.92,28.38,20.51
L,0.09,0.15,0.78,25.88,20.32,16.97
L,0.13,0.06,0.92,14.89,15.32,0.06
L,0.13,0.09,0.79,11.90,18.98,7.26
L,0.17,0.24,0.95,14.71,-2.26,14.95
L,0.22,0.33,0.95,10.62,3.42,8.61
L,0.20,0.46,0.95,7.57,4.94,0.00
L,0.19,0.51,0.89,-3.48,0.18,-24.05
L,0.15,0.58,0.82,-9.28,-3.85,-36.07
L,0.15,0.63,0.80,-14.89,-8.36,-51.64
L,0.21,0.52,0.68,-20.57,-14.83,-85.69
L,0.26,0.27,0.77,-12.27,-27.95,-109.56
L,0.20,-0.13,0.83,0.24,-32.59,-110.96
L,0.23,-0.29,0.82,-23.68,-37.17,-76.54
L,0.29,-0.27,0.89,-31.62,-43.70,-61.04
L,0.30,-0.38,1.15,-5.68,-32.10,-64.15
L,0.33,-0.40,1.13,-13.67,-26.67,-42.85
L,0.33,-0.40,1.20,-14.59,-19.59,-28.20
L,0.29,-0.33,1.05,-5.74,-3.66,-10.80
L,0.27,-0.21,1.11,1.04,-5.74,0.37
L,0.25,-0.13,1.07,-1.59,2.75,5.00
L,0.30,-0.14,1.05,0.79,12.76,7.26
L,0.31,-0.13,1.08,1.10,18.62,13.55
L,0.30,-0.11,1.03,7.51,22.28,19.17
L,0.33,-0.15,1.06,10.07,31.49,26.06
L,0.36,-0.15,1.28,9.28,32.41,33.75
L,0.16,-0.08,1.32,4.33,77.70,52.06
L,-0.08,0.04,1.20,4.21,104.31,53.47
L,-0.13,0.21,1.44,16.91,83.98,48.03
L,-0.15,0.26,1.33,19.65,111.08,32.65
L,-0.19,0.24,1.16,11.54,114.81,26.43
L,-0.31,0.33,0.94,6.65,93.63,22.22
L,-0.32,0.14,0.93,11.05,76.05,-0.43
L,-0.18,0.18,1.02,15.93,61.22,6.35
L,-0.16,0.17,0.90,7.69,87.04,-3.48
L,-0.18,0.08,0.82,3.54,89.05,-8.00
L,-0.23,0.13,0.62,8.54,84.41,-5.37
L,-0.29,0.12,0.51,17.58,58.35,-3.05
L,-0.27,0.15,0.46,13.98,48.16,1.04
L,-0.29,0.08,0.44,13.85,17.64,-0.18
L,-0.27,0.18,0.44,10.86,7.32,3.36
L,-0.26,0.21,0.42,8.18,-4.82,-4.03
L,-0.19,0.09,0.35,7.39,-26.61,-12.82
L,-0.16,0.05,0.26,3.60,-42.66,-8.91
L,-0.19,-0.06,0.41,3.17,-86.36,10.07
L,-0.17,0.33,0.32,4.09,-96.92,23.19
L,-0.12,0.19,0.45,5.55,-118.53,-1.95
L,0.03,-0.10,0.48,9.64,-123.66,-14.77
L,0.05,-0.07,0.49,8.42,-141.91,5.68
L,0.17,-0.06,0.92,-23.93,-176.21,26.18
L,0.28,0.16,1.24,-24.11,-160.71,35.22
L,0.38,0.28,1.73,-17.58,-151.61,22.28
L,0.35,0.09,1.70,-2.14,-93.08,1.95
L,0.28,-0.02,1.73,-6.29,-61.34,12.15
L,0.19,0.15,1.69,-14.89,-37.60,18.55
L,0.15,0.00,1.53,-16.24,-1.59,7.87
L,0.13,-0.01,1.08,-12.70,13.67,8.91
L,0.16,-0.16,1.10,-2.26,9.58,13.43
L,0.13,-0.07,1.10,2.20,14.22,28.87
L,0.13,0.04,0.98,0.98,23.99,36.25
L,0.11,0.13,0.69,13.43,13.67,25.88
L,0.17,0.18,0.90,18.80,6.53,22.77
L,0.21,0.41,0.90,16.54,0.98,26.37
L,0.22,0.67,0.83,0.61,6.47,8.97
L,0.18,0.83,0.84,-1.65,-3.36,-17.76
L,0.17,0.94,0.76,-22.28,-8.97,-56.46
L,0.17,0.43,0.66,-37.60,-13.79,-96.62
L,0.18,0.26,0.66,-41.75,-23.07,-97.72
L,0.25,0.03,0.85,-43.40,-47.12,-103.45
L,0.33,-0.35,0.96,-44.01,-42.60,-94.54
L,0.45,-0.55,1.07,-39.43,-36.74,-88.32
L,0.46,-0.72,1.08,-21.61,-20.14,-59.69
L,0.41,-0.66,1.14,-17.15,-19.35,-36.93
L,0.33,-0.51,1.08,-11.90,-11.54,-14.59
L,0.29,-0.43,1.02,0.73,0.85,-5.00
L,0.26,-0.34,1.00,-1.16,2.75,3.23
L,0.26,-0.16,1.00,-2.01,-1.65,16.66
L,0.29,-0.12,1.04,6.35,5.49,17.40
L,0.32,-0.13,1.00,11.66,14.77,14.47
L,0.34,-0.16,1.10,19.90,19.90,16.78
L,0.37,-0.20,1.12,29.79,29.91,18.92
L,0.30,-0.22,1.27,41.63,41.08,26.49
L,0.15,-0.03,1.37,39.61,66.83,34.67
L,0.10,-0.02,1.40,34.97,83.44,35.77
L,-0.02,0.21,1.20,28.20,111.33,46.20
L,-0.09,0.30,1.34,46.57,110.47,19.29
L,-0.10,0.18,1.17,34.24,127.44,3.91
L,-0.22,0.16,0.96,16.85,132.08,9.89
L,-0.29,0.15,0.85,21.18,122.62,5.92
L,-0.34,0.21,0.78,32.53,108.15,-2.56
L,-0.31,0.28,0.80,33.87,97.11,-10.80
L,-0.29,0.14,0.66,27.95,102.91,-19.59
L,-0.33,0.16,0.65,23.38,78.19,-3.97
L,-0.34,0.35,0.60,23.93,64.76,-9.34
L,-0.34,0.29,0.62,25.76,54.08,-22.64
L,-0.32,0.23,0.56,28.81,50.48,-29.30
L,-0.28,0.16,0.46,22.09,43.88,-30.09
L,-0.31,0.15,0.49,3.05,13.37,-21.73
L,-0.27,0.05,0.38,-0.79,0.73,-13.92
L,-0.23,0.03,0.26,1.59,-11.96,-5.43
L,-0.20,0.05,0.25,5.19,-43.82,4.70
L,-0.17,-0.07,0.07,7.26,-75.38,11.90
L,-0.10,0.03,0.30,5.92,-117.37,28.56
L,0.06,-0.07,0.28,0.24,-135.19,32.29
L,0.14,-0.05,0.42,-12.33,-172.00,48.71
L,0.10,-0.15,0.79,-15.08,-192.50,56.34
L,0.22,0.38,1.29,-25.51,-206.91,96.07
L,0.24,0.53,1.47,-17.76,-180.48,70.25
L,0.07,0.16,1.89,-5.92,-135.01,23.25
L,0.14,0.29,1.88,-13.73,-90.76,40.41
L,0.13,0.39,1.70,-26.92,-52.98,32.35
L,0.05,0.14,1.37,-13.37,-22.58,10.86
L,0.03,0.13,1.32,-4.39,-23.01,16.30
L,0.09,0.07,1.16,-9.40,-10.93,19.65
L,0.15,0.19,0.97,-14.53,-0.49,18.80
L,0.15,0.11,0.95,-4.09,-4.76,8.06
L,0.13,0.13,0.99,14.65,-11.41,14.22
L,0.19,0.43,0.87,2.20,1.65,19.41
L,0.20,0.58,0.96,-1.95,-6.71,3.11
L,0.19,0.88,0.94,-0.79,-11.96,-24.78
L,0.20,0.77,0.85,-21.06,-7.93,-55.79
L,0.21,0.39,0.69,-41.38,-6.96,-88.87
L,0.26,0.00,0.81,-48.65,-31.49,-84.66
L,0.33,-0.21,0.87,-43.88,-31.68,-77.58
L,0.41,-0.52,0.97,-30.40,-34.61,-59.45
L,0.39,-0.61,1.00,-11.41,-21.06,-30.40
L,0.38,-0.51,1.01,-10.56,-17.82,-10.13
L,0.33,-0.29,1.09,5.68,-13.06,7.57
L,0.28,-0.11,1.00,12.21,-1.83,7.93
L,0.24,-0.01,1.03,-5.31,-1.77,7.63
L,0.27,0.01,1.08,-3.85,-0.18,2.56
L,0.30,-0.02,1.07,-0.31,8.54,0.98
L,0.33,-0.07,1.05,10.44,24.41,-0.18
L,0.36,-0.10,1.18,25.39,38.94,5.55
L,0.33,-0.02,1.26,33.45,58.59,7.93
L,0.20,0.19,1.46,46.45,79.47,-10.01
L,0.18,-0.07,1.56,61.10,95.46,-42.05
L,-0.08,-0.19,1.39,41.14,144.29,-14.47
L,-0.18,0.21,1.22,26.92,146.97,21.85
L,-0.24,0.33,1.10,26.61,145.08,20.39
L,-0.30,0.40,0.93,27.53,134.64,0.12
L,-0.38,0.25,0.83,9.28,114.26,-20.75
L,-0.43,0.16,0.72,1.77,104.37,-22.28
L,-0.41,0.22,0.65,12.76,89.17,-18.80
L,-0.39,0.21,0.68,27.22,82.64,-27.71
L,-0.37,0.13,0.69,41.99,87.59,-37.17
L,-0.31,0.10,0.45,27.53,92.96,-23.01
L,-0.32,0.24,0.32,12.88,70.92,-6.29
L,-0.29,0.29,0.43,15.81,21.91,-10.38
L,-0.28,0.23,0.53,0.73,3.11,-14.34
L,-0.29,0.19,0.52,6.16,-3.11,-15.75
L,-0.24,0.11,0.36,3.42,-1.77,-18.49
L,-0.21,0.11,0.30,-3.85,-22.40,-9.34
L,-0.15,-0.03,0.32,0.24,-51.88,-1.59
L,-0.11,-0.06,0.24,-5.74,-75.62,23.56
L,-0.07,-0.02,0.27,-6.04,-101.26,39.92
L,-0.03,0.06,0.43,0.12,-141.11,60.24
L,0.14,0.02,0.47,-20.75,-161.80,72.14
L,0.23,-0.18,0.75,-25.09,-184.33,81.85
L,-0.06,0.12,1.28,1.16,-166.93,129.88
L,0.02,0.83,1.09,-24.41,-133.18,141.91
L,0.04,0.44,1.71,-24.90,-143.43,41.02
L,-0.03,0.33,1.74,-21.97,-86.73,32.10
L,-0.02,0.45,1.91,-31.19,-72.02,20.94
L,0.06,0.24,1.67,-38.76,-14.77,0.24
L,0.08,0.06,1.41,-11.17,3.17,-13.79
L,0.07,-0.06,1.25,-7.63,2.69,-5.31
L,0.04,0.02,1.15,-9.52,6.53,20.81
L,0.06,0.20,0.99,-4.46,13.79,28.38
L,0.09,0.33,1.00,10.19,12.57,18.55
L,0.09,0.46,0.77,11.90,21.97,12.15
L,0.10,0.71,0.80,10.38,7.81,11.84
L,0.10,0.81,0.70,0.49,-3.30,-28.56
L,0.13,0.73,0.64,-19.41,-22.28,-72.51
L,0.13,0.46,0.65,-38.09,-28.63,-94.73
L,0.15,0.19,0.67,-49.50,-44.74,-96.74
L,0.24,-0.09,0.88,-47.91,-57.07,-101.81
L,0.37,-0.45,1.03,-42.85,-43.58,-91.31
L,0.40,-0.60,1.23,-25.27,-30.64,-63.54
L,0.37,-0.62,1.16,-17.09,-11.11,-44.37
L,0.29,-0.50,1.12,-2.81,-0.61,-15.01
L,0.21,-0.41,1.06,8.91,6.71,-0.31
L,0.16,-0.28,0.97,4.52,13.61,12.88
L,0.17,-0.05,1.12,12.57,2.20,17.27
L,0.18,0.03,1.17,14.47,13.49,17.09
L,0.16,0.06,1.23,19.04,28.44,6.96
L,0.14,0.06,1.47,22.28,50.90,-5.80
L,0.07,0.01,1.39,21.30,80.81,-8.30
L,-0.03,0.03,1.27,23.38,93.75,-10.38
L,-0.11,0.08,1.33,30.76,87.28,8.61
L,-0.12,0.22,1.29,23.74,95.95,13.24
L,-0.16,0.22,1.08,14.10,111.39,5.86
L,-0.21,0.16,1.03,10.50,106.02,0.00
L,-0.27,0.17,0.88,10.13,115.42,2.75
L,-0.31,0.17,0.72,8.18,99.61,5.62
L,-0.35,0.25,0.70,-0.67,90.09,3.85
L,-0.37,0.17,0.66,9.52,83.62,-15.32
L,-0.36,0.13,0.66,20.26,81.91,-20.14
L,-0.38,0.12,0.53,23.44,76.17,-17.40
L,-0.36,0.14,0.46,17.21,53.71,-15.14
L,-0.33,0.12,0.47,9.70,32.71,-10.86
L,-0.30,0.14,0.58,13.98,13.92,-6.65
L,-0.28,0.24,0.44,6.59,9.22,2.81
L,-0.25,0.17,0.34,7.69,-5.74,-2.01
L,-0.20,0.10,0.37,-2.56,-41.32,-1.22
L,-0.19,0.09,0.43,-2.38,-49.93,5.00
L,-0.16,0.01,0.30,9.40,-59.14,13.37
L,-0.12,-0.03,0.13,17.88,-81.24,40.04
L,-0.18,0.06,-0.07,13.61,-108.95,54.57
L,0.05,-0.04,0.35,5.31,-190.98,34.48
L,0.19,-0.02,1.08,-16.54,-217.29,61.40
L,0.24,0.35,1.42,-20.02,-202.94,83.37
L,0.21,0.58,1.92,-14.71,-162.84,38.57
L,0.19,0.30,1.93,-24.41,-112.55,2.56
L,0.03,0.22,1.67,-37.54,-64.76,9.70
L,-0.01,0.16,1.61,-36.68,-53.47,3.11
L,0.03,0.09,1.54,-32.71,-29.54,-4.15
L,0.05,-0.01,1.38,-31.86,-13.18,1.34
L,0.03,0.09,1.09,-24.11,10.99,9.09
L,0.02,0.07,1.09,-8.48,2.08,8.67
L,0.06,0.12,0.99,4.15,6.53,6.90
L,0.08,0.11,1.02,11.35,4.46,5.80
L,0.11,0.20,0.90,1.04,2.75,1.77
L,0.14,0.12,0.93,-3.30,3.85,-4.58
L,0.13,0.13,0.95,-1.22,3.48,-2.69
L,0.14,0.16,0.84,-9.52,3.97,-6.65
L,0.13,0.39,0.82,-8.30,-3.05,-3.78
L,0.12,0.62,0.66,-16.30,-11.05,-11.23
L,0.11,0.71,0.79,-23.56,-23.56,-45.17
L,0.09,0.64,0.60,-21.91,-20.69,-70.25
L,0.04,0.58,0.59,-25.76,-29.54,-96.01
L,0.16,-0.10,0.55,-40.28,-56.09,-114.81
L,0.40,-0.36,0.88,-68.18,-76.48,-94.97
L,0.68,-0.91,1.48,-32.35,-54.87,-83.98
L,0.64,-0.96,1.37,-7.75,-8.97,-39.12
L,0.51,-0.79,1.19,-5.74,0.24,-5.74
L,0.32,-0.53,1.04,6.47,12.02,18.31
L,0.23,-0.47,1.00,5.25,13.12,28.32
L,0.16,-0.13,1.04,6.16,19.17,41.81
L,0.15,0.11,1.01,13.49,25.82,34.00
L,0.16,0.01,1.21,23.07,15.81,25.15
L,0.15,-0.06,1.23,35.40,33.81,20.94
L,0.10,-0.11,1.38,43.95,54.08,21.48
L,0.05,-0.07,1.39,44.80,76.72,26.55
L,-0.02,0.13,1.31,55.97,94.85,30.64
L,-0.06,0.11,1.36,54.75,88.68,21.91
L,-0.12,0.24,1.31,38.45,100.52,24.17
L,-0.18,0.39,1.11,29.66,127.26,14.28
L,-0.17,0.44,0.90,31.49,136.90,-2.56
L,-0.20,0.23,0.74,25.63,112.92,-27.40
L,-0.22,0.16,0.59,13.67,99.06,-18.86
