Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
H,-0.10,0.25,0.91,-14.16,-128.78,18.37
H,0.02,0.11,1.00,-22.16,-127.99,13.98
H,0.12,-0.01,0.74,-43.33,-148.01,21.85
H,0.16,-0.09,1.02,-55.48,-194.70,21.55
H,0.24,-0.16,1.14,-60.00,-182.31,45.35
H,0.20,0.11,1.69,-2.14,-173.40,52.00
H,0.20,0.27,1.76,24.05,-113.40,34.42
H,0.22,0.31,1.99,7.26,-44.43,-0.31
H,0.22,0.17,2.08,-4.76,10.62,-21.55
H,0.24,-0.06,1.60,-25.51,106.26,-34.97
H,0.08,-0.06,1.29,-46.26,64.21,-20.69
H,0.11,-0.25,1.19,-30.82,74.95,-16.97
H,0.09,-0.21,0.89,-17.64,70.19,17.52
H,0.05,-0.24,0.82,-17.40,51.15,27.95
H,0.01,-0.18,0.61,-8.73,42.18,43.03
H,0.01,-0.01,0.77,7.26,19.96,42.72
H,0.08,0.08,0.88,14.71,20.75,30.27
H,0.11,0.05,0.70,21.79,38.33,15.44
H,0.07,-0.07,0.76,20.32,3.23,18.49
H,0.10,0.18,0.81,18.49,1.77,30.52
H,0.10,0.22,0.79,9.22,-1.89,8.61
H,0.08,0.22,0.87,7.45,-6.47,1.83
H,0.10,0.40,0.90,5.31,-6.23,-1.16
H,0.10,0.50,0.93,-5.13,-12.27,-22.28
H,0.06,0.44,0.95,-9.58,-10.44,-37.41
H,0.00,0.41,0.86,-11.84,-10.38,-53.59
H,0.06,0.42,0.84,-23.86,-14.16,-79.35
H,0.06,0.20,0.90,-29.54,-24.60,-99.61
H,0.09,-0.02,0.94,-19.41,-21.36,-107.30
H,0.12,-0.17,0.85,-24.84,-27.83,-94.67
H,0.16,-0.32,1.03,-27.28,-34.48,-92.83
H,0.19,-0.53,0.92,-21.36,-26.37,-85.94
H,0.21,-0.70,0.95,-23.56,-26.73,-70.37
H,0.21,-0.64,1.06,-9.34,-23.62,-35.34
H,0.27,-0.68,1.14,-6.90,-14.47,-8.24
H,0.28,-0.55,1.24,-4.21,0.85,7.02
H,0.12,-0.33,1.09,-0.92,32.65,19.71
H,0.06,-0.32,1.26,16.78,37.05,18.07
H,0.03,-0.17,1.42,29.91,52.49,23.19
H,-0.09,0.05,1.73,50.72,96.98,9.83
H,-0.17,0.15,1.63,53.04,149.23,-9.28
H,-0.32,0.08,1.17,48.83,208.25,-52.49
H,-0.50,-0.00,0.97,24.35,181.76,-61.58
H,-0.48,0.01,1.09,27.71,152.47,-49.74
H,-0.23,-0.12,0.61,-2.38,167.05,-32.53
H,-0.46,-0.11,0.26,-12.21,111.63,-6.41
H,-0.39,-0.12,0.35,4.70,72.51,-4.82
H,-0.34,-0.16,0.40,26.25,53.16,0.79
H,-0.33,0.02,0.50,37.66,53.65,6.59
H,-0.31,0.19,0.35,42.24,59.45,3.78
H,-0.23,0.26,0.30,26.00,3.30,0.24
H,-0.24,0.08,0.39,29.42,-32.29,-11.72
H,-0.08,-0.04,0.41,38.45,-67.26,4.27
H,-0.35,0.04,0.28,48.10,-107.24,48.46
H,-0.38,0.34,0.37,15.44,-125.73,49.01
H,-0.25,0.04,0.43,30.58,-153.26,4.52
H,-0.06,-0.03,0.48,24.35,-172.49,25.51
H,-0.01,-0.10,0.64,9.40,-216.92,65.25
H,0.10,0.26,0.93,3.91,-225.16,69.76
H,0.23,0.49,0.96,-20.94,-215.88,63.17
H,0.35,0.22,1.34,-10.31,-228.88,17.82
H,0.41,-0.15,1.57,-25.33,-190.61,19.41
H,0.48,0.12,1.41,-34.30,-145.87,41.26
H,0.46,0.00,1.58,6.77,-127.50,18.01
H,0.42,0.10,1.63,5.68,-94.12,13.73
H,0.50,0.07,1.62,4.27,-49.80,1.40
H,0.45,0.13,1.54,-1.34,3.23,-9.34
H,0.39,0.13,1.23,-7.32,38.70,-12.39
H,0.35,0.07,1.38,5.13,47.79,-27.71
H,0.49,0.04,1.47,21.18,96.62,-44.07
H,0.52,-0.16,1.52,28.38,132.81,-53.10
H,0.35,-0.05,1.27,11.05,197.57,-40.89
H,0.25,0.08,1.00,-21.18,232.06,-42.66
H,0.04,-0.18,0.97,-5.98,215.39,-56.09
H,-0.04,0.05,1.19,-27.16,184.94,-4.27
H,-0.28,0.05,0.75,-25.15,209.05,1.10
H,-0.43,-0.08,0.62,34.97,147.03,-8.48
H,-0.49,0.08,0.60,14.28,115.48,18.25
H,-0.52,0.23,0.74,8.48,83.80,24.78
H,-0.47,0.19,0.68,24.48,78.12,16.97
H,-0.52,0.33,0.62,32.10,61.46,23.74
H,-0.54,0.44,0.71,23.99,57.07,9.95
H,-0.50,0.12,0.39,12.88,77.21,-23.56
H,-0.54,0.03,0.37,0.55,36.93,-5.98
H,-0.63,0.24,0.74,6.04,-5.62,17.94
H,-0.61,0.46,0.83,10.07,23.25,16.30
H,-0.52,0.42,0.60,1.22,45.53,-0.61
H,-0.50,0.12,0.48,7.02,22.89,-13.06
H,-0.52,0.10,0.51,3.36,-14.53,16.85
H,-0.47,0.45,0.56,-8.36,-18.92,32.84
H,-0.36,0.30,0.46,0.31,-20.94,-0.12
H,-0.26,0.06,0.37,4.21,-42.79,-0.55
H,-0.44,-0.02,0.40,6.77,-82.64,33.57
H,-0.32,0.19,0.50,5.43,-95.09,44.37
H,-0.30,0.19,0.50,-2.20,-97.23,37.60
H,-0.24,0.11,0.70,-4.33,-118.41,34.67
H,-0.25,0.22,0.76,0.92,-113.83,51.51
H,-0.24,0.35,0.77,11.84,-106.63,58.04
H,-0.11,0.28,0.68,-3.11,-106.02,41.32
H,-0.00,0.24,0.79,-10.31,-124.82,38.94
H,-0.04,0.18,0.89,-19.59,-120.30,37.96
H,0.06,0.17,0.92,-34.00,-126.77,42.05
H,0.20,0.15,0.77,-41.93,-134.40,50.90
H,0.16,-0.06,1.09,1.28,-158.69,77.15
H,0.15,0.32,1.22,21.00,-149.11,109.13
H,0.26,0.66,1.37,26.86,-131.59,103.64
H,0.39,0.47,1.54,28.14,-93.38,43.52
H,0.36,0.55,1.62,13.18,-58.96,36.13
H,0.38,0.58,1.96,2.87,9.28,13.43
H,0.26,0.55,1.90,-2.14,119.69,-27.28
H,0.24,0.33,0.71,-4.46,185.79,-66.22
H,0.12,0.01,1.13,-18.07,62.32,-49.74
H,0.07,-0.08,0.97,-14.89,89.17,-18.80
H,0.04,-0.08,0.63,-9.34,76.42,17.94
H,0.09,0.17,0.62,11.41,9.95,24.48
H,0.04,0.11,0.95,26.98,-6.16,13.67
H,0.09,0.29,0.85,22.09,12.02,10.38
H,0.07,0.29,0.80,14.22,16.42,13.73
H,0.10,0.38,0.75,12.45,14.47,11.17
H,0.07,0.44,0.80,-1.77,-0.61,1.10
H,0.08,0.45,0.86,-16.05,-1.95,-13.49
H,0.05,0.43,0.84,-15.32,0.55,-20.51
H,0.04,0.47,0.89,-9.95,-1.40,-26.61
H,0.04,0.47,0.71,-13.73,1.53,-31.01
H,0.04,0.56,0.80,-13.49,-13.00,-36.80
H,0.02,0.49,0.95,-17.70,-27.77,-58.59
H,0.02,0.37,0.89,-20.87,-19.10,-66.53
H,0.07,0.35,0.88,-24.11,-20.02,-68.73
H,0.08,0.31,0.87,-30.15,-28.08,-78.31
H,0.10,0.24,0.88,-33.39,-30.03,-85.45
H,0.08,-0.02,0.81,-37.41,-45.23,-88.13
H,0.10,-0.11,0.99,-22.83,-49.19,-79.59
H,0.14,-0.13,0.85,-21.00,-38.09,-62.62
H,0.20,-0.27,0.97,-29.66,-48.40,-42.30
H,0.25,-0.24,1.11,-22.58,-48.22,-36.50
H,0.19,-0.09,1.15,-34.61,-13.67,-25.39
H,0.23,-0.26,1.24,-12.63,-8.18,-36.50
H,0.19,-0.22,1.08,-10.68,16.48,-18.86
H,0.14,-0.16,1.21,2.01,18.92,-6.96
H,0.10,-0.01,1.31,9.03,34.18,2.50
H,0.05,0.06,1.53,19.65,78.92,1.46
H,-0.04,0.13,1.26,20.57,143.37,-10.44
H,-0.17,0.17,1.14,19.59,150.15,-24.84
H,-0.32,0.22,1.16,14.04,142.82,-51.33
H,-0.31,0.11,1.04,21.36,152.47,-59.33
H,-0.38,-0.00,0.81,21.24,150.70,-49.19
H,-0.40,0.11,0.82,9.95,116.46,-29.60
H,-0.38,0.06,0.84,17.15,107.67,-36.38
H,-0.41,0.11,0.63,-7.02,106.45,-18.92
H,-0.43,0.17,0.59,13.31,79.35,-22.77
H,-0.40,0.14,0.57,13.73,70.37,-26.12
H,-0.38,-0.00,0.37,0.85,57.86,-25.02
H,-0.44,0.01,0.41,6.90,13.55,1.71
H,-0.41,0.17,0.48,9.52,4.27,6.53
H,-0.34,0.10,0.35,6.77,-0.61,-1.40
H,-0.31,-0.07,0.32,18.07,-25.39,4.03
H,-0.37,-0.02,0.32,15.26,-59.51,37.48
H,-0.36,0.10,0.38,21.97,-100.95,47.91
H,-0.32,0.18,0.54,31.92,-126.28,56.09
H,-0.26,0.27,0.59,28.63,-154.66,63.84
H,-0.24,0.37,0.80,11.47,-158.51,41.50
H,-0.23,0.24,0.83,1.22,-150.70,18.01
H,-0.06,0.23,0.97,-0.37,-141.54,18.86
H,0.04,0.17,1.01,-11.78,-136.84,19.17
H,0.05,0.10,0.87,-19.47,-129.58,24.66
H,0.10,0.19,1.07,-9.16,-157.41,26.43
H,0.20,0.13,1.10,-22.89,-159.73,28.38
H,0.30,0.00,1.39,-5.68,-156.86,25.82
H,0.36,0.13,1.22,5.19,-127.69,43.03
H,0.37,0.24,1.35,-3.36,-117.98,43.70
H,0.29,0.15,1.34,18.62,-83.31,20.45
H,0.31,0.39,1.27,19.96,-55.60,16.85
H,0.35,0.36,1.25,8.79,-40.04,1.16
H,0.44,0.18,1.30,2.50,-15.44,-18.19
H,0.42,0.07,1.20,-0.98,11.60,-21.24
H,0.43,0.15,1.03,-1.89,21.73,-17.09
H,0.42,0.25,1.14,-3.60,31.37,-14.34
H,0.41,0.20,1.11,-2.50,50.84,-28.32
H,0.38,0.28,1.18,-1.28,83.68,-44.68
H,0.45,0.27,1.28,29.17,130.92,-89.66
H,0.54,0.04,1.51,48.83,164.37,-121.22
H,0.79,0.20,1.62,30.40,210.08,-76.54
H,0.74,-0.15,0.76,19.65,301.21,-83.07
H,-0.07,-0.87,0.61,32.90,229.74,-30.46
H,-0.49,0.53,0.32,-32.53,185.61,78.61
H,-0.61,0.70,0.43,2.62,122.19,30.09
H,-0.77,0.52,0.59,4.21,76.78,4.88
H,-0.78,0.36,0.68,14.40,67.99,1.40
H,-0.78,0.38,0.47,7.69,68.97,9.95
H,-0.76,0.31,0.66,20.02,19.59,7.51
H,-0.73,0.33,0.74,8.06,16.17,12.33
H,-0.62,0.49,0.79,-16.17,15.99,8.06
H,-0.61,0.20,0.75,-5.55,11.17,-12.39
H,-0.64,0.19,0.71,-28.50,14.95,3.36
H,-0.67,0.19,0.46,-45.90,15.56,15.38
H,-0.57,0.20,0.59,-20.87,-23.38,21.30
H,-0.56,0.20,0.64,7.69,-17.09,24.66
H,-0.53,0.31,0.44,3.78,-28.87,32.90
H,-0.58,0.33,0.36,-31.68,-53.04,35.83
H,-0.39,0.30,0.82,-17.33,-81.97,28.44
H,-0.33,0.25,0.73,-4.15,-53.16,26.73
H,-0.26,0.32,0.76,-5.37,-58.53,30.33
H,-0.18,0.56,0.97,-6.96,-52.00,21.00
H,-0.19,0.26,0.89,14.04,-38.09,-9.58
H,-0.11,0.04,0.78,8.24,-23.68,-7.69
H,-0.08,0.39,0.87,-14.53,-28.99,39.00
H,-0.09,0.46,0.97,12.27,-27.34,17.03
H,-0.16,0.21,0.67,13.79,-15.01,-12.39
H,-0.16,0.08,0.60,-5.68,-38.57,10.56
H,-0.14,0.12,0.63,-7.57,-49.13,33.57
H,-0.10,0.32,0.68,2.08,-61.65,39.00
H,-0.08,0.40,0.64,-0.85,-72.33,29.79
H,-0.09,0.25,0.65,-13.37,-86.91,26.55
H,-0.01,0.18,0.80,-8.36,-99.24,40.10
H,0.04,0.28,0.82,-5.80,-89.29,48.71
H,0.09,0.34,0.85,-13.73,-95.70,41.87
H,0.13,0.16,0.78,-25.33,-87.34,27.65
H,0.12,0.18,0.74,-26.55,-87.95,29.66
H,0.21,0.13,0.82,-27.95,-91.49,40.16
H,0.29,0.33,1.06,-25.09,-101.87,50.72
H,0.40,0.40,1.00,-31.43,-94.85,39.92
H,0.42,0.20,1.12,-19.53,-102.84,26.12
H,0.42,0.17,1.26,-13.85,-93.99,27.53
H,0.53,0.37,1.46,-14.65,-72.39,35.64
H,0.54,0.31,1.39,-8.30,-19.71,6.77
H,0.46,0.21,1.36,-6.23,-7.39,-3.17
H,0.40,0.27,1.54,6.41,20.94,0.06
H,0.42,0.37,2.20,18.62,85.63,-13.79
H,0.31,0.49,1.42,22.40,207.52,-33.26
H,0.14,0.17,0.86,55.97,214.29,-91.31
H,0.00,0.06,0.83,38.70,169.80,-96.50
H,0.07,0.03,0.72,22.34,126.40,-56.09
H,-0.06,0.07,0.63,-7.32,57.74,14.83
H,-0.05,0.25,0.73,-2.38,32.71,29.66
H,-0.06,0.36,0.76,7.75,21.24,12.70
H,-0.05,0.29,0.71,3.91,16.66,-9.34
H,-0.06,0.22,0.71,-3.05,5.49,-8.67
H,-0.07,0.48,0.84,-4.88,-3.54,4.21
H,-0.04,0.62,0.75,-5.13,2.08,-8.73
H,-0.05,0.46,0.63,-0.73,-25.51,-29.17
H,-0.05,0.35,0.74,-11.90,-44.43,-34.48
H,-0.06,0.44,0.83,-21.67,-46.63,-24.66
H,-0.00,0.39,0.69,-22.22,-49.62,-48.16
H,0.01,0.39,0.96,-29.54,-66.59,-53.04
H,0.05,0.21,1.01,-37.84,-54.63,-58.59
H,0.03,0.31,0.91,-25.15,-37.54,-50.96
H,0.05,0.41,1.00,-25.39,-39.61,-66.04
H,0.06,0.01,0.93,-43.15,-39.79,-78.67
H,0.11,-0.13,0.89,-32.84,-35.71,-67.63
H,0.08,-0.14,0.91,-27.89,-41.26,-58.41
H,0.12,-0.31,0.92,-22.71,-35.71,-49.13
H,0.18,-0.30,1.03,-14.28,-31.07,-26.73
H,0.22,-0.26,1.18,-2.08,-19.47,-20.02
H,0.23,-0.34,1.45,-7.87,15.62,-12.63
H,0.12,-0.23,1.59,-8.61,75.74,6.04
H,0.01,-0.09,1.49,-7.75,118.35,11.78
H,-0.15,-0.02,1.15,9.40,141.11,0.61
H,-0.30,-0.01,1.20,18.86,112.00,-5.07
H,-0.42,0.22,1.27,31.49,118.77,-4.64
H,-0.41,0.28,1.04,38.70,152.71,-30.40
H,-0.45,0.18,0.94,41.69,157.65,-47.79
H,-0.40,0.02,0.68,37.60,151.37,-46.26
H,-0.40,0.09,0.62,25.57,118.77,-22.46
H,-0.42,0.13,0.55,16.91,107.42,-19.84
H,-0.37,0.20,0.48,13.98,84.23,-23.13
H,-0.37,0.21,0.33,7.39,75.13,-27.16
H,-0.30,0.02,0.13,-11.78,30.09,-33.45
H,-0.33,-0.00,0.39,16.60,-49.50,-0.73
H,-0.29,0.03,0.38,20.20,-43.58,13.61
H,-0.22,-0.01,0.19,11.66,-83.13,15.62
H,-0.25,0.14,0.41,3.91,-141.91,43.46
H,-0.24,0.07,0.58,8.54,-161.50,34.97
H,-0.16,0.29,0.74,11.29,-167.42,41.87
H,-0.08,0.24,0.79,-0.43,-175.48,36.32
H,-0.03,0.23,1.15,2.69,-183.53,26.61
H,-0.00,0.01,0.77,-2.93,-119.81,11.84
H,-0.06,0.16,0.88,-13.67,-125.49,29.05
H,-0.00,0.48,1.06,-19.90,-124.39,25.57
H,0.15,0.19,1.11,-29.24,-121.70,-1.71
H,0.21,-0.11,1.10,-16.78,-110.60,-9.34
H,0.29,-0.22,1.19,-6.90,-112.85,19.96
H,0.37,-0.12,1.24,3.91,-104.86,43.70
H,0.30,0.14,1.22,-3.97,-98.14,43.09
H,0.31,0.33,1.40,23.68,-78.61,28.50
H,0.35,0.34,1.52,23.74,-54.75,10.44
H,0.34,0.17,1.43,6.90,-11.66,-20.57
H,0.31,0.02,1.40,34.12,22.40,-34.79
H,0.21,0.04,1.53,63.90,42.42,-25.33
H,0.30,0.14,1.50,68.36,123.66,-22.95
H,0.36,0.23,0.75,-8.06,178.59,-7.63
H,0.21,-0.10,1.14,58.78,55.91,-34.00
H,0.13,0.10,1.72,50.96,99.06,22.09
H,0.18,0.48,1.64,15.20,198.18,24.11
H,0.14,0.21,0.44,-11.05,270.51,-84.66
H,-0.11,-0.44,0.83,34.97,119.26,-34.55
H,-0.21,-0.02,1.13,24.96,104.98,56.15
H,-0.33,0.57,0.94,-2.62,152.65,53.65
H,-0.42,0.25,0.72,5.98,132.39,10.56
H,-0.51,0.45,0.44,-29.30,104.80,21.12
H,-0.60,0.35,0.65,-42.36,10.62,4.58
H,-0.65,0.15,1.11,8.42,0.18,5.43
H,-0.63,0.53,0.80,21.00,99.37,32.65
H,-0.49,0.68,0.42,16.72,77.58,-14.04
H,-0.62,0.30,0.46,40.10,47.06,-46.45
H,-0.52,0.32,0.22,27.22,36.56,-37.54
H,-0.56,0.16,0.75,26.86,-13.61,-17.52
H,-0.49,0.47,0.42,-7.69,18.92,1.10
H,-0.40,0.40,0.64,12.27,-4.33,-19.65
H,-0.43,0.35,0.76,8.48,-4.58,-18.62
H,-0.51,-0.05,0.49,19.10,10.19,-23.62
H,-0.43,0.28,0.48,-21.61,-15.69,13.18
H,-0.47,0.24,0.58,-11.35,-19.84,11.05
H,-0.43,0.35,0.66,-7.39,-22.71,1.10
H,-0.44,-0.03,0.36,2.75,-28.69,-0.49
H,-0.42,0.18,0.48,-13.37,-55.30,26.31
H,-0.39,0.21,0.62,-20.81,-65.06,15.56
H,-0.39,0.22,0.75,-8.73,-56.15,15.93
H,-0.28,0.21,0.29,-10.31,-71.72,27.22
H,-0.30,0.03,0.61,-44.01,-110.47,33.14
H,-0.27,0.09,0.72,-42.05,-107.42,47.42
H,-0.18,0.57,0.69,-27.22,-97.23,51.45
H,-0.13,0.32,0.83,-35.34,-114.81,18.74
H,-0.11,0.21,0.86,-50.72,-110.84,12.27
H,0.01,0.28,1.01,-31.86,-105.53,19.29
H,0.01,0.20,0.96,-20.02,-92.47,4.88
H,0.02,-0.06,0.81,-22.16,-95.15,11.23
H,0.06,0.13,0.96,-38.39,-107.85,24.23
H,0.07,0.14,1.10,-30.27,-103.70,25.33
H,0.06,0.12,1.25,-25.63,-94.60,19.65
H,0.12,0.38,1.50,-24.05,-76.35,22.64
H,0.13,0.35,1.52,-12.33,-50.42,2.56
H,0.07,0.18,1.54,-13.00,-36.13,-0.85
H,0.04,0.19,1.64,-11.90,-12.51,-4.64
H,0.07,0.21,1.65,-4.88,38.45,-21.00
H,0.06,0.20,1.16,-14.04,67.63,-36.01
H,-0.00,-0.03,1.18,-3.66,51.57,-38.39
H,0.00,0.03,1.23,-9.89,62.19,-18.98
H,0.04,-0.05,1.03,-35.77,83.56,-17.70
H,-0.00,-0.10,0.43,-41.08,79.90,-14.89
H,-0.05,-0.04,1.09,-28.44,16.17,-0.31
H,-0.07,-0.24,0.76,-42.11,36.93,2.44
H,-0.07,-0.07,0.78,-57.31,17.33,30.58
H,-0.04,0.11,0.81,-18.98,-3.85,27.59
H,-0.06,0.22,0.95,-3.91,1.40,16.78
H,-0.06,0.33,0.91,2.38,-8.48,3.17
H,-0.09,0.37,0.78,-2.01,-12.33,-5.98
H,-0.09,0.58,1.02,2.01,-19.04,-18.86
H,-0.07,0.37,0.88,-1.22,-17.27,-52.86
H,-0.11,0.33,0.95,-8.36,-17.21,-56.52
H,-0.07,0.47,0.87,-7.63,-19.23,-62.87
H,0.00,0.12,0.94,-29.05,-25.51,-90.64
H,0.02,-0.04,0.94,-28.81,-24.66,-92.41
H,0.07,-0.09,0.86,-15.50,-21.73,-86.12
H,0.10,-0.29,0.90,-10.99,-23.56,-76.17
H,0.14,-0.47,0.86,-9.40,-26.00,-67.87
H,0.17,-0.55,1.00,-10.50,-27.65,-44.25
H,0.19,-0.43,1.08,-6.84,-21.73,-31.80
H,0.18,-0.62,1.07,6.90,-9.64,-26.25
H,0.12,-0.61,1.16,2.01,-6.71,7.75
H,0.07,-0.31,1.35,-3.23,1.28,27.16
H,-0.08,-0.31,1.60,8.61,29.79,22.22
H,-0.17,-0.22,1.57,1.59,88.93,25.33
H,-0.20,-0.18,1.41,10.01,112.18,21.36
H,-0.26,-0.00,1.25,35.71,114.56,21.85
H,-0.27,-0.02,1.20,40.47,120.24,5.19
H,-0.28,0.00,1.04,32.29,127.56,11.35
H,-0.34,-0.04,0.70,23.74,115.78,13.37
H,-0.35,-0.08,0.72,31.62,91.25,11.23
H,-0.33,-0.08,0.64,34.85,79.96,23.38
H,-0.28,0.14,0.51,8.61,54.93,22.89
H,-0.31,0.04,0.51,10.80,44.13,9.34
H,-0.29,0.08,0.44,19.29,29.97,5.92
H,-0.28,-0.05,0.25,14.10,19.71,5.49
H,-0.25,0.14,0.31,5.00,-10.19,13.98
H,-0.22,0.10,0.29,-1.10,-40.10,2.32
H,-0.20,0.10,0.52,3.36,-58.35,-0.61
H,-0.20,-0.00,0.37,9.58,-64.58,5.19
H,-0.23,0.15,0.47,0.37,-90.52,12.82
H,-0.18,0.29,0.56,-13.98,-103.09,6.10
H,-0.12,0.06,0.73,-1.28,-103.88,-13.24
H,-0.08,0.06,0.74,8.91,-110.23,-8.97
H,-0.10,0.00,0.70,3.17,-114.01,-5.13
H,-0.03,0.10,0.98,-12.15,-133.42,-2.69
H,0.04,0.01,1.22,-1.22,-132.69,-10.99
H,0.07,0.02,1.18,2.38,-110.05,-11.78
H,0.11,-0.08,1.27,7.69,-110.60,-5.55
H,0.11,-0.06,1.33,0.73,-106.08,4.76
H,0.12,0.02,1.31,4.39,-86.43,6.16
H,0.10,-0.03,1.33,12.51,-74.89,1.34
H,0.17,-0.02,1.39,5.19,-66.83,14.04
H,0.21,0.11,1.33,-6.47,-45.65,12.21
H,0.23,0.01,1.35,7.63,-33.63,-5.55
H,0.23,-0.07,1.12,5.86,-13.18,-1.22
H,0.25,0.14,1.13,-4.46,-7.20,2.87
H,0.24,0.05,1.02,-0.12,2.93,-8.18
H,0.26,-0.06,1.00,2.08,5.49,-10.80
H,0.28,-0.05,1.11,-0.24,6.04,-4.76
H,0.34,0.04,1.06,-2.99,29.97,-6.47
H,0.34,0.03,1.28,1.65,31.31,-11.23
H,0.37,0.10,1.39,3.05,56.03,-18.98
H,0.35,-0.06,1.32,-3.54,115.84,-43.52
H,0.25,-0.26,0.99,-12.15,131.10,-45.59
H,0.00,-0.32,1.05,-3.85,110.84,-22.71
H,-0.09,-0.29,1.15,30.94,102.29,4.15
H,-0.14,-0.26,1.02,35.52,108.70,13.31
H,-0.25,-0.00,1.06,23.56,89.29,40.34
H,-0.30,0.21,1.03,12.63,77.94,37.78
H,-0.34,0.12,1.05,19.04,82.64,25.70
H,-0.40,0.18,0.92,16.60,83.92,36.56
H,-0.40,0.28,0.91,5.55,78.98,33.75
H,-0.46,0.19,0.84,1.46,72.33,18.13
H,-0.45,0.21,0.71,5.98,70.01,8.85
H,-0.50,0.18,0.62,6.53,67.20,10.01
H,-0.45,0.24,0.73,15.50,51.03,10.01
H,-0.42,0.08,0.50,0.92,38.57,3.60
H,-0.40,0.14,0.61,-7.02,16.85,16.85
H,-0.38,0.24,0.65,3.91,14.22,18.31
H,-0.33,0.31,0.67,0.12,10.68,9.77
H,-0.29,0.14,0.59,8.97,5.74,-0.61
H,-0.28,0.23,0.62,0.31,-10.74,6.53
H,-0.30,0.16,0.50,-6.59,-14.10,3.97
H,-0.29,0.06,0.39,-22.89,-33.45,2.75
H,-0.18,0.16,0.56,-8.97,-51.27,13.92
H,-0.17,0.22,0.70,5.19,-52.19,9.40
H,-0.20,0.04,0.47,4.15,-41.02,0.00
H,-0.23,-0.01,0.48,-5.37,-62.56,7.51
H,-0.20,0.08,0.70,-9.83,-85.39,29.72
H,-0.10,0.19,0.75,-4.64,-87.22,16.48
H,-0.16,0.00,0.79,-7.14,-91.37,11.17
H,-0.13,0.12,0.94,-18.31,-105.16,24.35
H,-0.02,0.21,1.06,-21.61,-112.18,17.15
H,-0.06,0.25,1.10,-11.84,-95.28,8.00
H,-0.09,-0.01,1.14,-1.59,-91.31,4.94
H,-0.01,0.06,1.11,-15.99,-90.58,19.53
H,0.06,0.13,1.24,-18.19,-82.64,23.86
H,-0.05,0.08,1.30,-5.62,-65.55,17.33
H,0.02,0.15,1.35,-5.80,-58.84,25.57
H,0.08,0.16,1.43,2.69,-40.34,11.35
H,0.02,0.07,1.36,28.08,-17.64,6.59
H,-0.00,0.19,1.22,19.90,-6.65,14.53
H,0.02,0.33,1.33,6.77,-5.80,14.65
H,0.01,0.36,1.30,7.51,8.67,1.77
H,0.00,0.15,1.14,6.53,33.02,-23.07
H,0.00,0.05,0.97,-7.69,35.64,-23.56
H,0.02,-0.07,1.02,-9.77,31.86,-17.15
H,0.02,-0.01,1.06,-3.23,20.45,-3.17
H,0.02,-0.09,0.94,-6.35,34.48,-3.78
H,0.03,-0.12,0.56,-1.16,35.10,10.07
H,0.04,0.01,0.89,4.21,7.45,22.40
H,0.02,0.14,0.93,7.14,5.25,31.37
H,0.02,0.30,0.83,3.05,7.20,18.31
H,0.00,0.33,0.85,5.49,1.22,7.69
H,-0.00,0.55,0.90,6.77,-0.37,6.47
H,0.01,0.50,0.89,0.37,-2.08,-23.44
H,-0.01,0.45,0.86,-3.54,-7.08,-32.90
H,-0.02,0.34,0.74,-6.77,-11.66,-47.42
