Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
N,0.05,0.04,1.23,6.77,28.44,-51.70
N,-0.03,0.11,1.04,-8.18,51.45,-49.01
N,-0.16,-0.03,0.92,12.57,56.21,-78.31
N,-0.47,-0.59,1.14,29.97,24.54,-80.20
N,-0.64,-0.34,1.22,2.01,44.07,16.97
N,-0.72,0.40,1.15,-12.21,69.89,75.50
N,-0.82,0.34,1.15,-5.25,44.01,12.45
N,-0.76,0.06,1.37,5.31,31.98,-23.86
N,-0.57,0.15,1.06,-12.27,74.65,29.36
N,-0.52,0.36,1.04,-24.96,51.70,42.11
N,-0.50,0.29,1.10,-12.76,64.64,-4.46
N,-0.49,-0.05,0.77,-19.59,75.44,-6.35
N,-0.47,0.03,0.74,-19.84,63.54,16.85
N,-0.45,0.20,0.59,-9.83,56.82,23.25
N,-0.42,0.14,0.61,-7.02,33.26,8.97
N,-0.39,0.09,0.60,-2.81,29.66,11.41
N,-0.38,0.08,0.40,6.59,8.97,18.74
N,-0.40,0.18,0.45,5.55,-10.07,22.89
N,-0.34,0.11,0.32,-5.98,-20.20,10.07
N,-0.26,0.03,0.14,-11.78,-50.60,19.59
N,-0.28,0.25,0.38,-13.73,-88.38,30.21
N,-0.21,0.05,0.33,-13.37,-94.36,8.61
N,-0.15,0.03,0.40,-1.65,-118.53,29.05
N,-0.14,0.24,0.45,0.55,-138.06,34.61
N,-0.11,0.05,0.32,-4.70,-157.84,21.79
N,0.02,0.12,0.57,-3.36,-196.23,30.70
N,0.17,0.05,1.00,-33.20,-212.04,24.72
N,0.20,-0.05,1.13,-39.00,-185.91,31.07
N,0.32,-0.01,1.37,-25.45,-181.70,41.69
N,0.47,0.21,1.67,-24.96,-147.09,39.12
N,0.36,-0.05,1.73,-7.93,-99.98,4.88
N,0.29,-0.01,1.66,-14.34,-68.48,3.78
N,0.34,0.17,1.86,-2.81,-26.43,11.05
N,0.35,0.09,1.93,9.09,27.71,-13.24
N,0.31,0.07,1.89,19.65,73.43,-17.70
N,0.17,0.17,1.47,39.73,138.24,-36.93
N,0.11,0.15,1.51,47.18,157.41,-54.50
N,0.04,0.11,1.26,47.91,216.31,-67.50
N,-0.14,-0.04,0.74,34.24,214.66,-51.03
N,-0.14,-0.09,0.77,39.25,165.16,-29.60
N,-0.23,0.12,0.76,27.77,132.81,4.03
N,-0.24,0.18,0.57,4.46,117.25,5.55
N,-0.24,0.14,0.46,13.12,94.85,2.20
N,-0.27,0.15,0.52,0.24,40.71,2.38
N,-0.28,0.14,0.66,2.38,21.55,0.24
N,-0.26,0.16,0.61,8.06,25.39,11.54
N,-0.24,0.19,0.36,6.10,16.97,18.37
N,-0.24,0.08,0.42,19.23,-11.35,15.14
N,-0.18,0.24,0.38,18.19,-37.90,42.72
N,-0.16,0.39,0.31,18.13,-74.71,43.88
N,-0.13,0.42,0.49,10.68,-102.54,33.75
N,-0.04,0.45,0.38,-4.58,-126.10,17.15
N,-0.03,0.37,0.64,-14.95,-154.24,8.24
N,0.03,0.54,0.56,-30.82,-141.85,-5.98
N,0.12,0.10,0.65,-37.84,-169.86,-35.58
N,0.17,0.03,0.89,-51.64,-183.84,-19.47
N,0.15,-0.05,1.07,-58.23,-157.29,-17.64
N,0.22,-0.03,1.27,-53.59,-140.38,-6.71
N,0.28,0.01,1.33,-58.90,-125.00,-7.93
N,0.32,-0.11,1.56,-35.58,-96.74,-11.84
N,0.31,0.00,1.74,-29.91,-71.84,-9.09
N,0.29,-0.05,1.69,-28.75,-8.42,-28.02
N,0.23,-0.11,1.40,-7.32,17.09,-31.01
N,0.26,-0.13,1.61,8.73,12.27,-20.08
N,0.24,0.05,1.48,15.01,44.80,-6.35
N,0.13,0.14,1.37,16.66,77.09,-13.00
N,0.07,0.21,1.16,17.88,89.90,-22.77
N,0.09,0.23,1.52,37.29,79.47,-36.50
N,0.09,0.23,1.36,24.23,112.30,-32.96
N,0.11,0.17,1.33,33.26,131.04,-43.21
N,0.15,0.13,0.68,12.15,167.48,-46.26
N,0.10,-0.08,0.60,13.67,111.51,-49.26
N,0.04,-0.11,0.44,1.65,86.49,-12.27
N,-0.02,0.05,0.14,10.13,53.96,-4.03
N,-0.04,0.04,0.11,18.92,19.78,-4.88
N,-0.07,0.02,0.57,9.09,-26.67,-5.62
N,-0.07,0.01,0.43,-3.66,-9.95,6.35
N,-0.10,0.31,0.79,11.29,-38.51,15.38
N,-0.10,0.12,0.81,8.61,-24.90,-2.20
N,-0.14,0.18,0.81,3.23,-27.40,3.66
N,-0.18,0.26,1.00,-8.67,-34.18,-1.16
N,-0.20,0.30,1.08,-8.91,-25.15,-13.24
N,-0.21,0.14,0.98,-3.54,-13.18,-23.62
N,-0.18,0.14,0.98,-2.08,-13.55,-14.71
N,-0.13,0.09,1.09,2.93,-21.12,-13.12
N,-0.13,0.09,0.97,4.03,-5.00,-5.19
N,-0.14,0.17,0.89,3.78,-4.21,-17.09
N,-0.10,0.15,0.99,3.66,-6.84,-25.63
N,-0.00,0.24,1.03,-7.45,11.66,-35.95
N,0.02,0.13,1.12,-13.37,28.56,-67.26
N,-0.03,0.02,1.10,-25.27,46.08,-78.61
N,-0.06,-0.20,1.13,-62.68,69.46,-86.98
N,-0.20,-0.54,1.01,-67.99,85.45,-74.95
N,-0.39,-0.71,1.02,-36.25,64.03,-5.25
N,-0.61,-0.23,0.86,-36.07,58.78,75.50
N,-0.70,0.18,0.92,-32.35,19.96,89.05
N,-0.68,0.29,1.03,-21.36,17.52,50.35
N,-0.65,0.16,1.05,-6.16,4.27,25.09
N,-0.58,0.17,1.16,-1.28,13.61,27.59
N,-0.50,0.15,0.96,-2.56,23.86,16.85
N,-0.45,0.11,0.90,-12.88,26.31,13.24
N,-0.42,-0.02,0.79,-7.39,26.73,12.27
N,-0.36,-0.00,0.74,-3.91,22.40,11.96
N,-0.34,0.12,0.67,-2.75,18.49,20.02
N,-0.32,0.09,0.76,9.34,9.89,8.00
N,-0.31,-0.03,0.63,4.70,-1.16,14.22
N,-0.28,0.10,0.67,1.22,-3.91,23.32
N,-0.25,0.07,0.38,4.39,-21.91,21.91
N,-0.24,0.07,0.61,8.36,-50.11,23.62
N,-0.21,0.04,0.45,6.41,-66.47,21.73
N,-0.21,0.05,0.49,14.65,-77.94,10.44
N,-0.17,0.07,0.40,4.94,-87.16,5.07
N,-0.10,0.09,0.55,0.06,-132.02,3.48
N,-0.04,0.11,0.51,4.94,-135.56,0.73
N,0.07,-0.08,0.60,7.63,-163.33,-2.38
N,0.30,-0.14,1.01,-4.58,-192.63,26.67
N,0.24,-0.01,0.86,-17.76,-171.57,42.66
N,0.32,0.16,1.48,-13.79,-206.73,48.34
N,0.44,0.00,1.55,-25.82,-145.57,41.32
N,0.32,0.01,1.69,-11.96,-122.38,34.97
N,0.40,0.11,1.98,-11.05,-71.47,12.82
N,0.39,-0.02,1.70,-22.28,-17.58,-11.05
N,0.37,-0.12,1.66,-12.39,11.47,-14.77
N,0.33,-0.15,1.98,17.88,53.10,-8.79
N,0.33,-0.01,1.93,25.82,131.16,-13.18
N,0.21,-0.05,1.05,36.62,203.86,-38.94
N,0.10,-0.42,1.08,54.69,186.71,-34.79
N,0.05,-0.28,0.81,38.88,173.65,12.27
N,-0.09,0.18,0.82,46.51,133.42,41.99
N,-0.04,0.20,0.63,42.24,117.13,11.96
N,-0.09,0.14,0.50,27.28,84.53,8.00
N,-0.16,0.16,0.55,18.25,39.37,-3.42
N,-0.16,0.15,0.69,9.70,22.89,-3.66
N,-0.17,0.25,0.66,-0.79,22.95,-4.52
N,-0.18,0.12,0.62,12.15,11.47,-7.69
N,-0.15,0.19,0.54,14.95,1.53,-4.09
N,-0.13,0.15,0.69,23.32,-21.24,2.26
N,-0.08,0.22,0.68,16.17,-22.46,8.42
N,-0.09,0.34,0.43,11.23,-27.95,14.16
N,-0.11,0.36,0.49,30.52,-84.90,1.28
N,-0.07,0.38,0.68,27.59,-96.62,-12.39
N,0.03,0.50,0.12,-6.35,-100.65,-25.45
N,0.09,0.44,0.84,6.35,-172.42,-45.10
N,0.17,0.12,0.58,-21.06,-149.17,-57.01
N,0.12,-0.13,1.23,-12.08,-168.95,3.60
N,0.25,-0.07,1.30,-37.78,-147.34,-1.40
N,0.28,0.06,1.43,-40.41,-117.98,3.91
N,0.31,-0.19,1.72,-32.47,-74.22,-19.35
N,0.35,-0.09,1.59,-34.18,-24.41,-8.18
N,0.32,0.08,1.29,-31.62,24.11,-7.57
N,0.30,-0.02,1.73,-7.93,34.24,-28.50
N,0.25,0.18,1.89,-13.98,84.05,-28.08
N,0.25,0.27,1.84,-15.26,185.67,-53.83
N,0.05,0.13,1.19,-5.31,244.26,-77.94
N,-0.11,-0.12,0.96,10.50,226.26,-81.24
N,-0.20,0.03,0.95,0.18,172.49,-37.23
N,-0.29,-0.00,0.83,8.30,161.62,-36.38
N,-0.34,-0.01,0.60,5.43,138.61,-25.39
N,-0.43,0.02,0.63,2.01,97.41,-22.16
N,-0.39,0.05,0.61,6.96,91.49,-24.60
N,-0.38,0.04,0.61,14.40,79.71,-24.23
N,-0.39,0.05,0.60,22.22,63.29,-16.24
N,-0.37,0.12,0.66,13.67,53.04,-8.36
N,-0.32,-0.02,0.43,15.75,51.51,-7.26
N,-0.38,0.03,0.36,14.47,25.76,9.28
N,-0.32,0.08,0.23,11.05,-0.79,12.76
N,-0.23,0.22,0.36,6.53,-54.44,5.00
N,-0.17,-0.05,0.20,10.56,-80.87,0.92
N,-0.01,0.14,-0.30,-3.23,-137.21,43.40
N,0.15,-0.19,0.21,46.02,-278.99,25.94
N,0.15,-0.27,0.64,44.43,-301.64,77.15
N,0.25,0.14,0.58,1.22,-294.80,109.38
N,0.36,0.51,1.53,4.15,-317.14,90.58
N,0.34,0.32,1.59,-52.12,-169.25,27.89
N,0.34,-0.01,1.58,-21.42,-144.04,25.39
N,0.42,0.11,1.88,-16.36,-117.98,28.63
N,0.39,0.36,1.65,-29.54,-46.33,16.30
N,0.40,0.17,1.60,-9.28,-11.41,-5.55
N,0.32,0.14,1.35,-8.79,6.77,-4.94
N,0.32,0.14,1.12,-11.78,19.84,-12.76
N,0.28,0.05,0.93,-14.22,27.77,-9.83
N,0.27,0.02,0.92,-1.28,21.36,-9.77
N,0.28,0.02,0.77,6.71,21.79,-9.46
N,0.27,0.04,0.80,4.58,8.73,-4.58
N,0.26,0.04,0.85,-1.46,5.55,-0.06
N,0.27,0.14,0.96,7.02,10.62,-7.45
N,0.26,0.15,0.89,7.93,20.26,-15.50
N,0.30,-0.02,0.78,-1.71,22.64,-17.46
N,0.31,0.06,1.08,2.81,-2.20,-6.84
N,0.34,0.11,1.25,0.67,34.91,-18.49
N,0.27,0.11,1.50,8.73,95.70,-28.75
N,0.26,0.17,1.16,-7.75,161.13,-42.36
N,0.32,-0.11,0.84,25.02,165.89,-65.25
N,0.18,-0.28,0.98,43.88,108.22,-39.06
N,0.04,-0.39,1.13,52.49,97.53,-26.43
N,-0.23,-0.32,1.01,23.62,101.50,22.46
N,-0.39,-0.04,1.07,26.00,99.85,49.99
N,-0.55,0.63,0.96,14.16,111.51,59.08
N,-0.67,0.60,0.83,8.42,85.57,15.50
N,-0.70,0.50,0.86,2.08,73.18,1.40
N,-0.67,0.31,0.78,-6.35,75.62,-11.11
N,-0.54,0.33,0.67,-7.02,45.04,-2.62
N,-0.47,0.35,1.02,15.99,12.63,-6.35
N,-0.41,0.28,0.95,-1.40,58.90,-13.18
N,-0.40,0.22,0.51,-2.62,59.20,-11.23
N,-0.39,0.22,0.55,-2.26,29.11,-14.10
N,-0.38,0.09,0.60,-6.35,11.23,-10.99
N,-0.32,0.21,0.51,-14.10,1.83,7.39
N,-0.25,0.25,0.26,-8.97,-23.19,2.14
N,-0.24,-0.00,0.64,16.30,-75.99,0.55
N,-0.19,0.11,0.58,10.13,-59.51,24.78
N,-0.12,0.42,0.45,-1.83,-77.94,19.35
N,-0.07,-0.00,0.38,2.08,-92.65,-3.85
N,-0.08,-0.16,0.60,1.28,-120.73,21.55
N,-0.14,-0.02,0.71,11.96,-115.66,82.09
N,-0.10,0.57,0.38,-8.12,-110.23,92.96
N,0.03,0.05,0.93,-2.87,-147.83,14.59
N,0.13,-0.01,0.75,-12.82,-125.37,39.49
N,0.12,0.09,0.74,-14.95,-142.70,60.91
N,0.24,0.29,1.15,-17.33,-160.77,58.78
N,0.36,0.25,1.19,-15.81,-135.44,28.02
N,0.31,0.00,1.34,-16.97,-128.36,22.28
N,0.35,0.13,1.48,-2.44,-99.67,34.30
N,0.38,0.34,1.73,9.28,-80.20,36.80
N,0.39,0.34,1.89,13.49,-20.39,0.67
N,0.37,0.37,1.88,16.72,61.28,-36.87
N,0.33,0.32,1.78,23.44,115.60,-64.21
N,0.26,0.26,1.36,20.20,180.11,-77.09
N,0.14,0.01,1.35,43.46,184.81,-59.33
N,0.11,0.17,1.26,32.96,202.21,-29.97
N,-0.09,0.29,0.89,35.10,217.53,-36.44
N,-0.11,0.24,0.85,40.53,209.11,-51.82
N,-0.18,0.11,0.61,14.53,196.47,-39.86
N,-0.22,0.27,0.38,-6.29,160.34,-13.55
N,-0.26,0.08,0.15,11.41,122.25,-19.84
N,-0.29,0.15,0.36,13.43,27.16,4.94
N,-0.32,0.41,0.42,-4.94,1.65,16.17
N,-0.32,0.39,0.34,2.14,-12.45,-0.12
N,-0.24,0.13,0.34,9.95,-53.16,-3.72
N,-0.24,0.12,0.51,20.69,-82.40,15.62
N,-0.22,0.36,0.34,9.09,-81.18,38.15
N,-0.14,0.36,0.55,15.99,-127.08,18.01
N,-0.13,0.28,0.70,8.85,-134.28,15.14
N,-0.01,0.22,0.33,-7.69,-127.93,43.46
N,0.09,0.73,0.51,-16.85,-209.84,58.84
N,0.15,0.52,1.14,9.46,-242.19,-7.26
N,0.16,0.26,0.97,-49.01,-159.12,5.92
N,0.21,0.26,1.08,-25.88,-156.31,6.84
N,0.23,0.15,1.24,-20.75,-145.51,2.62
N,0.26,-0.02,1.19,-24.35,-117.13,10.99
N,0.31,0.06,1.31,-18.98,-109.80,31.62
N,0.45,0.27,1.52,-3.85,-71.11,15.93
N,0.46,0.04,1.49,-19.90,-26.73,-7.14
N,0.43,0.19,1.28,-25.63,5.13,-3.85
N,0.35,0.20,1.52,-5.31,16.30,-25.76
N,0.27,0.44,1.74,2.14,72.45,-46.75
N,0.26,0.54,1.93,14.47,132.93,-77.70
N,0.28,0.51,1.22,-27.77,248.84,-122.80
N,0.15,0.18,0.94,-6.10,224.73,-133.97
N,0.00,0.05,1.18,31.56,158.14,-79.16
N,-0.14,0.42,1.21,-16.36,169.92,-34.91
N,-0.07,0.53,1.16,-33.63,200.26,-51.94
N,-0.09,0.03,0.58,-27.47,257.26,-107.97
N,-0.35,-0.22,0.19,-26.49,152.95,-45.96
N,-0.39,0.12,0.55,-12.21,70.25,1.65
N,-0.36,0.31,0.52,-12.57,72.45,-17.52
N,-0.32,0.13,0.41,-2.93,64.39,-43.52
N,-0.35,-0.08,0.26,8.61,39.67,-31.43
N,-0.33,-0.03,0.16,4.88,8.30,-3.91
N,-0.29,0.05,0.17,2.14,-19.78,9.58
N,-0.26,0.03,0.10,17.15,-62.01,14.28
N,-0.17,0.10,0.20,32.65,-122.92,35.77
N,-0.17,0.10,0.30,27.71,-146.91,36.19
N,-0.08,-0.05,-0.10,18.37,-160.34,44.01
N,0.12,-0.01,0.20,42.24,-253.36,63.42
N,0.32,-0.15,0.19,-26.55,-342.29,145.02
N,0.43,0.64,2.08,3.60,-406.37,157.10
N,0.47,0.84,2.25,-9.46,-246.09,92.59
N,0.51,0.19,1.60,-31.98,-110.53,10.62
N,0.39,0.09,1.56,-16.91,-82.89,23.74
N,0.40,0.18,1.62,-14.28,-66.10,22.34
N,0.38,0.25,1.41,-4.15,-26.49,8.30
N,0.40,0.24,1.43,5.07,-1.34,-17.70
N,0.43,0.20,1.29,3.78,18.80,-22.77
N,0.37,0.20,1.10,0.61,31.25,-19.29
N,0.34,0.17,0.99,-0.49,38.51,-17.40
N,0.28,0.15,0.91,9.09,35.22,-19.41
N,0.27,0.20,0.91,7.57,37.41,-30.15
N,0.25,0.22,0.97,8.61,47.61,-38.57
N,0.26,0.25,0.81,12.57,75.81,-53.10
N,0.23,0.08,0.89,29.97,64.70,-62.74
N,0.17,0.21,1.37,27.10,59.33,-39.79
N,0.21,0.31,1.36,1.46,134.95,-49.56
N,0.14,0.15,1.05,-18.19,188.23,-70.07
N,-0.17,-0.29,0.94,3.30,159.06,-59.08
N,-0.47,0.16,0.99,-26.86,128.97,9.03
N,-0.22,0.11,1.14,15.75,115.11,-2.38
N,-0.36,-0.15,0.94,-19.78,156.49,21.12
N,-0.43,0.41,0.90,-24.90,126.53,62.32
N,-0.47,0.34,1.01,16.85,104.61,33.26
N,-0.50,0.41,0.66,-3.85,125.55,38.51
N,-0.51,0.53,0.57,-2.56,86.91,24.90
N,-0.47,0.25,0.54,5.13,58.90,-19.96
N,-0.47,0.11,0.51,12.39,39.18,-4.21
N,-0.47,0.24,0.64,6.41,25.63,11.60
N,-0.43,0.28,0.50,-11.60,34.48,5.86
N,-0.43,0.23,0.36,-3.17,7.08,5.92
N,-0.46,0.20,0.33,10.50,-16.05,5.31
N,-0.44,0.22,0.53,2.20,-51.64,10.99
N,-0.41,0.19,0.52,-7.81,-55.91,12.45
N,-0.33,0.22,0.45,-12.82,-71.78,24.66
N,-0.32,0.26,0.53,-6.16,-110.35,28.20
N,-0.26,0.25,0.77,-6.16,-123.35,29.79
N,-0.28,0.34,0.53,-27.22,-102.23,33.26
N,-0.17,0.18,0.92,12.15,-136.66,22.89
N,-0.17,0.29,0.47,-8.24,-92.65,36.13
N,-0.09,0.09,0.93,-10.99,-168.95,19.53
N,-0.05,0.13,0.90,-19.41,-133.48,34.55
N,0.02,0.08,0.55,-28.75,-130.68,31.74
N,0.12,0.27,1.02,-15.56,-168.15,47.42
N,0.14,0.14,0.94,-31.19,-139.65,41.26
N,0.31,0.24,0.96,-49.13,-154.60,46.57
N,0.40,0.02,1.17,-32.41,-143.01,30.33
N,0.51,0.07,1.43,-22.95,-136.23,44.49
N,0.50,0.40,1.39,-23.50,-93.44,40.41
N,0.52,0.15,1.67,-12.08,-48.34,-1.04
N,0.52,0.20,1.83,-8.85,-8.97,-1.89
N,0.43,0.30,1.93,16.78,69.15,-16.36
N,0.43,0.35,1.92,41.20,133.79,-41.26
N,0.29,0.34,1.38,55.05,209.84,-74.89
N,0.23,0.07,1.33,79.90,217.10,-99.49
N,0.10,-0.00,1.14,73.79,227.97,-82.03
N,-0.00,0.13,0.70,57.19,226.20,-39.55
N,-0.12,0.16,0.55,39.06,157.53,-17.64
N,-0.20,0.24,0.66,23.44,107.73,-2.87
N,-0.23,0.38,0.61,11.66,91.67,-6.65
N,-0.17,0.32,0.53,20.14,83.01,-24.23
N,-0.23,0.20,0.30,22.83,54.08,-28.75
N,-0.27,0.28,0.53,4.52,-0.85,-21.85
N,-0.26,0.10,0.46,-0.67,-8.67,-18.92
N,-0.21,0.29,0.41,11.41,-32.71,24.78
N,-0.18,0.44,0.53,20.57,-73.79,13.31
N,-0.14,0.29,0.33,5.80,-72.08,1.46
N,-0.12,0.21,0.71,20.63,-125.24,15.62
N,-0.08,0.32,0.67,15.20,-105.16,32.29
N,-0.11,0.56,0.35,-7.20,-127.93,48.52
N,0.03,0.61,0.84,-12.94,-172.18,5.25
N,0.06,0.25,0.86,-21.06,-152.83,-12.02
N,0.18,0.26,0.71,-18.07,-152.10,6.04
N,0.20,0.33,0.88,-6.10,-157.29,20.08
N,0.25,0.24,0.84,-25.76,-154.30,16.85
N,0.36,0.29,1.10,-40.16,-148.56,7.26
N,0.38,0.19,1.07,-43.21,-116.52,9.22
N,0.41,0.16,1.19,-32.47,-113.28,7.81
N,0.51,0.14,1.39,-10.25,-89.48,-5.00
N,0.52,0.14,1.47,-16.72,-56.76,-4.27
N,0.54,0.21,1.32,-25.15,-21.55,-7.57
N,0.52,0.17,1.50,-15.81,16.85,-23.25
N,0.47,0.30,1.70,-23.19,46.39,-30.09
N,0.47,0.40,2.00,-4.58,137.33,-58.11
N,0.41,0.46,1.24,-27.22,254.15,-94.85
N,0.29,0.29,1.21,-1.95,236.88,-109.50
N,0.20,0.08,1.41,34.24,227.17,-97.05
N,0.02,0.15,1.02,-7.87,273.38,-62.13
N,-0.08,0.35,0.71,-28.08,261.35,-39.12
N,-0.26,0.16,0.50,-12.76,189.58,-48.28
N,-0.35,0.22,0.66,-13.00,121.46,-38.88
N,-0.34,0.21,0.84,-8.61,99.43,-53.16
N,-0.33,0.09,0.60,-30.70,137.45,-54.44
N,-0.33,0.02,0.36,-42.66,134.70,-40.83
N,-0.39,0.05,0.18,-28.08,78.43,-23.62
N,-0.40,0.04,0.34,4.27,10.13,-22.46
N,-0.38,0.01,0.31,15.75,4.09,-17.40
N,-0.34,-0.01,0.10,8.48,-24.66,-3.54
N,-0.36,0.01,0.25,14.04,-64.39,5.43
N,-0.28,0.04,0.22,5.43,-76.35,4.15
N,-0.11,-0.27,-0.11,21.91,-117.55,10.99
N,-0.10,-0.11,-0.09,40.16,-201.35,57.74
N,0.12,0.23,0.18,35.95,-273.93,48.46
N,0.16,-0.17,0.85,43.64,-322.14,57.07
N,0.19,0.44,0.94,-30.82,-303.77,111.02
N,0.29,0.26,1.81,4.64,-282.47,31.37
N,0.34,0.01,1.58,-4.33,-185.91,42.42
N,0.42,0.60,1.73,-11.11,-167.54,50.66
N,0.40,0.15,1.82,-23.25,-93.87,15.20
N,0.44,0.33,1.48,-28.26,-42.30,16.60
N,0.39,-0.01,1.43,8.73,-22.09,-9.52
N,0.36,0.24,1.24,0.67,0.73,6.59
N,0.35,0.22,1.15,6.84,7.45,-2.87
N,0.37,0.20,1.09,11.78,21.85,-9.83
N,0.36,0.17,1.04,4.64,29.91,-12.21
N,0.34,0.20,1.13,7.26,45.23,-14.28
N,0.38,0.19,1.37,11.96,85.51,-33.69
N,0.36,0.09,1.23,13.43,135.25,-43.52
N,0.15,0.07,1.03,7.51,169.98,-38.82
N,0.08,-0.10,1.32,40.65,163.70,-38.82
