Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
S,0.05,0.42,0.83,-64.58,-56.70,-181.03
S,0.04,0.24,0.74,-95.95,-60.61,-159.30
S,0.13,0.07,0.90,-88.62,-69.27,-174.99
S,0.17,-0.04,1.10,-87.22,-63.78,-169.92
S,0.13,-0.54,0.89,-86.73,-34.97,-151.86
S,0.14,-0.28,0.94,-77.70,-39.18,-109.19
S,0.04,-0.36,1.05,-56.88,-40.71,-113.22
S,-0.03,-0.43,1.12,-42.79,-35.34,-90.70
S,0.02,-0.58,0.99,-34.06,-26.00,-77.03
S,0.03,-0.66,1.03,-28.81,-40.89,-24.90
S,0.13,-0.73,1.13,-12.94,-50.23,8.42
S,0.20,-0.91,0.84,-17.52,-44.37,40.41
S,0.21,-1.01,0.97,-3.17,-83.86,100.65
S,0.36,-1.12,1.04,10.86,-86.18,147.22
S,0.54,-0.41,1.21,-6.71,-90.52,245.06
S,0.47,1.56,1.26,-9.28,-83.37,243.59
S,0.37,1.35,1.80,34.85,-76.42,105.47
S,0.41,0.27,1.34,44.31,27.22,39.61
S,0.41,0.69,0.83,24.48,38.27,39.12
S,0.30,0.59,0.83,-3.11,10.07,14.65
S,0.22,0.34,0.95,9.70,3.60,-16.24
S,0.23,0.05,0.81,17.58,15.56,-34.85
S,0.25,-0.00,0.81,6.41,13.12,-36.87
S,0.28,-0.04,1.05,-2.75,11.54,-39.43
S,0.23,-0.20,1.00,11.35,29.42,-42.60
S,0.14,-0.08,1.16,18.74,56.15,-30.46
S,0.01,0.21,1.01,7.32,85.27,-32.04
S,-0.03,0.17,0.91,2.32,83.07,-48.03
S,-0.05,-0.18,1.10,9.89,57.68,-52.49
S,0.02,0.09,1.26,2.87,73.12,-29.85
S,-0.08,-0.03,1.13,32.84,98.94,-50.96
S,-0.32,-0.26,1.21,43.33,94.06,-67.63
S,-0.41,-0.04,1.46,27.95,82.89,-58.29
S,-0.58,0.07,1.36,41.69,126.89,-77.15
S,-0.66,0.09,1.12,65.00,146.24,-100.83
S,-0.60,0.14,0.87,50.23,144.35,-106.02
S,-0.59,0.12,0.36,1.34,106.26,-75.26
S,-0.45,0.03,0.30,17.33,2.01,-86.24
S,-0.35,-0.01,0.46,-5.55,-21.61,-85.63
S,-0.28,-0.09,0.42,-13.61,-24.90,-83.62
S,-0.16,0.06,0.18,-14.89,-38.70,-80.51
S,-0.21,-0.61,0.57,-11.66,-79.90,-108.40
S,-0.22,-0.39,0.69,-31.68,-73.00,-40.10
S,-0.16,-0.40,0.98,-1.40,-81.60,-35.03
S,-0.18,-0.34,1.61,18.49,-53.41,-2.93
S,-0.12,-0.50,1.34,17.03,34.12,-4.94
S,-0.10,-0.77,0.93,7.02,51.39,24.54
S,-0.11,-0.45,1.00,-5.62,13.24,91.13
S,-0.06,-0.41,1.03,-7.08,11.78,110.84
S,-0.01,-0.23,0.92,-8.36,17.70,143.68
S,-0.03,0.01,0.80,-7.02,24.11,179.02
S,-0.04,0.09,0.81,-1.34,14.95,173.65
S,-0.04,0.25,0.65,16.60,12.08,178.53
S,-0.15,0.31,0.62,43.76,-19.29,171.02
S,-0.12,0.26,0.62,44.13,-18.49,164.06
S,-0.06,0.62,0.49,40.47,-27.10,173.03
S,-0.17,0.84,0.52,49.32,-45.90,161.99
S,-0.16,0.48,0.56,32.47,-52.43,95.70
S,-0.16,0.72,0.68,25.33,-64.45,117.25
S,-0.11,1.00,0.77,25.39,-68.48,94.73
S,-0.12,0.86,0.73,11.90,-60.73,47.06
S,-0.12,0.81,0.93,21.97,-75.99,21.18
S,-0.14,1.00,0.93,-4.15,-54.81,9.34
S,-0.05,1.04,0.89,-25.57,-44.68,-77.82
S,-0.02,0.70,0.84,-34.55,-34.55,-125.06
S,-0.04,0.39,0.76,-66.71,-29.30,-145.57
S,0.10,0.39,0.74,-77.82,-33.20,-173.89
S,0.13,0.09,0.86,-58.29,-39.37,-198.49
S,0.09,-0.27,0.85,-62.56,-50.23,-172.79
S,0.09,0.08,0.90,-71.90,-42.05,-157.41
S,0.15,-0.14,0.80,-70.43,-34.55,-180.73
S,0.17,-0.32,0.82,-69.40,-42.24,-161.01
S,0.20,-0.37,0.85,-81.85,-56.88,-120.42
S,0.16,-0.47,1.11,-82.28,-62.13,-113.77
S,0.13,-0.38,1.14,-57.43,-23.25,-114.32
S,0.15,-0.49,1.06,-29.72,11.90,-132.51
S,0.26,-1.18,1.11,6.96,25.82,-110.05
S,0.20,-1.06,0.88,27.83,-1.65,28.69
S,0.13,-0.57,1.02,25.82,-31.80,94.24
S,0.24,-0.59,1.09,41.50,-71.47,120.67
S,0.28,-0.35,1.21,40.95,-89.36,165.28
S,0.37,-0.16,1.19,21.79,-83.19,203.61
S,0.31,0.38,1.31,-15.14,-93.87,227.42
S,0.29,0.38,1.36,-14.59,-87.52,198.00
S,0.31,0.21,0.99,13.61,-25.15,147.52
S,0.23,0.87,1.14,8.42,-30.94,105.41
S,0.18,0.39,1.02,-4.52,-13.73,34.06
S,0.18,0.20,0.96,-0.06,-9.09,26.43
S,0.21,0.35,0.94,16.78,1.16,14.04
S,0.23,0.13,0.86,12.21,3.48,-7.63
S,0.20,0.02,0.93,0.37,-10.56,-10.38
S,0.21,-0.05,0.94,7.32,-9.09,-10.62
S,0.18,0.05,0.91,14.65,-9.89,-8.18
S,0.19,-0.07,0.89,-0.43,-13.18,-23.68
S,0.24,-0.10,0.95,-7.87,-15.62,-25.70
S,0.30,-0.13,1.06,-2.14,-10.56,-19.35
S,0.34,-0.10,1.16,11.29,8.12,-10.25
S,0.30,-0.04,1.14,16.91,32.90,-10.44
S,0.28,-0.12,1.32,55.36,64.58,-34.42
S,0.25,0.08,1.54,76.97,93.08,-42.91
S,0.15,0.09,1.49,103.33,157.96,-75.62
S,-0.05,0.13,1.38,105.71,187.68,-81.18
S,-0.19,0.37,1.44,102.54,190.67,-74.52
S,-0.27,0.55,0.90,65.31,231.81,-84.66
S,-0.36,0.22,0.25,9.52,199.28,-108.64
S,-0.43,-0.08,0.24,7.75,111.76,-118.47
S,-0.45,-0.21,0.66,13.98,4.21,-104.31
S,-0.49,0.04,0.72,-20.20,5.62,-78.55
S,-0.37,0.00,0.33,-20.26,17.33,-81.67
S,-0.45,0.14,0.36,-28.99,-38.21,-68.60
S,-0.43,0.05,0.25,-30.52,-67.02,-79.53
S,-0.24,-0.26,0.37,-1.10,-141.91,-61.40
S,-0.24,-0.11,0.91,-28.81,-161.32,-26.79
S,-0.14,-0.24,0.96,-20.26,-121.46,-32.65
S,-0.03,-0.31,1.10,-16.97,-87.34,-28.02
S,-0.02,-0.33,0.97,-18.19,-63.60,-22.77
S,-0.02,-0.33,1.25,-17.82,-76.17,-1.77
S,-0.09,-0.45,1.11,-13.18,-33.51,22.16
S,-0.13,-0.16,1.01,-18.62,-31.68,40.71
S,-0.05,-0.30,1.28,-3.60,-32.04,31.98
S,-0.05,-0.43,1.01,2.99,1.22,47.24
S,-0.03,-0.39,1.02,0.98,-6.41,63.29
S,0.03,-0.15,1.02,9.95,0.18,73.85
S,0.02,-0.14,0.98,14.59,1.77,66.16
S,-0.01,-0.25,1.05,20.32,6.53,64.39
S,-0.01,-0.16,1.06,13.31,21.06,75.07
S,-0.02,0.02,0.71,12.45,27.77,80.69
S,-0.11,-0.11,0.86,18.74,6.96,60.00
S,-0.11,-0.12,0.90,17.94,4.70,72.33
S,-0.08,-0.02,0.96,10.44,6.04,82.76
S,-0.04,0.16,0.74,15.38,12.70,79.90
S,-0.08,0.10,0.78,20.81,-1.22,67.20
S,-0.08,-0.00,0.78,16.66,-10.93,73.43
S,-0.02,0.12,0.89,9.40,-20.69,84.72
S,-0.01,0.25,0.80,15.26,-15.32,84.47
S,-0.05,0.26,0.70,22.83,-22.22,65.06
S,-0.06,0.23,0.79,19.04,-37.41,64.58
S,-0.06,0.42,0.84,18.92,-37.90,63.66
S,-0.05,0.41,0.90,19.23,-44.19,45.72
S,-0.04,0.40,0.89,16.60,-43.09,40.53
S,-0.02,0.32,0.95,12.57,-50.54,33.94
S,-0.02,0.64,1.00,10.25,-43.52,25.09
S,-0.07,0.58,1.02,12.39,-41.50,-2.93
S,-0.05,0.46,1.04,-6.65,-33.39,-28.56
S,-0.01,0.52,1.04,-23.68,-33.39,-42.54
S,0.02,0.34,1.11,-31.31,-29.17,-65.49
S,0.04,0.27,1.03,-27.95,-16.05,-81.85
S,0.11,0.14,0.94,-33.08,-12.57,-90.03
S,0.09,0.10,0.92,-40.28,-17.40,-83.07
S,0.09,0.10,0.94,-40.22,-19.78,-89.97
S,0.16,0.01,0.92,-35.10,-13.43,-106.32
S,0.14,-0.21,0.87,-38.02,-20.26,-90.15
S,0.12,-0.14,0.92,-37.84,-24.29,-77.27
S,0.09,-0.04,0.97,-32.59,-15.99,-85.88
S,0.16,-0.11,0.91,-31.43,3.42,-123.05
S,0.18,-0.61,0.76,-43.46,-6.53,-114.32
S,0.18,-0.29,0.97,-42.85,-34.73,-48.16
S,0.17,-0.22,0.96,-43.76,-27.10,-58.96
S,0.15,-0.58,0.98,-28.50,-18.80,-77.03
S,0.21,-0.95,0.79,-6.65,-14.10,-46.02
S,0.23,-0.51,1.07,-4.09,-42.60,26.55
S,0.23,-0.57,1.09,-2.87,-38.70,31.01
S,0.31,-0.85,1.13,0.92,-35.95,75.32
S,0.38,-0.92,0.95,-0.24,-37.41,133.61
S,0.46,-0.66,0.79,9.70,-60.24,212.77
S,0.54,0.70,1.02,44.92,-92.29,242.92
S,0.40,1.24,1.37,45.47,-82.21,158.39
S,0.25,0.29,1.26,28.20,-19.65,32.59
S,0.23,0.33,0.93,37.35,11.17,27.65
S,0.18,0.42,0.84,27.16,3.23,15.20
S,0.22,0.37,1.02,16.78,-10.62,-17.46
S,0.15,0.22,1.14,21.85,-5.00,-40.89
S,0.14,0.11,1.23,30.76,10.19,-58.59
S,0.13,-0.04,1.15,24.41,21.79,-50.90
S,0.06,-0.01,1.23,23.80,25.21,-48.95
S,0.13,-0.06,1.35,40.41,36.07,-66.65
S,0.20,-0.24,1.41,57.74,65.55,-77.58
S,0.20,-0.43,1.19,34.12,81.48,-54.14
S,0.17,-0.08,1.31,35.95,74.52,-3.91
S,0.08,-0.05,0.88,49.07,104.92,-11.11
S,-0.00,0.12,0.73,38.27,82.70,-0.79
S,0.04,0.74,1.05,14.65,43.52,-9.46
S,0.20,0.90,0.91,8.18,66.41,-54.44
S,0.20,0.35,0.23,-17.15,62.74,-114.99
S,0.24,0.90,0.69,-70.25,-42.48,-104.31
S,0.25,0.48,1.16,-57.13,-35.83,-177.92
S,0.01,-0.62,0.60,-38.33,73.30,-203.43
S,-0.13,-0.04,0.52,-47.49,20.45,-134.09
S,-0.13,-0.72,0.74,-29.11,8.12,-158.33
S,-0.09,-0.72,0.70,-24.60,-4.33,-78.12
S,-0.04,-0.95,1.05,1.28,-28.50,-60.97
S,0.03,-0.84,1.27,21.18,-2.44,13.12
S,0.06,-0.29,1.32,8.42,6.23,39.37
S,0.03,-0.65,1.24,21.06,23.50,30.15
S,0.05,-0.71,1.10,26.67,39.12,79.16
S,0.10,0.06,1.07,7.08,40.34,149.96
S,0.06,0.09,0.79,16.36,54.69,128.05
S,-0.06,-0.23,0.81,36.50,27.59,107.85
S,-0.06,-0.21,0.71,35.03,25.57,131.96
S,0.02,-0.02,0.69,31.43,-6.96,170.65
S,0.06,0.46,0.86,25.63,-6.04,157.41
S,0.02,0.25,0.68,25.70,3.60,127.62
S,-0.02,0.11,0.61,23.86,-9.28,138.67
S,-0.01,0.32,0.62,36.19,-37.23,178.04
S,0.03,1.27,0.76,26.55,-48.71,172.00
S,-0.01,0.66,0.78,31.31,-48.40,72.39
S,-0.11,0.55,0.80,47.18,-55.11,73.85
S,-0.09,1.08,0.86,25.39,-53.53,49.50
S,-0.05,0.96,0.72,-4.15,-51.21,-10.74
S,0.03,0.89,0.89,-13.49,-68.18,-42.24
S,0.04,0.38,0.84,-65.25,-62.99,-68.60
S,0.04,0.38,0.88,-64.94,-63.23,-67.44
S,0.12,0.48,0.91,-59.75,-56.76,-90.70
S,0.09,0.15,0.89,-59.27,-48.03,-136.35
S,0.18,0.06,0.91,-58.84,-41.08,-141.24
S,0.13,-0.21,0.99,-54.99,-34.67,-138.79
S,0.14,0.08,0.99,-62.07,-28.63,-127.44
S,0.23,-0.41,0.91,-61.22,-16.72,-151.55
S,0.19,-0.13,1.03,-88.26,-36.01,-91.31
S,0.11,-0.60,1.00,-76.35,-22.95,-115.91
S,0.09,-0.64,0.92,-49.62,-14.77,-88.13
S,0.13,-0.48,1.04,-27.22,-13.67,-74.04
S,0.13,-0.72,1.05,-12.94,-11.78,-54.63
S,0.14,-0.74,1.13,-1.59,-17.21,-20.39
S,0.19,-0.96,1.21,22.28,-7.14,28.26
S,0.32,-1.02,1.04,25.94,1.28,84.72
S,0.43,-0.90,1.06,22.52,-22.64,172.91
S,0.57,-0.51,0.85,6.23,-45.78,272.89
S,0.61,0.54,1.04,-14.53,-75.38,316.96
S,0.38,1.86,1.10,11.35,-76.29,197.45
S,0.21,0.13,1.10,48.10,-54.75,-10.25
S,0.27,0.32,1.06,7.63,-23.74,36.07
S,0.32,0.97,0.95,-5.37,-15.01,12.76
S,0.28,0.47,0.92,-7.32,-5.98,-46.75
S,0.28,0.03,0.87,-9.64,-17.33,-51.94
S,0.39,0.04,1.14,-0.73,-17.09,-54.32
S,0.45,0.01,1.27,16.42,10.31,-74.46
S,0.38,-0.32,1.27,26.12,61.83,-110.05
S,-0.48,-0.38,1.03,36.99,126.10,-101.99
S,0.76,-0.06,1.21,63.54,101.07,-85.69
S,-0.08,-0.24,1.52,67.87,102.36,-111.69
S,-0.09,-0.39,1.29,37.60,132.57,-56.52
S,-0.23,0.09,1.59,19.10,81.30,24.17
S,-0.24,0.29,1.07,22.89,101.01,13.98
S,-0.29,0.35,0.93,20.26,79.28,-2.38
S,-0.30,0.40,1.23,8.79,109.44,-47.42
S,-0.19,0.20,0.61,5.13,121.03,-79.47
S,-0.35,0.26,0.32,-27.28,87.34,-66.71
S,-0.25,0.13,0.29,10.19,4.64,-116.82
S,-0.22,-0.24,0.12,-0.12,-32.29,-131.29
S,-0.12,-0.20,0.63,-32.96,-98.14,-80.99
S,-0.22,-0.27,0.62,-37.29,-59.88,-54.50
S,-0.02,-0.36,0.63,-121.64,-37.35,-29.91
S,-0.04,-0.57,0.96,6.96,-91.61,-64.64
S,0.02,-0.38,0.98,-6.10,-31.98,0.37
S,0.06,-0.33,1.28,14.59,-34.36,-4.03
S,0.01,-0.46,1.33,25.82,13.43,16.66
S,0.02,-0.70,1.14,32.41,45.78,16.97
S,0.03,-0.37,0.99,12.70,36.74,86.85
S,0.03,-0.54,0.85,14.77,30.88,105.71
S,0.01,-0.39,0.95,14.04,21.67,142.82
S,0.02,0.26,0.73,12.02,36.07,179.38
S,-0.05,0.33,0.70,31.07,2.50,127.50
S,-0.09,-0.13,0.68,39.73,-14.65,122.86
S,-0.07,0.15,0.64,34.18,-30.46,158.69
S,0.04,0.31,0.76,34.97,-37.23,158.02
S,0.04,1.02,0.75,31.86,-44.74,141.11
S,-0.08,0.46,0.78,18.62,-51.64,57.31
S,-0.10,0.25,0.70,12.33,-48.65,62.01
S,-0.06,0.66,0.97,13.24,-60.61,87.71
S,-0.04,1.17,0.87,13.85,-36.19,40.77
S,-0.05,0.93,0.89,4.52,-38.33,-21.42
S,-0.06,0.89,0.97,-15.93,-36.56,-64.70
S,-0.03,0.43,0.98,-17.58,-37.78,-92.41
S,0.01,0.40,0.65,-57.13,-35.95,-65.98
S,0.12,0.26,1.04,-48.03,-65.61,-108.76
S,0.09,0.04,1.10,-40.83,-45.53,-121.15
S,0.15,0.20,0.71,-64.94,-28.87,-111.15
S,0.07,-0.30,0.99,-64.51,-51.09,-130.49
S,0.11,0.01,1.07,-70.13,-37.60,-113.95
S,0.26,-0.10,0.99,-61.10,-9.16,-148.68
S,0.32,-0.49,0.90,-58.53,-18.07,-115.30
S,0.18,-0.35,0.82,-74.89,-23.38,-92.47
S,0.26,-0.57,0.90,-79.59,-18.37,-102.97
S,0.11,-0.80,0.97,-71.47,-26.61,-75.74
S,0.20,-0.36,0.87,-41.08,-21.91,-29.97
S,0.22,-0.94,0.62,-22.46,-28.02,-39.86
S,0.21,-0.91,0.80,-20.39,-68.18,9.58
S,0.29,-1.23,1.09,2.32,-80.81,53.53
S,0.41,-0.92,0.98,25.76,-70.80,166.50
S,0.51,-0.69,1.18,32.29,-77.76,205.32
S,0.68,0.33,1.21,24.96,-61.65,250.73
S,0.57,1.28,1.17,56.82,-60.12,200.50
S,0.18,0.30,1.33,48.10,-33.39,24.78
S,0.18,0.45,0.87,8.73,-18.55,59.94
S,0.28,0.65,1.03,10.19,-28.56,28.08
S,0.31,0.17,1.01,1.28,-6.65,-26.67
S,0.32,0.05,0.88,-14.71,-8.67,-26.25
S,0.41,0.12,0.89,-14.83,-9.28,-34.79
S,0.40,-0.17,1.08,-22.40,-13.24,-49.56
S,0.41,-0.16,1.19,-19.17,4.15,-41.38
S,0.43,-0.07,1.29,15.14,48.77,-47.36
S,0.41,-0.12,1.47,54.87,87.04,-62.74
S,0.55,-0.01,1.43,67.14,129.58,-67.32
S,0.13,-0.83,0.75,89.90,147.83,-111.45
S,-0.22,-0.34,0.73,44.49,108.15,-2.08
S,-0.19,0.17,0.86,25.33,66.89,20.69
S,-0.31,-0.17,1.27,57.01,29.11,-79.65
S,-0.37,-0.45,1.31,39.86,52.49,-76.72
S,-0.30,0.17,0.93,-5.86,98.39,-10.50
S,-0.06,0.56,0.81,-5.00,68.30,-53.83
S,-0.13,0.03,0.82,19.84,40.34,-120.67
S,-0.37,-0.17,0.54,-39.67,24.05,-59.08
S,-0.14,0.31,0.38,-32.47,-18.92,-44.25
S,0.05,0.10,0.59,-10.74,-48.03,-81.67
S,-0.02,-0.48,0.77,-40.83,-61.46,-73.36
S,0.08,-0.37,0.90,-27.40,-50.11,-46.26
S,-0.00,-0.49,1.15,-6.59,-36.13,-45.84
S,-0.00,-0.57,1.00,11.72,-8.18,-14.47
S,0.09,-0.67,1.09,22.89,-12.02,8.73
S,0.14,-0.42,1.37,30.03,2.01,49.62
S,0.12,-0.56,1.20,27.10,43.46,70.43
S,0.10,-0.56,1.01,33.02,56.76,99.12
S,0.13,-0.15,0.83,47.79,44.56,147.03
S,0.04,0.14,0.91,25.27,26.18,137.02
S,0.02,-0.06,0.90,27.47,31.37,127.62
S,0.04,0.04,0.72,42.48,38.15,144.96
S,0.08,0.10,0.51,45.41,26.79,150.21
S,0.03,0.39,0.69,35.64,-17.58,155.52
S,0.04,0.42,0.67,34.00,-17.03,137.63
S,0.00,0.58,0.63,35.16,-25.09,133.73
S,-0.04,0.43,0.66,35.95,-42.30,110.72
S,0.03,0.84,0.67,23.80,-53.04,122.25
S,0.07,1.00,0.87,12.57,-68.05,93.75
S,0.05,0.79,0.81,5.68,-64.76,47.67
S,-0.01,0.79,0.87,7.14,-69.58,33.39
S,0.17,0.92,1.04,-12.08,-69.58,-2.20
S,0.18,0.62,0.92,-46.08,-37.41,-55.54
S,0.14,0.68,0.96,-58.41,-33.69,-73.12
S,0.13,0.48,0.88,-68.24,-19.78,-125.79
S,0.10,0.18,0.91,-78.98,-8.54,-152.22
S,0.20,0.12,0.77,-80.08,2.87,-163.94
S,0.20,0.02,0.85,-80.81,1.28,-174.68
S,0.17,-0.30,0.72,-71.84,-0.98,-180.60
S,0.17,0.03,0.98,-71.17,-2.20,-166.38
S,0.31,-0.30,0.57,-90.58,45.59,-232.42
S,0.14,-0.84,0.77,-66.59,-0.55,-219.67
S,0.21,-0.87,0.64,-52.31,-8.42,-123.66
S,0.12,-0.49,1.01,-36.01,-48.46,-78.80
S,0.11,-0.75,1.28,-4.52,-39.43,-90.33
S,0.18,-1.06,0.80,-6.65,-0.55,-42.18
S,0.20,-1.08,0.82,-0.92,-45.90,24.60
S,0.41,-1.08,0.81,9.40,-93.93,111.15
S,0.45,-0.59,0.74,-13.43,-135.25,210.69
S,0.62,-0.40,0.93,4.33,-169.62,232.36
S,0.78,0.63,2.00,-35.77,-180.85,285.71
S,0.50,1.33,1.48,-4.70,-18.13,118.41
S,0.30,0.21,0.98,34.36,3.66,-11.41
S,0.26,-0.05,1.03,-2.44,12.51,6.23
S,0.33,0.26,0.98,-5.68,3.85,22.28
S,0.34,0.25,1.27,29.54,-1.46,-11.78
S,0.35,-0.03,1.25,65.55,29.66,-39.31
S,0.38,0.03,1.04,35.71,50.84,-26.86
S,0.45,0.10,1.35,42.66,45.17,-40.16
S,0.35,-0.52,1.25,86.49,72.20,-70.50
S,0.23,-0.34,1.21,74.46,83.86,-38.02
S,0.08,-0.20,1.15,58.78,107.42,-53.16
S,-0.04,-0.20,1.16,41.81,116.94,-66.16
S,-0.12,0.07,1.33,34.79,114.38,-65.31
S,-0.22,-0.18,1.02,60.97,146.36,-83.62
S,-0.21,-0.17,0.61,34.30,141.91,-47.49
S,-0.16,0.21,0.46,-18.07,55.97,-12.51
S,-0.17,-0.08,0.92,-5.98,18.01,-61.46
S,-0.22,-0.27,0.66,-11.29,34.48,-57.98
S,-0.18,0.08,0.43,-14.34,7.32,-36.01
S,-0.24,-0.02,0.48,-22.58,-14.34,-60.49
S,-0.21,-0.23,0.75,-36.74,-39.06,-62.50
S,-0.08,-0.12,0.80,-19.53,-31.07,-46.69
S,-0.06,-0.29,0.95,-4.46,-28.56,-49.26
S,-0.13,-0.53,0.99,19.47,-9.46,-32.71
S,-0.01,-0.22,0.95,29.54,-0.37,0.31
S,-0.01,-0.31,1.13,48.83,-3.36,-8.18
S,-0.01,-0.56,1.09,31.92,15.50,17.58
S,-0.02,-0.56,0.96,24.23,21.61,58.96
S,-0.00,-0.30,0.91,25.21,19.17,111.69
S,0.05,0.02,0.91,20.81,18.01,128.17
S,0.03,-0.03,0.91,13.98,17.64,132.63
S,0.06,0.01,0.72,15.26,15.32,170.78
S,0.09,0.55,0.75,34.12,-11.90,186.65
S,0.04,0.33,0.69,35.34,-20.32,159.55
S,0.13,0.75,0.74,32.78,-42.30,191.53
S,0.01,0.87,0.92,42.72,-51.70,163.88
S,-0.09,0.90,0.65,46.69,-34.00,109.62
S,0.02,0.69,0.86,22.58,-61.34,55.36
S,-0.02,0.85,0.96,-10.38,-54.57,53.28
S,0.05,0.60,0.90,-10.01,-38.15,-22.83
S,0.00,0.53,0.85,-35.34,-33.08,-22.58
S,-0.01,0.47,0.83,-40.16,-36.80,-40.34
S,0.05,0.39,1.02,-34.00,-36.68,-58.59
S,0.09,0.32,0.86,-34.97,-26.31,-71.90
S,0.02,0.23,1.02,-51.64,-22.95,-80.93
S,0.02,0.40,1.11,-42.18,-9.52,-100.59
S,0.10,0.33,1.02,-47.00,15.08,-136.05
S,0.02,-0.19,0.83,-60.61,17.21,-145.45
S,0.07,0.12,0.81,-69.03,5.98,-127.56
S,0.04,0.03,1.01,-58.78,1.28,-150.63
S,0.01,-0.09,0.80,-67.87,22.28,-155.03
S,0.01,-0.14,0.87,-57.56,16.11,-160.40
S,0.06,-0.43,0.70,-37.66,12.39,-164.00
S,0.02,-0.30,0.96,-58.90,-5.31,-142.40
S,0.00,-0.52,1.00,-40.22,2.93,-148.38
S,0.07,-0.54,0.69,-16.60,23.44,-104.49
S,0.11,-0.56,0.92,11.05,-29.60,-80.81
S,0.15,-0.78,0.99,18.49,-35.83,-66.59
S,0.11,-0.97,0.86,20.94,-38.57,-10.07
S,0.13,-0.69,1.03,12.82,-72.88,67.81
S,0.24,-0.64,1.08,11.84,-81.30,96.13
S,0.32,-0.32,0.89,-23.99,-94.30,157.59
S,0.32,0.01,1.27,-45.90,-127.99,171.57
S,0.27,-0.39,1.23,-47.36,-91.86,144.04
S,0.38,-0.27,0.96,-69.70,-87.83,189.94
S,0.42,0.51,1.01,-72.08,-103.82,201.60
S,0.34,0.46,1.25,-37.78,-92.77,75.74
S,0.22,-0.17,1.43,-12.21,-53.77,25.82
S,0.23,-0.06,1.08,3.11,-10.44,30.33
S,0.27,0.24,0.85,27.95,4.33,2.62
S,0.30,0.13,0.77,42.54,-11.29,-36.19
S,0.31,-0.44,1.13,27.71,-29.42,-58.23
