Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
K,0.04,0.24,0.75,8.61,-11.11,36.62
K,0.06,0.36,0.69,5.80,-19.84,40.65
K,-0.03,0.49,0.89,2.14,-38.33,40.22
K,-0.05,0.61,0.93,3.48,-34.42,35.03
K,-0.03,0.79,1.13,5.62,-21.12,10.13
K,-0.10,0.77,1.18,5.80,-10.68,-16.91
K,-0.03,0.88,1.28,-4.21,4.58,-45.84
K,-0.01,0.73,1.40,-14.22,34.55,-89.11
K,-0.03,0.82,1.30,-22.46,66.65,-101.14
K,0.03,0.62,1.14,-31.56,99.85,-155.64
K,0.19,-0.27,0.31,-36.01,113.28,-175.54
K,0.04,-0.56,0.53,-20.63,34.24,-133.91
K,0.09,-0.76,0.73,3.97,18.07,-60.49
K,0.12,-0.53,0.86,8.48,25.09,-19.47
K,0.08,-0.23,1.03,31.56,48.95,-20.87
K,-0.08,-0.48,0.81,15.32,51.51,0.31
K,-0.22,-0.35,0.88,-2.26,36.80,43.76
K,-0.45,-0.06,0.90,-2.44,36.74,72.75
K,-0.49,0.21,0.79,22.09,42.97,79.83
K,-0.50,0.32,0.74,32.10,36.56,86.43
K,-0.42,0.72,0.63,19.23,32.29,90.76
K,-0.37,0.75,0.51,6.59,22.71,75.99
K,-0.26,0.73,0.59,18.07,-5.43,42.60
K,-0.10,0.54,0.59,11.23,-7.93,12.57
K,-0.04,0.40,0.30,-6.47,-7.02,12.94
K,-0.06,0.70,-0.37,-22.89,-45.23,26.06
K,0.10,0.83,-0.27,-29.85,-157.59,-30.46
K,0.05,0.55,0.39,-21.24,-224.06,-50.78
K,0.19,0.55,0.40,-36.01,-198.61,-34.48
K,0.27,-0.10,1.43,-53.59,-230.90,-54.20
K,0.29,-0.15,1.74,-85.63,-175.17,-46.14
K,0.30,-0.32,2.06,-43.03,-95.83,-48.83
K,0.30,-0.23,2.24,-26.06,-51.70,-30.15
K,0.18,-0.20,1.61,-37.78,36.01,-26.43
K,0.06,-0.15,1.99,-1.53,15.75,-20.45
K,0.02,0.01,1.69,-4.70,74.22,-14.77
K,0.01,0.28,1.62,-8.06,108.22,-30.21
K,-0.06,-0.02,1.25,2.20,153.50,-56.34
K,-0.18,-0.15,1.16,12.08,141.72,-35.52
K,-0.29,-0.01,1.04,11.72,126.40,-1.10
K,-0.33,0.23,1.08,17.03,114.14,1.65
K,-0.28,0.15,1.07,42.11,133.54,-33.02
K,-0.33,0.11,0.68,12.45,145.94,-24.72
K,-0.39,0.19,0.59,5.25,122.31,-11.66
K,-0.43,0.36,0.60,14.47,97.84,-11.41
K,-0.36,0.21,0.34,22.89,98.75,-26.06
K,-0.34,0.16,0.28,23.32,72.27,-19.47
K,-0.28,0.24,0.48,28.56,39.67,-7.26
K,-0.24,0.34,0.47,28.63,46.63,-2.44
K,-0.11,0.36,0.10,11.11,48.89,-3.91
K,-0.02,0.13,-0.20,9.95,-23.19,4.09
K,0.03,-0.05,-0.14,2.75,-74.77,21.55
K,0.26,-0.09,-0.82,-22.58,-136.96,81.85
K,0.52,-0.33,-0.15,3.30,-312.68,101.75
K,0.51,-0.13,0.96,-6.59,-381.96,151.73
K,0.37,0.56,1.42,-23.32,-288.57,189.64
K,0.35,1.44,2.04,8.30,-260.93,171.08
K,0.29,0.74,2.16,2.20,-139.71,5.07
K,0.18,0.23,2.28,-25.70,-74.40,0.37
K,0.08,0.35,2.36,-29.66,-18.49,15.50
K,0.06,0.54,2.20,-10.93,70.86,0.92
K,0.08,0.32,1.71,-2.01,125.85,-32.10
K,0.05,0.15,1.35,5.74,150.57,-36.19
K,-0.00,0.16,0.55,0.55,156.31,-3.78
K,-0.05,0.02,0.30,9.46,94.30,6.65
K,-0.06,-0.01,0.78,27.04,36.50,22.83
K,-0.01,0.25,0.25,22.58,49.74,34.97
K,-0.01,0.13,0.32,31.68,2.26,21.79
K,-0.03,0.22,0.70,23.07,-35.46,35.77
K,-0.04,0.40,0.68,-1.34,-15.99,32.96
K,-0.00,0.41,0.55,6.96,-18.25,25.15
K,-0.04,0.64,0.78,9.22,-48.03,27.65
K,-0.08,0.84,0.94,-4.94,-55.85,18.98
K,-0.17,0.76,1.21,-19.17,-39.73,-18.13
K,-0.16,0.91,1.32,-12.45,-16.72,-46.51
K,-0.11,0.90,1.54,-15.81,-7.02,-74.34
K,-0.06,0.55,1.64,-8.97,35.95,-120.06
K,0.02,0.33,0.96,-12.15,123.41,-146.06
K,0.06,0.23,0.51,-2.50,94.73,-140.99
K,0.03,-0.06,0.89,1.04,13.49,-125.98
K,0.09,-0.30,0.81,0.73,32.78,-113.22
K,0.10,-0.52,0.57,-2.44,38.64,-71.35
K,0.06,-0.39,0.70,-1.40,27.77,-20.81
K,0.02,-0.29,0.87,2.99,26.00,1.71
K,-0.03,-0.32,0.91,2.50,45.53,11.05
K,-0.20,-0.10,0.84,4.88,54.02,47.12
K,-0.28,-0.02,0.79,6.16,52.49,54.63
K,-0.36,0.12,0.68,14.83,39.31,79.41
K,-0.36,0.24,0.59,18.55,31.19,90.76
K,-0.33,0.53,0.60,18.31,14.89,112.06
K,-0.26,1.01,0.51,9.34,3.78,95.46
K,-0.23,0.92,0.42,13.55,-5.13,58.96
K,-0.10,0.84,-0.16,-19.41,-24.11,42.79
K,0.06,1.03,-0.71,-42.30,-144.78,3.48
K,0.17,0.76,0.30,-13.43,-289.61,-48.95
K,0.19,0.20,1.03,-34.61,-232.79,-68.54
K,0.14,-0.11,1.31,-36.38,-196.78,-59.20
K,0.29,0.05,1.66,-51.64,-154.91,-16.17
K,0.36,0.00,2.20,-29.17,-89.05,-42.18
K,0.33,-0.22,1.99,-33.75,-17.94,-52.00
K,0.15,-0.04,1.55,-31.13,10.68,-15.08
K,0.09,0.10,1.38,-20.57,41.44,-16.05
K,0.08,0.09,1.39,-19.10,52.19,-21.30
K,0.07,0.17,1.42,-7.57,79.41,-31.92
K,0.04,0.06,1.02,-0.31,125.79,-53.53
K,-0.08,-0.00,1.09,27.34,106.99,-51.45
K,-0.19,-0.00,1.22,41.56,102.54,-40.34
K,-0.30,0.11,1.25,22.46,101.14,-13.18
K,-0.41,0.36,1.10,2.14,115.54,-12.27
K,-0.50,0.27,0.94,9.03,113.46,-29.54
K,-0.51,0.28,0.78,6.29,112.00,-28.38
K,-0.48,0.16,0.66,12.15,92.16,-37.60
K,-0.49,0.11,0.58,5.68,81.18,-22.52
K,-0.49,0.17,0.52,6.47,73.06,-12.39
K,-0.43,0.36,0.50,22.28,57.01,-7.26
K,-0.38,0.39,0.55,20.63,50.84,-17.58
K,-0.36,0.29,0.44,14.40,51.94,-24.66
K,-0.31,0.29,0.38,6.29,19.41,-16.66
K,-0.25,0.23,0.44,8.00,1.40,-15.69
K,-0.17,0.15,0.25,-11.41,-1.59,2.81
K,-0.03,0.11,0.04,-16.36,-39.43,21.12
K,0.05,-0.08,-0.16,-24.11,-74.40,43.40
K,0.29,-0.14,-0.91,-54.87,-166.69,105.83
K,0.45,-0.22,-0.09,-35.03,-337.40,124.08
K,0.37,-0.18,1.82,16.91,-358.09,146.79
K,0.48,1.00,1.40,-0.85,-194.89,187.32
K,0.43,1.32,2.23,10.38,-207.46,109.13
K,0.25,0.22,1.83,-12.08,-66.16,-29.17
K,0.02,0.18,1.98,-42.48,-43.76,3.30
K,0.02,0.45,2.01,-34.61,-2.01,17.03
K,-0.00,0.17,1.92,-5.92,60.06,-33.87
K,0.03,0.01,1.45,-7.75,110.41,-35.22
K,-0.12,0.08,1.19,9.70,106.93,-2.50
K,-0.18,0.38,1.13,34.12,111.63,7.14
K,-0.16,0.37,1.03,48.40,123.84,-15.44
K,0.02,0.00,0.35,28.75,123.60,-18.92
K,-0.15,0.08,0.55,26.18,34.00,50.84
K,-0.08,0.33,0.65,30.76,14.77,65.55
K,-0.01,0.17,0.37,4.82,16.60,44.07
K,0.03,0.11,0.37,1.34,-17.64,42.72
K,0.00,0.20,0.71,9.83,-56.40,56.27
K,-0.15,0.58,0.50,-0.12,-46.57,62.13
K,-0.19,0.92,0.72,-11.66,-81.67,37.35
K,-0.19,1.04,1.28,-13.79,-96.07,-2.87
K,-0.13,0.99,1.54,-4.03,-45.96,-56.88
K,-0.11,0.90,1.58,-2.01,-10.01,-89.17
K,-0.03,0.47,1.50,1.16,42.05,-142.40
K,0.06,0.25,1.55,14.10,65.37,-153.20
K,0.16,0.10,1.00,-5.68,124.51,-154.24
K,0.07,-0.19,0.32,-5.68,113.95,-127.69
K,0.07,-0.17,0.30,11.17,47.42,-95.09
K,0.08,-0.18,0.82,0.24,5.49,-65.37
K,0.13,-0.25,0.55,-15.93,20.51,-31.37
K,0.01,-0.21,0.51,-6.23,7.69,-7.26
K,-0.05,-0.01,0.72,8.73,-8.79,15.87
K,-0.06,-0.09,0.83,5.13,-16.24,17.15
K,-0.26,-0.16,1.00,-4.03,-14.77,45.17
K,-0.32,0.05,1.02,-4.88,-6.65,55.30
K,-0.36,-0.07,1.09,3.42,-0.67,48.28
K,-0.50,-0.03,0.98,6.23,20.02,83.74
K,-0.38,0.45,0.73,17.76,29.42,112.24
K,-0.32,0.78,0.73,7.81,8.24,113.71
K,-0.22,0.82,0.63,-13.67,-0.67,70.31
K,-0.15,0.62,0.57,-6.53,-11.35,46.08
K,0.01,0.84,0.20,-11.60,-17.94,51.51
K,0.13,0.86,-0.32,-17.40,-82.15,21.30
K,0.20,0.90,-0.03,-20.87,-182.56,-5.00
K,0.24,0.24,0.87,-7.02,-229.98,-64.51
K,0.22,0.12,1.07,-42.24,-167.85,-32.23
K,0.29,0.12,1.41,-54.63,-156.07,-35.83
K,0.33,-0.11,1.74,-41.26,-95.58,-53.71
K,0.29,-0.21,1.95,-21.85,-69.46,-38.76
K,0.17,-0.03,2.04,-11.54,-5.07,-11.66
K,0.20,0.26,1.83,-24.05,69.58,-24.17
K,0.16,0.01,0.97,-29.42,116.09,-47.67
K,0.07,-0.12,1.27,5.55,58.47,-28.63
K,-0.01,0.04,1.13,12.08,97.47,-8.61
K,-0.01,0.24,1.16,21.91,108.40,-15.38
K,-0.14,0.26,0.84,33.33,132.57,-35.71
K,-0.24,0.26,0.70,31.86,108.89,-33.39
K,-0.38,0.13,0.92,36.74,65.25,-12.57
K,-0.39,0.33,0.90,32.84,74.28,19.47
K,-0.41,0.46,0.90,21.91,72.27,8.12
K,-0.36,0.42,0.81,18.86,66.16,-32.17
K,-0.39,0.28,0.85,13.00,48.03,-25.82
K,-0.39,0.39,0.90,-7.45,40.95,-11.96
K,-0.35,0.41,0.90,-5.49,49.38,-26.49
K,-0.37,0.30,0.80,-5.13,54.69,-36.80
K,-0.43,0.24,0.74,-0.73,48.89,-37.11
K,-0.33,0.28,0.68,-1.53,28.26,-28.50
K,-0.33,0.23,0.72,2.56,25.09,-29.72
K,-0.32,0.14,0.61,-3.36,33.87,-23.62
K,-0.31,0.19,0.62,-11.23,22.58,-3.91
K,-0.32,0.25,0.51,-16.60,16.78,5.98
K,-0.28,0.20,0.39,-18.25,-7.45,-5.62
K,-0.22,0.03,0.44,-19.41,-25.94,-8.48
K,-0.16,0.06,0.45,-6.29,-36.01,8.24
K,-0.10,0.06,0.27,-5.98,-41.50,21.00
K,-0.05,0.03,-0.03,-12.45,-62.38,30.82
K,0.05,0.07,-0.33,-14.40,-151.12,55.24
K,0.22,-0.00,0.66,2.87,-268.07,50.35
K,0.24,-0.27,0.79,-10.62,-249.57,61.34
K,0.37,0.45,1.43,-7.39,-253.85,118.96
K,0.42,0.92,1.82,-18.68,-179.50,64.15
K,0.24,0.32,1.84,-11.72,-139.04,-4.82
K,0.22,0.26,1.96,-23.56,-92.90,8.24
K,0.18,0.20,1.98,-16.36,-61.46,7.57
K,0.18,-0.00,1.89,1.10,7.32,6.10
K,0.12,0.44,1.67,3.66,50.66,23.68
K,0.14,0.47,1.60,6.35,78.98,-8.30
K,0.12,0.21,1.32,16.42,121.09,-40.53
K,0.05,0.15,1.08,36.68,142.09,-35.46
K,0.07,0.07,0.80,44.74,145.81,-30.64
K,-0.02,0.08,0.59,33.02,105.83,-8.91
K,0.02,0.03,0.49,27.40,76.29,-2.38
K,0.05,0.04,0.62,16.30,25.88,16.24
K,0.03,0.27,0.52,13.67,14.65,30.94
K,0.02,0.36,0.66,9.95,-0.73,18.80
K,-0.04,0.21,0.54,-8.79,-10.25,5.55
K,-0.08,0.28,0.52,-6.41,-27.10,12.45
K,-0.16,0.43,0.76,3.97,-56.15,15.01
K,-0.22,0.65,1.06,7.93,-67.26,4.76
K,-0.27,0.53,1.26,10.74,-52.31,-13.55
K,-0.22,0.86,1.49,12.94,-34.91,-13.79
K,-0.16,0.99,1.61,9.28,14.47,-61.71
K,-0.03,0.98,1.67,10.86,46.81,-112.92
K,0.17,0.36,1.48,19.96,130.92,-192.93
K,0.17,-0.33,0.20,-10.07,158.20,-171.51
K,-0.06,-0.43,0.03,12.82,70.31,-110.60
K,0.03,-0.35,0.56,6.71,-2.50,-62.50
K,0.07,-0.36,0.65,-5.31,-4.27,-28.87
K,0.08,-0.12,0.76,3.91,4.64,-1.59
K,0.04,-0.18,0.77,11.05,3.54,7.69
K,-0.05,-0.30,0.88,5.13,-0.49,17.52
K,-0.21,-0.11,0.95,-8.67,-7.75,63.05
K,-0.31,0.06,0.99,-7.32,-0.73,73.97
K,-0.39,0.13,1.02,3.66,4.58,75.20
K,-0.42,0.37,0.85,3.11,15.44,88.32
K,-0.41,0.49,0.82,2.20,5.74,83.68
K,-0.42,0.47,0.90,6.29,3.97,71.41
K,-0.28,0.91,0.57,-5.86,23.01,75.56
K,-0.20,0.87,0.47,4.82,0.61,39.79
K,-0.01,0.66,-0.01,-14.34,-32.65,15.14
K,0.06,0.74,-0.38,-42.72,-86.43,20.57
K,0.10,0.55,0.69,-5.37,-244.20,-34.85
K,0.06,0.36,0.63,-13.92,-147.58,-7.14
K,0.15,0.67,1.14,-13.55,-185.49,-12.82
K,0.20,0.05,1.50,-46.08,-123.23,-61.22
K,0.25,-0.23,1.87,-32.53,-80.99,-46.33
K,0.22,-0.18,1.66,-37.17,-30.40,-29.91
K,0.17,-0.26,1.59,-18.25,-9.28,-19.78
K,0.13,-0.11,1.43,-17.70,10.74,-0.18
K,0.10,0.09,1.20,-18.43,41.69,12.88
K,0.09,0.15,1.21,-6.04,53.10,4.15
K,0.02,0.09,0.81,4.52,83.01,-3.17
K,-0.01,0.17,1.11,24.05,62.68,-15.75
K,-0.05,0.21,1.13,27.59,88.20,-28.81
K,-0.16,0.25,0.97,22.71,107.24,-28.26
K,-0.20,0.30,1.07,26.98,81.67,-40.53
K,-0.26,0.15,1.16,22.46,77.21,-40.59
K,-0.39,0.42,1.16,6.10,74.89,2.62
K,-0.34,0.49,1.11,19.53,72.27,-21.48
K,-0.38,0.37,1.01,12.02,83.50,-38.76
K,-0.39,0.28,0.81,-7.87,97.53,-45.41
K,-0.39,0.22,0.66,-14.16,81.60,-42.24
K,-0.35,0.10,0.68,5.25,68.48,-44.68
K,-0.33,0.12,0.76,11.72,62.19,-18.43
K,-0.31,0.21,0.60,3.72,71.17,-6.90
K,-0.32,0.25,0.47,4.46,47.49,-12.33
K,-0.26,0.07,0.39,3.60,34.97,-21.55
K,-0.22,0.01,0.25,-5.68,28.93,0.06
K,-0.13,0.30,0.29,-9.64,-17.21,29.24
K,-0.09,0.18,0.27,1.46,-44.56,16.24
K,-0.01,-0.06,0.04,-0.67,-59.63,21.48
K,0.11,-0.12,-0.22,-8.48,-133.67,86.98
K,0.19,0.10,-0.01,-16.54,-212.71,111.63
K,0.28,-0.00,0.55,-22.46,-278.81,89.84
K,0.35,0.26,1.42,-5.07,-292.48,106.38
K,0.30,0.69,1.84,1.28,-235.17,112.61
K,0.31,0.76,1.68,-10.62,-154.66,46.51
K,0.23,0.48,1.87,-13.73,-99.79,9.77
K,0.26,0.37,1.89,-21.85,-64.82,-4.09
K,0.26,0.04,1.61,-31.07,-7.93,-14.53
K,0.18,0.07,1.44,-20.39,7.51,3.23
K,0.11,0.26,1.53,-0.98,28.87,8.91
K,0.11,0.43,1.62,10.07,59.75,-12.08
K,0.15,0.38,1.53,11.84,103.76,-34.85
K,0.13,0.11,1.02,35.64,147.34,-46.14
K,0.06,-0.01,0.39,32.96,119.81,-20.87
K,0.08,0.10,0.65,36.68,48.40,-3.17
K,0.06,-0.00,0.64,12.21,40.41,16.78
K,0.13,0.08,0.36,-7.26,38.88,37.23
K,0.10,0.19,0.48,-13.43,-16.30,38.51
K,0.06,0.38,0.47,-0.98,-35.22,38.15
K,0.03,0.58,0.76,2.08,-58.29,30.88
K,-0.12,0.64,1.01,3.54,-47.85,8.97
K,-0.17,0.81,1.16,25.09,-29.85,-19.23
K,-0.15,0.91,1.27,17.64,-26.37,-43.03
K,-0.15,0.67,1.53,0.18,-13.31,-81.79
K,-0.06,0.60,1.51,0.12,14.77,-91.61
K,0.03,0.60,1.42,8.97,47.24,-116.58
K,0.17,0.20,1.14,-10.93,88.50,-154.17
K,0.21,-0.10,1.08,-4.70,88.99,-150.88
K,0.28,-0.36,0.59,-27.53,111.21,-117.43
K,0.15,-0.68,0.52,0.31,55.79,-58.59
K,0.07,-0.30,0.77,-3.72,39.49,8.91
K,0.00,0.13,0.90,-8.85,38.70,16.66
K,-0.08,-0.05,0.85,-4.70,52.73,-4.03
K,-0.16,-0.03,0.73,8.79,51.39,14.83
K,-0.24,-0.02,0.82,7.57,34.73,39.67
K,-0.28,0.07,0.68,-2.99,41.32,58.23
K,-0.30,0.17,0.52,0.92,24.29,68.24
K,-0.28,0.36,0.44,-4.94,2.50,77.70
K,-0.27,0.48,0.40,-8.00,-15.93,78.49
K,-0.24,0.76,0.26,-17.09,-37.29,78.92
K,-0.20,0.83,-0.05,-20.08,-53.53,56.03
K,-0.12,0.83,-0.27,-32.78,-151.92,27.40
K,0.08,0.48,0.95,10.99,-268.07,-32.29
K,0.06,0.14,1.04,-13.85,-203.06,-32.29
K,0.22,0.52,1.48,-24.84,-184.33,1.77
K,0.39,0.04,1.91,-15.44,-123.05,-65.19
K,0.31,-0.39,1.90,-14.89,-72.33,-59.02
K,0.21,-0.04,1.70,-33.63,-26.06,-4.64
K,0.12,-0.09,1.44,-10.68,13.12,-10.19
K,0.14,-0.01,1.42,-3.97,22.22,-1.04
K,0.07,0.13,1.23,-2.99,27.77,6.84
K,0.07,0.19,1.22,5.13,46.20,-0.24
K,0.05,0.26,1.09,3.17,64.03,-16.30
K,-0.01,-0.01,1.12,40.16,59.02,-33.39
K,-0.08,-0.00,1.32,39.92,74.65,-24.17
K,-0.09,0.24,1.36,25.76,113.53,-5.13
K,-0.15,0.30,1.12,23.13,140.26,-13.55
K,-0.28,0.13,1.06,34.55,118.41,-13.73
K,-0.28,0.51,0.95,21.97,120.24,15.99
K,-0.27,0.45,0.79,13.73,100.16,-6.47
K,-0.39,0.42,0.69,-16.24,73.97,-7.08
K,-0.31,0.26,0.94,-0.31,51.21,-28.02
K,-0.30,0.21,0.84,-10.68,84.47,-12.02
K,-0.28,0.29,0.40,-22.83,82.03,2.75
K,-0.29,0.34,0.33,-18.80,45.72,1.46
K,-0.26,0.29,0.28,-19.53,16.97,-5.00
K,-0.15,0.14,0.55,-7.51,-9.46,-1.65
K,-0.10,0.15,0.40,-9.16,-3.23,11.41
K,-0.07,0.26,0.27,-8.00,-33.51,18.49
K,-0.02,0.02,0.04,-25.76,-65.00,13.85
K,0.01,0.00,-0.19,-33.20,-102.91,36.56
K,0.16,0.08,0.20,-10.13,-192.26,36.99
K,0.26,-0.02,0.46,-13.12,-214.84,37.23
K,0.27,-0.11,1.03,-19.10,-229.00,56.27
K,0.30,0.29,1.26,-9.34,-174.44,84.66
K,0.28,0.72,1.44,-12.70,-162.66,76.23
K,0.22,0.39,1.82,-6.84,-135.44,0.79
K,0.18,0.18,2.00,-1.46,-69.34,-1.53
K,0.19,0.39,1.95,-11.90,-24.17,11.41
K,0.07,0.20,1.63,6.84,16.17,-5.68
K,0.07,0.33,1.65,12.39,20.87,6.77
K,0.10,0.40,1.62,13.24,54.81,-2.38
K,0.15,0.46,1.57,25.33,104.19,-22.64
K,0.15,0.36,1.28,36.32,141.91,-38.51
K,0.08,0.20,0.72,43.40,152.34,-38.70
K,-0.01,0.03,0.67,50.42,120.97,-38.27
K,0.02,0.01,0.50,24.54,118.41,-29.11
K,-0.14,-0.13,0.02,3.11,71.04,-5.62
K,-0.08,0.03,0.27,1.89,-33.63,21.79
K,-0.20,0.24,0.32,-9.95,-61.46,39.12
K,-0.21,0.45,0.63,-18.98,-96.74,22.58
K,-0.24,0.57,0.62,-15.99,-99.37,26.00
K,-0.17,0.99,1.64,8.06,-108.95,-0.18
K,-0.14,0.72,1.44,5.86,-25.45,-63.11
K,-0.11,0.71,1.78,12.51,-6.53,-80.63
K,0.04,0.67,1.74,-11.66,68.05,-125.43
K,0.11,0.30,1.18,-12.57,130.74,-171.88
K,0.14,0.01,0.98,1.28,132.08,-180.85
K,0.07,-0.45,0.56,-11.41,119.75,-133.18
K,-0.01,-0.44,0.50,-9.40,75.62,-72.75
K,-0.06,-0.18,0.62,-5.37,42.11,-22.28
K,-0.13,-0.13,0.74,16.97,32.53,-6.23
K,-0.16,-0.03,0.74,12.21,33.87,4.15
K,-0.22,-0.17,0.73,12.02,29.42,11.35
K,-0.26,-0.01,0.79,4.64,13.92,37.78
K,-0.31,0.04,0.85,3.66,21.55,45.84
K,-0.38,0.19,0.68,-0.61,34.42,56.76
K,-0.41,0.29,0.54,2.01,28.44,61.83
K,-0.36,0.33,0.53,6.71,2.75,51.39
K,-0.31,0.29,0.56,2.08,-14.10,55.73
K,-0.26,0.39,0.49,-5.43,-12.88,63.96
K,-0.27,0.45,0.23,-12.08,-41.93,57.01
K,-0.12,0.42,-0.56,-22.28,-84.23,59.94
K,-0.04,0.79,-0.20,-12.57,-215.94,83.80
K,0.09,0.75,1.22,-5.13,-298.71,23.93
K,0.17,0.41,1.18,-56.03,-216.37,-8.24
K,0.17,0.29,1.52,-23.07,-173.34,-3.66
K,0.27,0.31,1.66,-46.02,-125.49,-20.51
K,0.30,0.10,1.86,-33.20,-100.10,-36.99
K,0.23,-0.19,1.71,-13.12,-33.75,-37.41
K,0.12,-0.00,1.34,-20.51,9.09,-0.12
K,0.16,0.17,1.43,-7.57,-0.49,-3.23
K,0.20,0.13,1.25,-1.16,12.27,-13.61
K,0.20,0.01,1.05,-6.96,36.01,-16.91
K,0.15,0.05,1.10,6.47,29.54,-8.67
