Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
Q,-0.03,0.32,0.72,0.31,-56.40,-11.17
Q,0.03,0.31,0.71,-3.17,-67.87,-12.45
Q,0.05,0.38,0.66,-6.96,-72.14,-14.40
Q,0.06,0.30,0.78,-6.71,-90.15,-19.59
Q,0.13,0.28,0.82,-12.02,-90.03,-26.37
Q,0.15,0.25,0.78,-17.82,-89.78,-26.31
Q,0.13,0.24,1.00,-20.81,-100.71,-28.44
Q,0.16,0.12,1.08,-34.79,-93.26,-32.23
Q,0.32,0.00,1.19,-26.00,-84.84,-37.35
Q,0.31,-0.08,1.29,-24.17,-80.57,-32.59
Q,0.33,-0.15,1.33,-25.70,-63.05,-26.86
Q,0.38,-0.11,1.34,-26.79,-41.81,-9.34
Q,0.32,-0.06,1.19,-21.00,-16.60,-8.24
Q,0.31,-0.10,1.23,-7.63,-12.45,-10.19
Q,0.30,-0.06,1.14,-7.32,-3.60,-2.44
Q,0.31,0.01,1.13,-0.73,-1.16,3.23
Q,0.29,0.06,0.99,5.80,6.84,0.18
Q,0.30,0.02,0.95,3.66,9.16,2.14
Q,0.33,0.09,1.03,1.10,8.97,7.02
Q,0.32,0.09,1.05,-1.22,23.13,4.46
Q,0.33,0.07,1.00,1.77,32.71,0.61
Q,0.38,0.05,1.22,19.84,49.80,-4.70
Q,0.34,-0.09,1.37,44.37,82.58,-16.85
Q,0.28,-0.23,1.42,53.10,108.34,-10.68
Q,0.16,0.00,1.16,50.11,159.30,22.83
Q,-0.07,0.21,0.65,50.48,137.88,45.10
Q,-0.18,0.51,0.47,41.56,87.89,50.72
Q,-0.20,0.58,0.65,27.83,11.17,10.44
Q,-0.18,0.39,0.69,23.13,-5.43,-8.61
Q,-0.15,0.36,0.79,13.49,11.60,-7.81
Q,-0.08,0.27,0.45,0.12,-11.72,-20.87
Q,-0.07,0.17,0.98,4.82,-40.34,-17.15
Q,-0.00,0.36,0.71,8.24,0.24,-8.36
Q,0.04,0.24,0.66,7.39,-9.95,-16.05
Q,0.03,0.26,0.63,9.70,-29.60,-10.07
Q,0.02,0.18,0.89,-1.59,-40.89,-17.70
Q,0.01,0.13,0.68,-11.66,-31.43,-12.94
Q,0.06,0.12,0.76,5.86,-61.89,-10.50
Q,0.08,-0.01,0.96,10.50,-52.92,-2.93
Q,0.09,0.00,0.86,0.06,-49.87,11.29
Q,0.12,-0.09,1.16,-2.14,-62.74,23.25
Q,0.12,-0.11,1.20,6.84,-37.84,42.79
Q,0.12,0.02,1.21,14.65,-33.26,58.35
Q,0.13,0.16,1.35,21.97,-18.37,68.48
Q,0.16,0.30,1.38,18.07,-0.12,74.71
Q,0.16,0.27,1.29,10.01,28.02,70.19
Q,0.16,0.36,1.24,20.02,41.63,81.24
Q,0.15,0.42,1.16,24.72,48.10,79.47
Q,0.12,0.52,0.94,22.40,54.38,72.51
Q,0.13,0.44,1.15,18.74,40.59,51.76
Q,0.14,0.40,0.98,12.45,56.15,45.23
Q,0.12,0.53,0.98,14.47,50.96,41.26
Q,0.11,0.54,0.94,11.78,55.79,29.05
Q,0.10,0.62,0.80,16.11,50.72,9.34
Q,0.10,0.55,0.94,17.40,47.55,-14.77
Q,0.09,0.58,0.86,12.21,56.15,-24.48
Q,0.05,0.57,0.72,2.26,53.47,-45.41
Q,-0.01,0.41,0.71,-3.85,40.77,-50.66
Q,-0.01,0.49,0.69,-1.89,36.07,-50.78
Q,-0.05,0.37,0.63,-12.33,34.91,-62.19
Q,-0.10,0.40,0.62,-15.14,27.83,-64.70
Q,-0.06,0.27,0.61,-18.98,20.51,-78.98
Q,-0.12,0.20,0.59,-14.47,2.75,-65.73
Q,-0.14,0.23,0.70,-12.57,-11.23,-61.71
Q,-0.15,0.26,0.58,-21.48,-16.05,-66.28
Q,-0.12,0.07,0.83,-15.38,-29.17,-70.68
Q,-0.12,0.03,0.65,-13.37,-22.89,-65.06
Q,-0.19,0.04,0.79,-12.08,-43.82,-55.79
Q,-0.15,0.00,0.76,-20.81,-41.02,-53.28
Q,-0.09,0.00,0.76,-16.66,-44.19,-49.80
Q,-0.14,-0.06,0.83,-18.37,-49.87,-47.85
Q,-0.10,-0.06,0.88,-21.36,-54.87,-40.22
Q,0.03,-0.10,0.91,-13.61,-51.45,-39.98
Q,-0.09,-0.18,0.90,-10.19,-65.92,-30.21
Q,-0.05,-0.21,0.95,-21.73,-67.44,-22.28
Q,0.02,-0.21,1.14,-15.50,-70.07,-17.33
Q,0.00,-0.26,1.09,-7.81,-60.49,-14.71
Q,-0.01,-0.22,1.16,-1.28,-71.84,2.75
Q,0.04,-0.28,1.15,3.78,-57.19,10.99
Q,0.11,-0.16,1.25,11.96,-56.58,19.29
Q,0.11,-0.24,1.28,13.06,-47.12,25.94
Q,0.13,-0.26,1.29,21.55,-41.56,43.82
Q,0.20,-0.05,1.34,23.07,-31.92,60.49
Q,0.22,-0.04,1.30,19.41,-19.35,67.08
Q,0.27,-0.01,1.27,20.39,-4.46,76.78
Q,0.24,0.22,1.02,14.59,12.21,91.49
Q,0.22,0.57,1.05,28.32,-1.53,77.45
Q,0.19,0.46,0.98,12.39,9.46,53.89
Q,0.15,0.29,0.77,2.99,11.54,39.37
Q,0.16,0.35,0.90,2.99,-6.04,31.07
Q,0.16,0.40,0.85,3.23,0.73,19.35
Q,0.18,0.28,0.83,8.18,2.99,-7.81
Q,0.17,0.18,0.83,5.86,-2.56,-10.13
Q,0.15,0.27,0.98,6.84,-3.36,-12.82
Q,0.17,0.24,1.17,15.08,9.22,-33.45
Q,0.11,0.26,1.20,13.55,22.03,-39.86
Q,0.02,0.06,1.38,17.70,33.14,-49.50
Q,0.05,0.06,1.37,15.26,57.31,-45.23
Q,0.02,0.01,1.26,14.53,71.23,-39.49
Q,-0.02,-0.01,0.94,40.77,85.69,-32.53
Q,-0.01,-0.03,0.69,51.57,71.90,-28.50
Q,-0.10,-0.01,0.71,33.94,29.42,-0.79
Q,-0.10,0.09,0.70,11.35,5.74,18.07
Q,-0.07,0.21,0.80,9.40,2.38,15.93
Q,-0.05,0.13,0.69,15.99,4.82,2.44
Q,-0.01,0.15,0.78,15.44,-4.58,5.55
Q,0.06,0.20,0.73,1.10,-15.26,12.39
Q,0.12,0.44,0.79,5.80,-26.18,9.89
Q,0.13,0.37,0.75,2.50,-29.91,-6.04
Q,0.06,0.32,0.62,-3.60,-37.90,-11.23
Q,0.05,0.34,0.64,-6.96,-51.45,-15.56
Q,0.09,0.40,0.58,-10.13,-55.60,-19.04
Q,0.10,0.40,0.64,-18.43,-76.29,-31.37
Q,0.09,0.33,0.68,-26.92,-81.97,-41.26
Q,0.15,0.14,0.90,-29.05,-96.86,-41.44
Q,0.21,0.01,1.09,-29.60,-89.72,-37.72
Q,0.22,0.02,1.31,-16.48,-82.09,-38.02
Q,0.29,-0.17,1.40,-16.30,-58.96,-42.18
Q,0.31,-0.17,1.35,-19.53,-26.49,-23.80
Q,0.22,-0.11,1.29,-15.32,-21.36,-14.04
Q,0.26,-0.04,1.32,-5.68,-11.17,-8.54
Q,0.28,-0.01,1.27,-7.14,0.24,-9.40
Q,0.26,0.01,1.03,-7.26,18.86,-3.72
Q,0.25,0.00,1.03,2.62,23.68,-3.48
Q,0.24,-0.01,1.00,9.95,30.64,-5.62
Q,0.24,-0.06,1.09,18.49,52.67,-7.08
Q,0.23,-0.25,1.32,33.14,74.16,3.11
Q,0.15,-0.06,1.29,34.18,100.59,26.12
Q,0.01,0.24,1.01,47.67,95.46,26.00
Q,-0.09,0.51,1.08,26.61,77.70,29.05
Q,-0.17,0.51,0.95,23.86,71.11,-6.23
Q,-0.14,0.51,0.58,9.77,51.88,-18.80
Q,-0.10,0.32,0.80,27.34,-1.34,-27.83
Q,-0.06,0.30,0.65,-0.61,10.44,-10.25
Q,-0.02,0.15,0.58,19.04,-20.51,-24.17
Q,0.01,0.10,0.61,17.15,-22.28,-16.17
Q,0.06,0.12,0.61,8.06,-41.75,-3.36
Q,0.11,0.06,0.68,7.39,-42.60,0.37
Q,0.08,0.12,0.62,-9.83,-40.28,6.59
Q,0.08,-0.12,0.77,-5.68,-69.15,2.81
Q,0.13,-0.07,0.82,-0.61,-73.91,15.81
Q,0.15,-0.13,1.13,-5.74,-74.83,33.75
Q,0.15,-0.13,1.20,-2.08,-59.51,39.86
Q,0.15,-0.17,1.23,-0.85,-42.72,45.17
Q,0.15,-0.06,1.37,6.23,-31.62,65.80
Q,0.15,0.07,1.43,13.49,-17.64,74.22
Q,0.12,0.36,1.44,22.71,9.28,78.98
Q,0.16,0.58,1.51,32.71,37.35,60.61
Q,0.16,0.56,1.46,37.54,61.77,39.25
Q,0.16,0.52,1.20,39.92,83.50,25.94
Q,0.11,0.59,1.08,33.75,68.79,20.02
Q,0.10,0.57,1.11,30.76,68.30,6.53
Q,0.02,0.53,0.91,34.00,86.00,-7.57
Q,0.06,0.54,0.77,32.29,86.79,-16.36
Q,-0.00,0.55,0.69,19.90,62.19,-22.89
Q,-0.00,0.53,0.79,23.44,59.75,-49.32
Q,-0.01,0.50,0.63,11.17,62.07,-50.72
Q,-0.02,0.42,0.58,-7.87,40.95,-60.49
Q,-0.06,0.47,0.61,-6.65,24.66,-62.07
Q,-0.08,0.48,0.65,-4.39,24.23,-74.71
Q,-0.05,0.21,0.48,-20.20,14.89,-87.95
Q,-0.09,0.11,0.52,-18.43,-2.26,-77.33
Q,-0.17,0.23,0.47,-17.82,-20.63,-58.29
Q,-0.12,0.20,0.66,-14.95,-39.12,-69.82
Q,-0.12,0.11,0.69,-12.51,-41.63,-75.20
Q,-0.10,-0.11,0.74,-16.85,-47.06,-80.26
Q,-0.12,-0.12,0.56,-24.29,-52.19,-55.85
Q,-0.11,-0.03,0.74,-16.30,-74.83,-47.49
Q,-0.11,-0.19,0.78,-7.20,-67.38,-50.42
Q,-0.10,-0.28,0.75,-11.54,-75.50,-38.45
Q,-0.07,-0.14,1.00,-11.78,-90.94,-21.30
Q,0.00,-0.24,0.98,0.43,-86.67,-24.35
Q,0.07,-0.44,1.15,-1.34,-98.63,-16.17
Q,0.11,-0.50,1.31,-3.30,-91.25,15.81
Q,0.21,-0.61,1.39,3.36,-74.46,44.68
Q,0.24,-0.69,1.44,8.91,-65.80,73.79
Q,0.30,-0.21,1.45,9.03,-37.23,127.44
Q,0.35,0.28,1.67,17.21,-22.34,138.79
Q,0.28,0.73,1.06,41.38,17.58,107.73
Q,0.21,0.87,1.21,42.24,2.26,53.89
Q,0.15,0.82,0.93,20.08,22.16,34.73
Q,0.17,0.59,0.88,13.67,16.60,0.31
Q,0.14,0.46,0.93,27.10,15.38,-15.93
Q,0.09,0.31,0.96,20.20,22.64,-26.00
Q,0.03,0.05,1.09,15.81,24.29,-25.09
Q,-0.02,0.04,1.16,17.64,31.49,-14.47
Q,-0.06,-0.10,1.16,15.93,43.52,-17.82
Q,-0.07,-0.00,1.02,14.77,51.15,2.87
Q,-0.08,0.02,0.94,11.29,43.21,3.30
Q,-0.04,0.05,1.00,20.45,31.98,13.31
Q,-0.02,0.29,1.00,17.76,34.61,18.92
Q,0.08,0.25,0.85,21.24,45.10,0.31
Q,0.05,0.23,0.73,24.48,25.70,2.62
Q,0.02,0.34,0.78,18.25,12.63,9.34
Q,0.04,0.51,0.56,11.17,4.39,3.36
Q,0.07,0.31,0.59,14.40,-4.52,-27.16
Q,0.08,0.15,0.42,9.46,-10.44,-24.84
Q,0.11,0.32,0.61,14.95,-45.23,-4.33
Q,0.07,0.44,0.55,11.90,-57.92,-2.99
Q,0.11,0.49,0.70,9.77,-80.20,-16.17
Q,0.14,0.29,0.63,-0.43,-78.25,-38.39
Q,0.12,0.23,0.73,5.68,-94.30,-30.52
Q,0.15,0.44,0.81,3.78,-112.37,-26.79
Q,0.19,0.21,0.89,-16.42,-114.44,-36.62
Q,0.26,0.14,1.08,-25.21,-120.24,-36.01
Q,0.28,-0.06,1.19,-24.23,-96.86,-30.09
Q,0.33,0.06,1.39,-18.07,-81.79,-13.24
Q,0.37,-0.04,1.56,-22.95,-64.03,-18.98
Q,0.44,-0.12,1.31,-23.25,-19.23,-20.08
Q,0.42,-0.13,1.31,-18.25,-12.02,-7.75
Q,0.32,0.03,1.27,-16.54,-2.93,5.80
Q,0.33,0.03,1.11,0.67,11.05,2.69
Q,0.34,0.09,0.94,1.83,21.48,8.12
Q,0.35,0.25,1.02,7.45,6.47,5.55
Q,0.37,0.26,0.96,4.15,23.80,-1.22
Q,0.44,0.15,1.18,15.56,38.82,-15.38
Q,0.40,0.04,1.38,15.62,72.94,-17.27
Q,0.31,-0.01,1.38,26.55,98.94,-16.24
Q,0.09,-0.01,1.16,26.31,122.68,-5.80
Q,-0.04,0.18,0.63,23.25,122.31,18.98
Q,-0.09,0.29,0.75,40.77,64.70,27.77
Q,-0.10,0.56,0.62,21.24,57.74,29.91
Q,-0.06,0.61,0.45,24.90,11.23,-6.96
Q,-0.07,0.47,0.64,27.83,-6.04,-23.80
Q,-0.05,0.46,0.51,16.30,-2.44,-32.35
Q,-0.00,0.27,0.59,0.00,-20.69,-29.05
Q,0.10,0.28,0.52,-18.68,-28.63,-8.61
Q,0.20,0.13,0.72,4.94,-50.60,-14.53
Q,0.25,0.06,0.77,-0.31,-60.61,-6.96
Q,0.20,-0.06,0.92,-10.19,-58.29,17.70
Q,0.19,-0.10,0.96,-14.16,-59.81,27.28
Q,0.24,-0.18,1.12,-6.10,-53.59,40.16
Q,0.25,-0.14,1.29,-9.64,-44.86,54.44
Q,0.19,-0.10,1.22,-5.80,-26.55,69.34
Q,0.18,0.17,1.32,13.61,-18.07,81.12
Q,0.15,0.40,1.24,-0.85,6.04,80.38
Q,0.19,0.33,1.35,6.53,10.50,62.87
Q,0.18,0.39,1.30,10.62,35.58,60.06
Q,0.13,0.38,1.20,7.45,43.82,58.65
Q,0.16,0.52,1.09,16.72,33.26,52.86
Q,0.19,0.47,1.14,28.81,43.33,25.09
Q,0.17,0.39,1.13,29.36,49.56,16.05
Q,0.17,0.44,0.92,23.01,69.52,12.88
Q,0.12,0.49,0.89,29.17,48.46,2.44
Q,0.12,0.59,0.93,27.22,50.54,-5.92
Q,0.08,0.53,0.86,14.16,58.53,-28.63
Q,0.07,0.53,0.78,15.69,66.22,-40.16
Q,0.08,0.50,0.61,-3.30,50.42,-51.51
Q,0.03,0.44,0.69,-12.08,27.47,-49.32
Q,0.00,0.46,0.72,-6.59,21.06,-53.59
Q,-0.00,0.40,0.58,-11.60,26.25,-63.48
Q,0.01,0.32,0.60,-18.43,6.77,-70.68
Q,-0.01,0.27,0.58,-22.34,1.04,-72.94
Q,-0.07,0.26,0.61,-16.97,-17.82,-74.04
Q,-0.03,0.21,0.68,-21.42,-21.97,-76.90
Q,-0.05,0.13,0.70,-13.92,-24.23,-80.38
Q,-0.07,-0.00,0.81,-12.51,-37.23,-76.72
Q,-0.04,-0.02,0.77,-21.30,-35.71,-66.77
Q,-0.00,-0.02,0.84,-16.97,-38.70,-60.73
Q,-0.03,-0.18,0.79,-13.43,-41.99,-59.45
Q,0.01,-0.21,0.85,-9.40,-52.80,-45.29
Q,0.06,-0.13,0.84,-0.79,-49.99,-32.04
Q,0.02,-0.22,0.87,2.93,-57.68,-30.21
Q,0.04,-0.24,0.94,-2.08,-66.53,-17.76
Q,0.09,-0.12,1.00,0.55,-65.73,-3.42
Q,0.06,-0.10,0.98,4.33,-65.19,-0.61
Q,0.03,-0.26,1.15,7.08,-74.28,4.21
Q,0.16,-0.14,1.29,6.96,-66.41,22.28
Q,0.17,-0.06,1.35,6.47,-56.95,29.66
Q,0.20,-0.20,1.38,11.96,-42.11,27.22
Q,0.27,-0.31,1.40,5.80,-34.67,41.87
Q,0.29,-0.22,1.33,13.55,-23.80,69.52
Q,0.28,-0.21,1.24,17.27,-6.35,75.44
Q,0.28,-0.06,1.09,19.65,2.20,90.03
Q,0.29,0.43,0.97,17.33,4.70,97.84
Q,0.24,0.54,1.01,28.02,-1.40,79.28
Q,0.20,0.61,0.81,29.05,8.73,63.05
Q,0.17,0.75,0.88,26.67,-5.68,39.00
Q,0.19,0.73,0.79,15.99,3.72,16.72
Q,0.21,0.38,0.76,-3.72,2.87,-15.50
Q,0.22,0.12,0.83,-7.26,-2.93,-23.07
Q,0.25,0.15,0.89,-4.70,-6.04,-18.25
Q,0.22,0.06,0.93,-6.84,-7.75,-21.97
Q,0.17,0.03,1.11,-2.32,-8.12,-19.29
Q,0.18,0.08,1.24,3.91,-0.92,-16.78
Q,0.14,0.16,1.40,10.44,18.74,-14.04
Q,0.13,0.17,1.50,18.80,35.22,-20.87
Q,0.12,0.08,1.40,19.96,77.39,-26.86
Q,0.10,0.03,1.03,19.35,94.24,-25.57
Q,0.03,0.07,0.78,14.22,80.99,-20.69
Q,0.02,-0.08,0.93,10.74,48.52,-13.85
Q,0.02,0.05,0.77,13.37,47.12,10.25
Q,0.02,0.23,0.74,19.96,36.93,16.60
Q,0.10,0.27,0.63,28.63,20.20,-6.59
Q,0.07,0.21,0.71,23.56,5.68,-8.67
Q,0.05,0.26,0.34,17.09,6.29,-2.26
Q,0.07,0.41,0.45,9.95,-36.87,-1.71
Q,0.09,0.36,0.55,4.94,-46.69,-15.01
Q,0.13,0.34,0.32,1.04,-53.16,-16.60
Q,0.10,0.45,0.39,-0.18,-82.21,-20.14
Q,0.11,0.44,0.55,-13.37,-100.52,-27.53
Q,0.20,0.33,0.81,-15.50,-113.10,-38.09
Q,0.22,0.19,0.97,-21.91,-111.88,-46.20
Q,0.29,0.03,1.12,-36.13,-97.96,-48.22
Q,0.32,-0.05,1.18,-20.69,-80.14,-47.85
Q,0.33,-0.23,1.49,-14.71,-79.71,-46.33
Q,0.40,-0.14,1.59,-23.13,-43.46,-24.66
Q,0.47,-0.18,1.46,-12.33,-18.55,-23.25
