Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
W,0.43,0.11,0.90,13.55,298.83,-91.80
W,0.18,-0.07,0.52,-18.31,259.34,-51.03
W,0.15,-0.03,0.20,-10.31,228.58,-18.19
W,0.01,0.04,-0.03,-21.06,123.72,-3.30
W,0.00,-0.01,-0.01,-17.82,27.22,3.11
W,0.07,0.12,0.02,-20.02,-36.25,10.25
W,0.28,0.37,-0.03,11.72,-132.32,7.57
W,0.33,0.46,-0.04,8.06,-226.99,-18.68
W,0.54,0.56,0.09,23.86,-310.97,-60.61
W,0.57,0.15,1.05,61.22,-341.67,-83.31
W,0.52,-0.08,1.63,103.52,-303.22,-54.81
W,0.59,0.33,1.77,-28.32,-203.74,0.49
W,0.53,0.24,2.16,-20.26,-120.24,-30.15
W,0.60,0.24,2.34,-21.55,-38.51,-30.52
W,0.50,0.15,2.65,-32.90,112.24,-24.96
W,0.64,0.26,2.79,-38.76,241.46,-21.48
W,0.96,0.43,2.00,-48.22,424.56,-38.02
W,0.90,0.36,0.70,-93.69,468.14,-36.07
W,0.62,0.08,-0.65,-56.88,425.17,-39.92
W,0.09,0.17,-1.07,-45.35,207.03,-34.18
W,-0.11,-0.11,-0.10,34.18,0.00,-47.36
W,-0.16,-0.29,0.51,-4.46,-65.61,-35.28
W,-0.17,0.10,0.85,-12.70,-67.69,8.36
W,-0.20,0.19,0.82,20.81,-49.07,-1.28
W,-0.28,-0.01,0.80,44.07,-37.72,-10.56
W,-0.24,0.10,0.78,22.22,-34.18,-4.58
W,-0.23,0.10,0.89,20.75,-40.41,-8.97
W,-0.29,-0.02,1.27,27.04,-30.88,-9.95
W,-0.22,0.03,1.23,-44.49,21.73,16.72
W,-0.17,-0.19,1.20,-26.98,49.38,9.09
W,-0.30,-0.74,1.54,-37.78,109.13,19.84
W,-0.49,-0.42,0.87,-93.69,170.84,100.59
W,-0.67,-0.19,0.64,-72.51,141.24,129.64
W,-0.79,0.30,0.96,-46.08,101.01,143.68
W,-0.82,0.25,0.97,-31.01,102.17,128.23
W,-0.73,0.43,0.75,-21.67,107.85,139.65
W,-0.60,0.92,0.46,-21.30,89.60,109.07
W,-0.54,0.74,0.43,2.50,69.03,40.22
W,-0.48,0.23,0.33,9.46,45.04,-6.77
W,-0.37,0.17,0.23,6.84,15.20,0.43
W,-0.31,0.17,0.19,1.83,-14.40,9.46
W,-0.21,0.31,0.23,-6.53,-51.70,8.12
W,-0.17,0.35,0.15,-17.82,-74.89,-11.11
W,-0.00,0.43,-0.33,-47.30,-149.17,-30.40
W,0.29,0.09,-0.57,-69.21,-354.80,-57.19
W,0.61,0.20,-0.04,20.75,-466.98,-49.56
W,1.16,0.21,1.20,32.59,-549.80,-63.29
W,0.72,-0.40,2.54,-77.82,-441.04,-27.10
W,0.63,0.13,2.59,-68.36,-306.95,17.03
W,0.59,0.31,2.58,-23.68,-150.63,-20.45
W,0.50,-0.05,2.55,-21.06,-50.29,-48.89
W,0.43,0.02,2.75,-19.17,107.18,-30.40
W,0.56,0.17,1.95,7.39,290.22,-22.46
W,0.59,0.08,1.30,47.12,352.54,-33.94
W,0.46,-0.06,0.30,48.28,340.82,-10.74
W,0.24,0.02,-0.10,38.70,226.01,-17.46
W,0.06,-0.07,-0.10,33.57,130.80,-22.46
W,-0.05,-0.14,0.13,24.17,30.09,-9.52
W,-0.03,-0.06,0.48,-1.16,-31.86,20.39
W,0.02,0.37,0.57,-22.58,-48.40,31.68
W,0.17,0.59,0.30,-19.96,-86.24,-32.29
W,0.36,0.55,-0.33,-22.34,-159.42,-76.17
W,0.44,-0.02,0.00,4.94,-362.67,-151.43
W,0.72,0.12,1.04,8.06,-394.35,-89.54
W,0.65,-0.22,1.62,11.35,-354.68,-84.41
W,0.60,-0.11,2.39,-15.38,-223.02,-20.75
W,0.60,0.13,2.46,-34.91,-83.74,-11.60
W,0.61,0.04,2.61,-6.29,9.16,-23.32
W,0.66,-0.01,2.54,-18.49,175.84,-12.51
W,0.83,-0.17,2.67,1.71,303.59,-13.73
W,1.10,0.03,1.79,-5.86,471.62,24.90
W,0.98,0.79,0.12,-63.96,459.90,39.31
W,0.50,0.36,-0.61,-18.74,357.85,-51.21
W,-0.10,-0.33,-0.80,12.82,196.29,-54.69
W,-0.15,-0.04,-0.14,-38.27,12.94,-16.11
W,-0.21,-0.07,0.50,-52.61,-46.02,-27.40
W,-0.24,-0.18,0.70,-21.30,-33.94,-16.17
W,-0.27,-0.11,0.70,26.31,-30.70,2.08
W,-0.36,-0.01,0.74,30.70,-32.90,11.11
W,-0.38,0.04,0.75,5.68,-44.56,3.60
W,-0.40,0.00,0.96,17.21,-57.98,0.61
W,-0.38,0.12,1.03,1.53,-38.02,2.62
W,-0.34,0.04,0.89,0.18,-26.06,-15.20
W,-0.29,0.03,0.79,-9.34,-23.62,-8.61
W,-0.22,0.02,0.73,1.71,-31.49,-11.96
W,-0.23,-0.09,0.75,7.20,-36.32,-12.94
W,-0.30,-0.36,0.96,17.27,-31.31,-7.51
W,-0.35,-0.49,1.09,17.27,-12.02,26.67
W,-0.41,-0.48,1.37,26.55,3.23,53.28
W,-0.46,-0.10,1.53,-11.96,48.58,95.28
W,-0.52,0.29,1.34,-1.83,76.66,82.64
W,-0.58,0.23,1.29,19.35,81.73,56.52
W,-0.61,0.16,1.12,6.71,101.44,56.88
W,-0.54,0.09,0.90,-12.02,112.67,67.38
W,-0.42,0.24,0.57,-17.21,118.96,78.49
W,-0.35,0.47,0.40,-14.22,83.01,51.33
W,-0.37,0.35,0.51,20.75,48.46,11.11
W,-0.32,0.23,0.34,-26.43,33.45,9.64
W,-0.19,0.12,-0.10,-4.27,-7.32,8.42
W,-0.07,0.20,-0.29,0.49,-79.22,12.45
W,0.36,0.25,-0.79,-41.02,-262.15,4.46
W,0.75,0.32,-0.30,-15.32,-419.74,-24.11
W,1.01,-0.12,1.11,113.83,-517.82,-37.05
W,0.84,-0.26,2.19,-5.62,-446.66,50.60
W,0.66,0.17,2.51,-38.39,-343.14,102.17
W,0.65,0.65,1.88,-38.51,-153.93,33.39
W,0.62,0.15,1.37,-29.42,-84.78,-20.39
W,0.59,0.05,1.37,-11.78,-63.17,-9.09
W,0.52,0.23,2.05,-1.59,-26.18,-9.89
W,0.45,0.37,2.56,14.71,146.48,-35.46
W,0.57,0.48,2.08,-6.47,295.23,-58.59
W,0.75,0.28,1.07,3.05,378.72,-88.75
W,0.69,-0.07,0.36,27.22,378.97,-79.35
W,0.37,-0.30,-0.61,40.10,264.28,-22.34
W,0.08,0.09,-0.18,27.53,48.46,11.78
W,-0.05,-0.02,0.57,22.16,-28.75,-24.41
W,-0.11,-0.03,0.93,-18.01,-19.65,-10.50
W,-0.05,0.20,0.76,-17.52,-3.11,17.88
W,-0.02,0.37,0.59,-12.63,-11.11,10.31
W,0.19,0.67,0.22,-25.76,-62.01,-34.18
W,0.35,0.59,-0.16,-2.81,-148.19,-88.01
W,0.21,0.03,0.01,-13.37,-321.66,-111.21
W,0.57,0.12,0.72,24.41,-377.50,-79.22
W,0.78,0.06,1.37,22.09,-359.68,-89.72
W,0.74,-0.34,2.47,-13.43,-252.81,-55.54
W,0.75,-0.02,2.77,-31.62,-77.64,2.99
W,0.78,0.14,2.61,-49.01,41.26,0.92
W,0.88,-0.16,2.81,-9.52,250.12,-17.52
W,1.02,-0.27,2.83,23.01,396.48,-3.97
W,1.03,0.56,0.70,-59.81,560.12,71.96
W,0.61,0.62,-0.62,-52.31,371.15,-18.43
W,-0.10,-0.31,-0.62,6.23,219.73,-91.37
W,-0.19,0.02,-0.42,-18.74,90.58,5.86
W,-0.18,-0.07,0.21,-38.70,-40.95,-32.78
W,-0.19,-0.17,0.59,-40.47,-64.27,-28.20
W,-0.17,0.05,0.85,-34.06,-45.72,-2.56
W,-0.21,-0.11,0.92,24.23,-33.14,-10.19
W,-0.20,0.02,0.75,-3.36,-25.15,7.20
W,-0.25,-0.03,0.83,18.37,-48.22,-18.62
W,-0.28,-0.04,1.04,18.62,-53.53,-14.16
W,-0.20,-0.04,1.00,-8.61,-28.50,-5.43
W,-0.15,-0.10,1.06,-35.10,-26.43,2.44
W,-0.03,-0.27,0.99,-20.94,-4.64,-6.47
W,-0.15,-0.76,1.07,-53.83,5.92,-2.81
W,-0.23,-0.94,1.04,-21.30,37.05,38.09
W,-0.40,-0.41,0.99,-22.46,51.39,96.50
W,-0.60,-0.01,1.27,-29.60,31.86,80.32
W,-0.70,0.06,1.42,-43.76,45.10,58.65
W,-0.70,0.02,1.24,-13.12,75.44,66.28
W,-0.65,0.06,1.22,-23.80,87.71,69.21
W,-0.55,0.18,0.99,-39.00,107.36,72.57
W,-0.49,0.14,0.55,-54.99,100.89,39.43
W,-0.49,0.01,0.36,-30.27,73.55,34.48
W,-0.45,0.03,0.42,2.26,59.02,35.71
W,-0.33,0.11,0.37,-5.13,57.56,43.21
W,-0.24,0.27,0.08,-10.31,35.95,29.36
W,-0.22,0.06,0.01,22.95,-50.90,-9.52
W,-0.15,0.01,-0.05,-6.71,-129.15,-9.09
W,-0.03,0.03,-0.26,19.65,-197.94,-10.07
W,0.45,0.24,0.03,73.61,-345.15,-25.39
W,0.69,0.31,0.60,10.01,-449.89,-51.82
W,0.90,-0.05,1.11,84.84,-468.63,-81.30
W,0.73,-0.30,2.43,51.76,-404.05,10.07
W,0.78,0.47,2.13,-26.43,-267.09,43.95
W,0.55,0.11,1.64,2.81,-159.30,-42.30
W,0.61,-0.15,1.37,3.05,-91.92,-32.04
W,0.68,0.07,1.56,-32.90,-72.39,-7.81
W,0.54,-0.06,2.61,-8.54,15.62,-19.17
W,0.66,0.05,2.56,-43.46,258.97,-2.99
W,0.88,0.41,1.38,-65.00,371.40,6.90
W,0.57,0.24,-0.20,-42.97,324.58,-42.48
W,0.15,-0.17,-0.39,-26.98,192.93,-61.71
W,0.00,-0.27,0.12,-10.62,53.10,-31.31
W,0.05,-0.15,0.53,-27.34,-2.26,-9.03
W,0.09,-0.15,0.66,6.29,-5.98,-6.84
W,0.06,-0.17,0.99,19.78,-22.83,-5.37
W,0.04,-0.07,1.02,4.33,-5.00,3.66
W,0.01,-0.14,1.19,31.19,-0.24,3.23
W,-0.00,-0.12,1.36,41.14,40.28,16.78
W,0.03,0.03,1.06,39.49,82.09,28.02
W,-0.03,0.17,0.70,25.27,78.74,15.99
W,-0.02,0.32,0.54,23.86,40.34,-11.54
W,0.05,0.30,0.23,13.43,11.60,-37.60
W,0.23,0.37,-0.70,-25.63,-165.16,-50.17
W,0.26,0.44,0.10,-5.62,-370.18,-116.82
W,0.64,-0.06,0.91,59.57,-390.32,-151.79
W,0.89,-0.55,2.26,80.69,-305.24,-94.54
W,0.89,-0.35,2.75,17.88,-214.66,-15.56
W,0.81,-0.00,2.57,-64.33,-3.54,7.02
W,0.74,-0.19,2.49,-10.50,199.22,-16.97
W,0.84,-0.35,2.27,-23.50,331.48,1.34
W,0.94,-0.01,1.48,-49.56,424.74,35.22
W,0.72,0.62,0.28,-121.03,394.29,57.37
W,0.27,0.36,0.06,-87.83,305.48,0.00
W,-0.24,-0.21,-0.18,-38.76,218.75,-24.90
W,-0.25,-0.05,-0.46,-62.32,161.32,0.24
W,-0.28,-0.04,-0.24,-29.05,13.61,-21.79
W,-0.30,-0.23,0.67,-9.16,-70.74,-32.53
W,-0.28,-0.16,0.88,9.52,-54.99,-20.32
W,-0.27,-0.20,0.81,36.99,-31.98,-14.16
W,-0.32,-0.26,0.81,32.47,-39.92,-3.17
W,-0.31,-0.14,0.78,23.86,-47.91,2.14
W,-0.32,-0.17,0.93,18.62,-50.96,-7.87
W,-0.26,-0.19,1.03,23.68,-39.61,-1.71
W,-0.19,-0.25,1.07,11.54,-25.63,5.62
W,-0.10,-0.35,1.17,21.79,3.05,18.74
W,-0.09,-0.56,1.37,48.40,48.28,10.68
W,-0.30,-0.67,1.45,-20.32,150.02,57.74
W,-0.56,-0.33,0.51,-45.78,176.64,132.20
W,-0.80,0.10,0.43,-42.48,111.51,149.41
W,-0.92,0.38,0.71,10.13,23.44,87.77
W,-0.86,0.20,1.01,-4.88,1.46,68.60
W,-0.78,0.07,0.96,-22.71,22.77,73.12
W,-0.60,0.23,0.64,-33.26,54.87,86.67
W,-0.50,0.35,0.42,-22.95,40.04,60.67
W,-0.49,0.15,0.42,-0.79,-5.07,15.75
W,-0.40,0.06,0.37,-13.12,-21.00,18.43
W,-0.31,0.12,0.22,3.72,-39.49,27.04
W,-0.14,0.33,-0.03,21.18,-101.81,29.36
W,0.12,0.50,-0.06,49.50,-227.11,-12.33
W,0.23,0.27,0.34,101.81,-305.30,-44.19
W,0.42,0.22,0.54,55.36,-347.05,-13.37
W,0.62,0.23,0.63,-17.82,-385.31,-8.30
W,0.75,-0.25,1.56,-10.50,-424.44,-36.68
W,0.63,0.11,2.21,-50.23,-289.92,54.08
W,0.66,0.48,1.80,-60.79,-171.39,51.51
W,0.57,0.31,1.88,-46.57,-95.89,-18.25
W,0.53,0.07,2.47,-17.64,8.73,-27.95
W,0.52,0.23,2.70,-33.20,131.71,-27.53
W,0.74,0.57,1.60,-66.28,325.99,-48.34
W,0.59,-0.02,0.37,-18.07,316.28,-86.36
W,0.30,-0.34,0.19,4.82,254.21,-70.80
W,0.14,-0.19,-0.12,-24.60,136.05,-16.78
W,0.05,-0.17,0.07,-13.67,35.52,-21.30
W,-0.05,-0.29,0.67,-1.59,-25.94,-13.49
W,-0.04,-0.17,0.95,-10.68,-8.79,12.94
W,-0.05,-0.10,0.91,-6.04,4.82,23.25
W,-0.06,0.00,0.87,-2.01,1.71,29.36
W,-0.06,0.16,1.09,0.98,0.67,21.97
W,-0.02,0.23,0.94,26.86,31.43,-9.03
W,0.03,0.20,0.29,45.35,16.17,-31.98
W,0.20,0.38,-0.40,-16.17,-62.74,-31.80
W,0.19,0.38,0.02,-13.73,-286.68,-98.14
W,0.53,0.06,0.78,66.71,-325.50,-117.37
W,0.72,-0.18,1.30,60.36,-314.76,-110.78
W,0.70,-0.53,2.16,63.48,-252.62,-39.73
W,0.73,0.01,2.35,-48.46,-97.72,24.41
W,0.65,0.06,2.62,-20.14,8.48,5.25
W,0.79,0.05,2.19,-46.57,264.04,-22.95
W,0.78,-0.10,1.39,-88.87,350.10,-12.94
W,0.53,-0.21,1.37,3.72,292.36,38.70
W,0.46,0.53,0.76,-72.33,314.88,62.56
W,0.27,0.27,-0.01,-82.58,264.89,-9.34
W,-0.16,-0.17,0.39,-30.82,144.71,-28.69
W,-0.17,0.01,0.22,-82.52,145.57,-20.02
W,-0.19,-0.23,-0.07,-46.39,104.98,-12.08
W,-0.17,-0.10,-0.02,-24.11,-14.34,2.75
W,-0.18,-0.16,0.57,32.17,-89.97,-19.41
W,-0.23,-0.21,1.20,42.24,-66.89,-18.25
W,-0.22,-0.18,0.85,18.37,-11.17,-4.64
W,-0.18,-0.21,0.61,35.77,-22.03,-2.01
W,-0.22,-0.12,0.63,3.17,-60.30,-2.26
W,-0.19,-0.13,0.82,11.35,-90.21,-10.86
W,-0.13,-0.09,0.96,6.16,-80.99,-11.11
W,-0.05,-0.36,0.90,13.24,-59.39,-11.05
W,-0.05,-0.58,0.87,12.15,-65.19,8.48
W,-0.07,-0.48,1.17,15.56,-65.98,48.34
W,-0.22,-0.59,1.64,33.94,-34.79,77.27
W,-0.20,-0.09,1.87,9.89,13.18,113.10
W,-0.18,0.17,1.38,10.19,71.35,67.69
W,-0.31,-0.05,1.27,33.08,40.89,47.61
W,-0.33,0.00,1.54,34.00,38.51,56.21
W,-0.26,0.12,1.18,-6.23,89.66,68.30
W,-0.28,0.03,0.88,-9.52,118.35,43.15
W,-0.24,0.13,0.69,-38.15,119.57,50.84
W,-0.24,0.04,0.61,-2.56,93.87,39.37
W,-0.26,0.03,0.52,-7.75,90.76,37.11
W,-0.21,0.12,0.12,-39.00,75.81,49.26
W,-0.19,0.25,-0.18,-33.14,-2.01,40.89
W,-0.16,0.23,-0.22,-29.66,-61.22,16.11
W,0.08,0.25,-0.40,-27.34,-172.79,-14.71
W,0.38,0.16,0.02,17.52,-341.43,-59.63
W,0.59,-0.00,0.59,72.20,-397.46,-62.19
W,0.74,-0.45,1.72,84.59,-412.48,-38.70
W,0.60,-0.24,2.27,24.60,-353.09,40.89
W,0.55,0.44,1.76,-62.87,-174.62,26.49
W,0.55,0.01,1.47,2.20,-92.35,-52.12
W,0.63,-0.16,1.34,-9.83,-73.18,-38.88
W,0.65,-0.07,1.55,-15.69,-74.04,-3.54
W,0.61,0.22,1.59,-18.43,-21.42,-5.13
W,0.53,0.06,1.97,11.90,26.06,-39.55
W,0.53,0.18,2.23,-25.88,174.38,-41.87
W,0.64,0.31,1.65,-34.36,258.18,-43.95
W,0.61,0.03,0.93,0.49,307.07,-53.10
W,0.44,-0.13,0.39,28.14,298.34,-27.71
W,0.29,-0.14,-0.05,8.06,246.70,-13.67
W,0.03,-0.04,-0.26,2.87,98.75,-8.30
W,-0.08,-0.05,0.33,-2.14,-13.31,-32.04
W,-0.11,-0.23,0.59,-8.42,-29.42,-28.38
W,-0.01,-0.05,0.44,-18.49,-29.97,5.19
W,0.11,0.18,0.22,-38.51,-57.01,-7.51
W,0.29,0.29,0.21,-14.28,-151.79,-71.35
W,0.34,-0.02,0.30,12.27,-236.57,-100.10
W,0.43,-0.11,0.98,30.58,-268.86,-85.45
W,0.37,0.11,1.69,-59.02,-203.43,-18.98
W,0.40,0.05,1.48,-54.32,-165.71,-68.73
W,0.46,-0.20,1.47,-5.80,-132.57,-78.80
W,0.51,-0.55,2.20,6.96,-51.15,-66.28
W,0.37,-0.67,2.57,-27.77,34.06,-31.07
W,0.55,-0.33,2.46,-24.78,191.04,25.39
W,0.76,-0.12,1.78,10.50,325.74,49.80
W,0.73,0.14,1.07,16.48,321.90,49.62
W,0.33,-0.05,0.88,49.44,302.98,-2.38
W,0.18,-0.00,0.38,-60.42,309.45,18.01
W,0.22,0.25,-0.47,-78.43,249.69,24.72
W,-0.11,-0.22,-0.51,-31.62,46.08,-22.46
W,-0.18,-0.13,0.27,-31.86,-57.07,-32.35
W,-0.26,-0.24,0.61,-11.66,-73.79,-36.32
W,-0.21,-0.02,0.60,-11.96,-53.04,-1.46
W,-0.18,-0.12,0.63,32.59,-67.02,-14.22
W,-0.26,-0.28,1.15,36.19,-71.11,-18.25
W,-0.25,-0.12,1.10,31.68,-36.62,-5.68
W,-0.26,-0.08,1.05,29.66,-21.85,-5.68
W,-0.30,-0.06,1.03,3.36,-14.16,-7.63
W,-0.31,-0.11,1.05,-11.11,-22.58,-11.05
W,-0.30,-0.02,1.07,-8.24,-12.02,-10.31
W,-0.27,-0.10,0.93,-4.88,6.53,-9.22
W,-0.22,-0.10,0.78,2.38,11.41,-3.42
W,-0.12,-0.26,0.50,6.04,8.73,16.05
W,-0.10,-0.47,0.56,-8.00,-30.58,46.45
W,-0.17,-0.64,1.10,11.35,-51.76,49.13
W,-0.33,-0.54,1.47,-21.36,26.06,84.96
W,-0.26,-0.26,1.27,33.33,58.29,122.50
W,-0.45,0.08,1.58,38.45,33.69,106.26
W,-0.50,0.24,1.51,-17.46,75.20,75.32
W,-0.41,0.22,1.05,0.43,99.06,62.62
W,-0.47,0.14,0.85,16.60,77.88,33.26
W,-0.39,-0.03,0.68,-43.64,59.02,36.32
W,-0.34,0.08,0.65,-13.67,41.02,43.64
W,-0.32,0.01,0.42,16.30,42.36,45.53
W,-0.23,0.03,-0.05,-2.08,11.17,44.37
W,-0.16,0.06,-0.19,-4.76,-38.39,28.63
W,0.05,0.35,-0.49,-28.44,-145.81,14.28
W,0.25,0.36,-0.50,78.67,-249.88,-8.97
W,0.46,-0.12,0.33,65.61,-382.02,5.62
W,0.70,0.16,1.30,26.67,-389.95,54.20
W,0.61,0.18,2.12,5.80,-358.76,54.69
W,0.56,0.52,2.23,-33.81,-196.78,-2.81
W,0.53,-0.00,1.80,-18.13,-82.76,-43.64
W,0.50,-0.15,1.78,-10.93,-36.50,-23.01
W,0.44,-0.03,1.99,-19.23,48.16,9.77
W,0.41,0.01,1.88,-17.64,126.89,14.71
W,0.44,0.44,1.47,24.96,196.96,30.46
W,0.35,0.49,1.29,32.96,173.65,-55.73
W,0.26,0.25,1.48,32.04,174.56,-79.47
W,0.29,0.21,1.27,22.77,245.18,-67.63
W,0.25,0.16,0.34,10.01,296.88,-62.68
W,-0.00,-0.12,0.00,7.51,244.45,-56.64
W,-0.21,-0.16,-0.06,-8.30,112.24,-43.15
W,-0.27,-0.02,0.16,-19.78,34.55,-26.37
W,-0.25,0.07,0.14,-55.60,-0.18,-19.96
W,-0.31,-0.15,0.37,3.78,-58.29,-30.33
W,-0.30,0.01,0.44,2.01,-73.06,-20.69
W,-0.24,-0.00,0.57,16.72,-112.06,-37.54
W,-0.05,0.12,0.42,-26.06,-164.31,-4.15
W,0.07,0.24,0.22,-20.51,-230.04,-3.97
W,0.22,0.04,0.45,31.80,-291.50,-37.54
W,0.50,-0.20,1.54,8.73,-324.89,-52.67
W,0.41,-0.19,2.17,-41.32,-258.54,-29.79
W,0.42,0.35,1.65,-50.60,-104.68,1.46
W,0.42,0.04,1.36,-22.16,-66.35,-47.42
W,0.41,-0.41,1.07,-21.61,-54.08,-44.07
W,0.40,-0.18,1.63,28.81,-52.98,-13.79
W,0.36,0.01,2.05,30.15,7.93,-24.84
W,0.40,0.11,2.08,-20.94,171.94,-60.42
W,0.31,-0.08,2.51,7.32,286.07,-45.84
W,0.35,-0.07,1.86,8.30,430.73,-15.14
W,0.46,0.15,-0.67,-130.49,440.19,65.92
W,0.21,-0.03,-0.43,37.78,168.46,31.13
W,-0.03,-0.09,0.01,-60.97,84.17,-5.98
W,-0.11,-0.43,0.49,-13.85,-31.25,3.23
W,-0.17,-0.24,1.16,-10.56,-23.68,32.47
W,-0.20,-0.33,0.62,-41.69,35.22,65.19
W,-0.11,0.20,0.30,-30.52,36.93,69.52
W,-0.27,-0.02,0.48,-9.40,-7.32,13.85
W,-0.30,-0.06,0.76,-44.49,-15.56,-13.12
W,-0.25,-0.13,0.62,-66.59,-22.09,-17.21
W,-0.47,-0.10,1.06,-58.11,-42.30,-0.73
W,-0.59,0.09,1.10,-28.69,-41.14,-6.84
W,-0.32,-0.15,1.07,-19.10,-45.96,-38.27
W,-0.50,-1.17,0.56,-177.67,-23.93,26.92
Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
W,-0.56,0.01,0.78,5.00,-2.01,-6.90
W,-0.56,-0.02,0.80,5.98,-7.69,-10.56
W,-0.55,-0.02,0.82,2.44,-8.97,-10.62
W,-0.55,-0.06,0.83,0.85,-5.98,-10.25
W,-0.54,-0.04,0.79,-4.03,-1.28,-5.31
W,-0.53,-0.04,0.78,-4.64,-1.83,-5.19
W,-0.53,-0.06,0.78,2.08,-3.85,-4.58
W,-0.53,-0.03,0.78,7.75,-4.46,-4.03
W,-0.52,-0.04,0.75,4.88,-3.66,-4.15
W,-0.54,-0.05,0.80,5.25,-8.00,-0.37
W,-0.55,-0.00,0.83,2.14,-5.00,2.32
W,-0.56,0.00,0.78,0.61,-2.99,-1.34
W,-0.54,-0.02,0.80,4.82,-6.59,-3.78
W,-0.54,-0.04,0.80,3.78,-4.88,-2.99
W,-0.54,-0.02,0.79,0.24,-3.05,0.31
W,-0.54,-0.01,0.81,0.37,-4.33,-0.55
W,-0.54,-0.01,0.84,4.03,-5.37,-2.56
W,-0.54,-0.02,0.80,7.51,-2.26,-4.09
W,-0.52,-0.03,0.76,4.94,-3.78,-4.33
W,-0.54,-0.06,0.79,2.56,-7.57,-2.75
W,-0.54,-0.04,0.82,0.12,-5.98,1.22
W,-0.55,-0.01,0.80,-0.73,-3.60,0.85
W,-0.55,-0.01,0.82,6.71,-6.77,-1.53
W,-0.55,-0.02,0.82,7.26,-4.82,-1.65
W,-0.54,-0.01,0.79,5.00,-4.15,-0.43
W,-0.56,-0.00,0.83,5.68,-4.46,1.04
W,-0.55,0.02,0.80,2.44,-0.98,1.89
W,-0.55,0.03,0.80,3.17,-4.33,0.18
W,-0.55,0.02,0.81,2.38,-4.03,-1.16
W,-0.55,0.03,0.77,0.92,-2.81,-0.98
W,-0.55,0.00,0.79,1.95,-5.07,-4.09
W,-0.55,-0.01,0.83,4.09,-5.98,-3.36
W,-0.55,0.01,0.80,0.98,-2.26,-2.50
W,-0.55,0.01,0.81,2.81,-4.52,-3.66
W,-0.54,-0.01,0.81,3.42,-4.09,-5.00
W,-0.53,-0.04,0.77,-0.06,-5.25,-4.64
W,-0.53,-0.04,0.77,-1.34,-5.31,-2.93
W,-0.53,-0.04,0.78,-2.50,-6.29,0.55
W,-0.55,-0.00,0.83,0.24,-6.59,2.69
W,-0.55,0.02,0.81,1.77,-3.91,1.28
W,-0.55,0.00,0.82,6.59,-7.75,-2.50
W,-0.55,-0.00,0.83,4.82,-6.23,-2.75
W,-0.55,0.00,0.83,0.73,-4.64,-2.01
W,-0.55,0.01,0.85,-0.85,-3.17,-1.59
