Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
A,0.01,0.17,0.17,10.56,8.79,-30.21
A,-0.06,0,0.27,13.55,-9.52,-38.82
A,-0.05,-0.02,0.23,19.29,-30.7,-20.81
A,-0.12,0.07,0.36,45.84,-69.7,2.38
A,0,0.05,0.16,-4.39,-68.36,-9.83
A,-0.07,0.04,0.61,31.43,-107.42,-12.51
A,0.05,0.24,0.56,18.86,-119.81,-0.85
A,0.19,0.16,0.76,14.53,-144.47,-4.82
A,0.23,0.14,1.1,26.92,-158.75,20.39
A,0.3,0.39,1.26,11.84,-147.95,0.79
A,0.37,0.11,1.24,-6.1,-141.72,-6.29
A,0.37,0.2,1.92,4.88,-109.86,-2.01
A,0.32,0.11,2.04,18.43,-52.73,-8.42
A,0.22,0.24,1.78,27.16,14.16,5.86
A,0.18,0.09,1.8,11.9,32.29,-0.37
A,0.16,-0.03,1.8,17.15,61.4,5.25
A,0.16,-0.18,1.42,20.57,63.11,32.71
A,0.12,-0.1,1.29,14.16,74.83,56.34
A,0.15,-0.23,1.03,9.03,78.55,53.34
A,0.22,-0.33,1.09,2.62,87.59,82.7
A,0.23,-0.3,0.96,-2.87,91.92,110.72
A,0.1,0.34,0.52,21.79,83.01,130.55
A,0.11,0.3,0.86,14.71,61.4,84.11
A,0.08,0.35,0.77,7.39,62.62,78.74
A,0.08,0.69,0.35,0.98,59.2,87.34
A,0.15,0.94,0.54,-10.44,17.21,61.83
A,0.26,0.75,0.77,-10.93,10.99,27.22
A,0.16,0.91,0.61,4.94,14.47,9.03
A,0.09,0.85,0.57,1.71,4.33,-16.42
A,0.03,0.86,0.77,6.1,-7.69,-42.72
A,0,0.76,0.58,-1.89,-28.75,-55.42
A,0.02,0.71,0.79,-17.52,-51.64,-71.29
A,0.09,0.59,0.78,-23.07,-43.58,-95.34
A,0.1,0.57,1.01,-11.41,-49.87,-108.28
A,0.13,0.11,0.65,-12.27,-53.16,-114.99
A,0.15,-0.05,1.01,-17.88,-64.7,-109.99
A,0.22,-0.27,0.78,-26.18,-51.27,-105.77
A,0.23,-0.58,1.29,-4.94,-52.92,-75.32
A,0.2,-0.52,1.15,28.69,-10.62,-29.05
A,0.2,-0.35,1.11,10.19,-5.74,-8.36
A,0.13,-0.31,1.04,-4.58,6.1,30.64
A,0.07,-0.14,1.06,-4.39,3.78,50.78
A,0.19,-0.11,1.19,-53.96,10.62,88.56
A,0.04,-0.2,1.19,-39.67,50.48,91.37
A,-0.12,-0.15,0.83,-142.52,95.7,119.32
A,0.4,0.28,1.23,-77.88,131.23,82.52
A,0.02,-0.68,-0.02,17.94,73.24,0.37
A,0.23,-0.4,0.02,42.79,-113.1,88.56
A,-0.29,0.73,1.18,48.95,-138.06,123.54
A,0.06,-0.12,0.69,53.65,-136.47,26.98
A,0.08,0,1.2,15.01,-146.36,130.74
A,0.14,1.12,0.88,-101.5,-65.37,134.09
A,0.24,0.53,1.35,-76.9,-78,9.34
A,0.29,0.05,1.41,-56.34,-21.06,-15.56
A,0.33,0.05,1.18,15.08,-19.96,-1.34
A,0.29,0.53,1.49,8,-62.68,1.53
A,-0.12,0.6,2.26,56.34,-13.37,-68.18
A,0.35,-0.37,1.41,129.15,62.74,-105.96
A,0.38,0.61,1.71,160.22,65,-12.7
A,0.41,0.59,1.09,59.08,134.77,-87.65
A,0.4,0.27,1.14,24.96,103.82,-122.44
A,0.29,-0.09,0.85,11.78,119.32,-117.74
A,0.18,0.12,0.72,-10.19,101.38,-69.27
A,0.1,0.17,0.67,-10.01,90.52,-65.25
A,0.08,0.19,0.87,15.5,86.61,-78.8
A,0.04,0.04,0.45,35.22,105.35,-80.81
A,-0.01,-0.09,0.47,39,78.55,-76.23
A,-0.09,0.03,0.54,50.72,63.48,-41.93
A,-0.13,0.19,0.23,29.91,37.05,-25.21
A,-0.16,0.21,0.41,11.6,-3.48,-25.82
A,-0.15,0.21,0.5,10.99,5.74,-37.29
A,-0.17,0.05,0.26,13.79,4.76,-44.8
A,-0.17,0,0.28,0.55,-40.04,-26.37
A,-0.19,0.23,0.34,-10.8,-63.72,3.48
A,-0.18,0.35,0.43,-6.04,-86.55,-3.66
A,-0.12,0.14,0.43,-13.85,-89.54,-20.45
A,-0.06,0.15,0.26,-27.1,-132.02,-6.84
A,0.06,0.18,0.45,-34.61,-180.85,-1.34
A,0.27,0.21,0.7,-46.2,-215.33,1.16
A,0.45,0.22,1.33,-40.34,-248.9,-3.17
A,0.47,0.08,1.59,-25.02,-158.39,-20.69
A,0.51,-0.34,1.38,-27.83,-146.42,-20.2
A,0.51,0.15,1.99,-29.79,-147.4,22.09
A,0.48,0.13,2.06,12.27,-28.63,-38.88
A,0.36,-0.24,1.14,11.6,23.8,-36.87
A,0.3,-0.11,1.43,6.04,-2.26,-12.51
A,0.28,0.18,1.26,13.98,28.81,5.07
A,0.28,0.02,1.36,27.89,32.9,-18.19
A,0.32,-0.07,1.32,33.75,67.57,-11.84
A,0.31,-0.35,1.31,18.43,98.75,8.48
A,0.25,-0.15,0.67,24.35,131.29,49.19
A,0.2,-0.24,1.28,68.24,75.13,45.41
A,0.17,-0.25,0.88,38.64,123.84,86.06
A,0.13,0.11,0.87,38.88,104.13,114.44
A,0.01,0.35,0.73,30.64,95.4,108.89
A,0.02,0.43,0.67,39.12,82.4,94.67
A,0,0.3,0.67,24.35,61.1,82.03
A,0.01,0.61,0.57,-4.09,39.31,96.31
A,0.03,0.85,0.5,-20.51,16.11,78.8
A,0.1,0.52,0.72,-15.26,-20.63,25.88
A,0.16,0.65,0.79,-10.8,-18.86,33.02
A,0.15,0.88,0.66,-11.11,-16.66,22.95
A,0.15,1.05,0.56,-11.41,-28.93,-36.07
A,0.15,0.66,0.65,-11.6,-54.63,-84.47
A,0.1,0.92,0.48,-29.24,-63.9,-70.37
A,0.24,0.89,0.74,-71.59,-109.38,-145.39
A,0.27,0.08,1.13,-58.17,-100.65,-181.03
A,0.26,-0.1,0.5,-71.47,-51.27,-122.74
A,0.38,-0.08,1.33,-52.06,-92.83,-107.24
A,0.42,-0.4,1.27,-23.99,-35.34,-117.92
A,0.41,-0.74,1.11,-22.22,-27.59,-80.14
A,0.34,-0.4,1.04,-14.59,-14.04,-17.4
A,0.27,-0.37,1.26,6.41,-18.8,-16.6
A,0.21,-0.28,1.01,6.41,10.19,1.89
A,0.16,-0.22,1.11,6.47,4.21,13.98
A,0.16,-0.04,1.04,3.91,17.82,25.27
A,0.13,0.04,1.04,21.36,10.68,24.66
A,0.1,0.02,0.98,27.53,19.65,24.17
A,0.12,0.14,0.98,20.57,11.05,25.45
A,0.14,0.18,0.99,13.92,17.7,30.88
A,0.15,0.09,0.98,14.89,21.61,24.17
A,0.17,0.11,1,22.95,23.99,31.98
A,0.2,0.01,1.19,23.19,23.68,35.34
A,0.19,0.02,1.01,15.75,58.29,55.91
A,0.14,-0.04,0.73,28.14,45.29,58.17
A,0.12,-0.17,0.88,14.22,33.51,74.34
A,0.01,-0.05,0.4,-37.29,30.15,123.41
A,-0.12,0.93,0.04,-11.41,-36.99,129.94
A,-0.12,0.57,0.81,-16.91,-113.95,46.88
A,-0.09,0.43,0.35,-118.35,-99.43,52.67
A,0.23,0.63,1.16,-130.55,-182.43,16.42
A,0.4,0.23,1.81,-111.08,-145.57,-36.44
A,0.54,-0.41,1.42,-96.25,-34.85,-52.8
A,0.47,-0.26,1.5,-106.32,-38.51,-11.9
A,0.51,-0.06,1.76,-67.02,-5.13,-34.12
A,0.47,-0.36,1.49,-55.36,65.61,-30.58
A,0.38,-0.12,1.19,-50.72,73.91,-14.83
A,0.35,-0.12,1.28,-50.96,79.96,-35.71
A,0.29,-0.21,1.1,-40.89,100.52,-42.11
A,0.3,-0.24,1.07,-8.18,105.96,-42.85
A,0.21,-0.14,0.89,18.43,98.57,-40.83
A,0.18,-0.1,0.99,24.84,84.84,-46.2
A,0.26,-0.35,1.15,50.6,97.11,-57.13
A,0.17,-0.43,0.81,45.78,126.71,-35.58
A,0.07,-0.1,0.73,37.66,101.81,-13.06
A,0.01,-0.12,0.83,23.38,94.36,-27.47
A,-0.01,-0.23,0.89,18.07,94.6,-30.46
A,-0.09,-0.21,0.8,30.7,108.64,-18.01
A,-0.2,-0.06,0.13,28.32,105.59,-9.34
A,-0.23,0.1,0.2,19.53,48.1,-8.61
A,-0.21,-0.07,0.64,17.21,19.96,-29.36
A,-0.24,0,0.34,25.63,26.06,-17.76
A,-0.27,0.01,0.25,25.15,0.18,-21.67
A,-0.26,-0.1,0.42,27.53,-30.7,-25.21
A,-0.16,0.08,0.44,20.14,-48.95,-18.55
A,-0.16,-0.05,0.7,27.83,-68.66,-26.79
A,-0.09,-0.1,0.42,32.23,-59.02,-24.72
A,-0.03,-0.11,0.54,29.17,-91.86,-13.98
A,0.03,0.08,0.54,17.09,-112.61,-8.48
A,0.06,-0.19,1.07,27.04,-138.06,-16.42
A,0.13,-0.08,1,31.56,-119.2,5.49
A,0.23,0.01,1.17,18.49,-132.14,-9.95
A,0.16,-0.11,1.71,31.68,-106.93,-0.55
A,0.17,0.09,1.65,22.95,-66.28,0.67
A,0.15,-0.05,1.32,23.32,-40.1,-7.87
A,0.21,-0.22,1.57,10.62,-51.64,-21.61
A,0.22,-0.2,1.48,7.81,-22.22,-2.44
A,0.2,-0.14,1.4,13.12,-2.08,9.52
A,0.2,-0.04,1.15,14.1,25.27,9.58
A,0.13,-0.25,1.05,18.68,21.91,13.43
A,0.16,-0.3,1.37,20.26,22.28,27.77
A,0.17,-0.33,1.52,11.6,49.44,39.86
A,0.11,-0.34,0.89,9.46,96.31,62.26
A,0.04,-0.38,0.89,14.65,67.14,93.69
A,0.04,-0.44,0.94,27.65,55.54,111.94
A,0.04,0.12,1.06,21.79,35.4,155.15
A,0,0.58,1.03,13.37,42.66,138.24
A,-0.08,0.54,0.84,26.98,22.77,76.54
A,-0.05,0.28,0.71,-7.14,25.63,43.15
A,-0.02,0.48,0.68,-20.63,4.64,53.16
A,0.05,0.67,1.02,-24.11,-8.85,8.67
A,0.12,0.39,0.85,-11.84,10.13,-13.37
A,0.08,0.47,0.66,-14.53,4.76,-14.04
A,0.11,0.56,0.84,-16.6,-32.65,-53.83
A,0.05,0.42,0.67,-25.09,-28.63,-57.31
A,0.06,0.52,0.84,-27.1,-56.34,-81.79
A,0.09,0.58,0.81,-39.79,-56.64,-97.78
A,0.06,0.39,0.96,-36.93,-54.44,-118.47
A,0.11,0.11,0.87,-57.31,-45.65,-125
A,0.21,-0.13,0.81,-59.94,-42.85,-119.32
A,0.29,-0.23,1.06,-55.73,-55.91,-112.12
A,0.41,-0.81,1.03,-38.15,-24.11,-114.5
A,0.46,-1.06,0.98,-30.09,-22.77,-79.9
A,0.41,-0.79,1.11,-16.97,-17.52,-17.58
A,0.31,-0.72,1.12,6.23,-2.69,-8.06
A,0.27,-0.59,1.03,11.11,13.12,16.3
A,0.19,-0.37,0.9,18.31,25.63,35.83
A,0.17,-0.34,1.01,26.92,23.13,32.41
A,0.2,-0.39,1.06,34.06,31.62,38.39
A,0.17,-0.29,0.89,17.58,28.2,60.18
A,0.16,-0.24,1.14,10.68,19.47,70.98
A,0.16,-0.31,0.91,14.16,61.4,77.82
A,0.17,-0.5,0.5,-2.26,48.34,100.65
A,0.1,-0.41,0.53,-12.63,10.93,144.53
A,-0.01,0.53,0.29,4.03,-39.12,164.49
A,-0.1,0.12,0.63,3.97,-82.03,79.9
A,-0.1,0.24,0.4,0.12,-100.4,89.36
A,-0.03,0.44,0.78,-25.09,-152.22,74.89
A,0.09,0.67,1.06,-56.34,-176.88,51.82
A,0.34,0.25,2,-33.81,-135.19,-34.06
A,0.42,-0.23,1.7,0,-35.22,-46.81
A,0.46,-0.13,1.78,10.74,-12.88,-37.72
A,0.44,0.03,1.8,19.59,18.25,-42.6
A,0.43,0.06,1.74,-5.19,52.55,-51.7
A,0.45,-0.01,1.5,-7.14,84.59,-59.88
A,0.43,-0.04,1.46,0.98,121.15,-63.35
A,0.4,-0.07,1.14,7.45,151.49,-66.96
A,0.32,-0.11,0.77,2.38,147.4,-64.27
A,0.2,-0.11,0.93,30.64,123.11,-56.88
A,0.12,-0.01,0.69,24.29,139.04,-52.98
A,0.04,-0.05,0.52,39,108.7,-60.55
A,0.05,-0.06,0.73,46.75,86.91,-66.22
A,0.03,-0.1,0.81,40.83,91.13,-61.52
A,-0.03,-0.21,0.28,28.81,90.88,-52.73
A,-0.11,-0.25,0.32,16.17,32.23,-21.73
A,-0.15,-0.12,0.29,18.01,14.34,-2.38
A,-0.15,0.08,0.44,14.04,-18.31,-2.81
A,-0.12,-0.13,0.4,17.64,-15.62,-14.04
A,-0.13,-0.11,0.41,14.59,-33.51,4.52
A,-0.15,0.01,0.48,13.37,-58.53,22.58
A,-0.13,0.28,0.62,7.63,-77.94,26.73
A,-0.07,0.08,0.69,9.03,-87.71,0.98
A,-0.04,-0.01,0.5,-1.34,-103.03,8.3
A,0.04,0.23,0.42,-11.23,-131.84,18.19
A,0.15,0.08,0.77,-22.34,-187.5,-12.39
A,0.22,-0.03,0.75,-45.04,-187.01,-10.8
A,0.37,-0.01,0.97,-41.08,-220.7,-5.19
A,0.51,0.08,1.65,-37.84,-214.48,-13.55
A,0.6,0.05,2.06,-5.13,-155.94,-36.74
A,0.67,-0.46,1.6,2.44,-60.24,-63.23
A,0.6,-0.34,1.84,1.22,-42.91,-23.86
A,0.54,-0.32,1.84,12.94,-4.39,-21.97
A,0.49,-0.43,1.6,23.19,51.33,-21
A,0.44,-0.43,1.4,21.73,71.72,-3.3
A,0.37,-0.39,1.32,26.31,75.62,15.44
A,0.35,-0.33,0.95,43.33,101.75,39.25
A,0.32,-0.19,0.93,52.49,85.63,43.52
A,0.27,-0.24,0.99,45.96,90.39,45.23
A,0.24,-0.15,0.86,24.41,82.58,50.23
A,0.22,-0.24,0.89,18.37,76.29,58.72
A,0.18,-0.19,0.76,38.57,82.64,81.91
A,0.16,-0.1,0.69,55.3,74.77,97.35
A,0.12,0.18,0.8,32.29,45.59,105.77
A,0.09,0.27,0.8,21.3,45.59,99.37
A,0.06,0.46,0.64,21,47.06,96.5
A,0.07,0.55,0.8,13.85,5.98,66.28
A,0.1,0.46,0.85,5.68,12.63,43.4
A,0.1,0.66,0.87,7.26,12.08,36.32
A,0.09,0.74,0.77,1.1,10.44,-5.37
A,0.07,0.65,0.61,2.62,-1.22,-23.99
A,-0.01,0.91,0.6,8,-12.21,-41.81
A,0,1.07,0.79,15.08,-53.96,-90.33
A,0.02,1.05,0.52,-32.96,-58.96,-119.87
A,0.16,0.31,0.92,-31.07,-102.84,-179.08
A,0.23,-0.35,1.04,-34.55,-25.88,-150.15
A,0.3,-0.2,0.48,-42.36,-21.67,-113.53
A,0.36,-0.7,1.47,-25.02,-61.46,-105.16
A,0.39,-0.69,0.92,-18.31,4.15,-66.41
A,0.34,-0.92,1.18,7.51,-16.24,-47.61
A,0.25,-0.37,1.18,7.26,-14.71,15.87
A,0.19,-0.26,1.32,7.75,-8.61,19.41
A,0.11,-0.18,1.08,1.28,26.73,26.55
A,0.09,-0.1,0.98,14.4,21.42,25.27
A,0.09,-0.16,1.03,14.22,25.51,31.19
A,0.16,-0.07,1.18,19.17,32.41,36.44
A,0.17,-0.22,1.2,15.01,51.82,41.69
A,0.19,-0.22,0.67,-2.2,88.07,71.23
A,0.02,-0.39,0.65,0.43,34.67,104.49
A,-0.07,0.08,0.45,-13.43,23.38,159.85
A,-0.16,0.77,0.24,-7.51,-29.48,150.94
A,-0.02,0.56,0.93,2.81,-117.61,57.31
A,0.05,-0.12,0.94,-34.91,-96.74,39
A,0.14,0.29,0.64,-63.23,-117.25,88.68
A,0.3,0.46,0.92,-57.07,-169.68,58.65
A,0.35,0.12,1.62,-44.68,-166.38,24.84
A,0.41,0.02,0.97,-57.01,-83.8,11.47
A,0.45,0.06,1.31,-47.61,-109.19,11.96
A,0.48,0.13,1.61,-14.89,-61.22,-6.1
A,0.49,0.27,1.81,42.6,-2.32,-39.43
A,0.49,-0.04,1.37,30.94,54.69,-63.84
A,0.46,0.1,1.51,7.2,17.88,-44.56
A,0.46,0.2,1.57,8.06,62.07,-55.11
A,0.46,0.15,1.58,24.72,100.22,-70.62
A,0.39,0.06,1.06,17.15,150.57,-86.06
A,0.32,-0.02,0.88,13.67,138.43,-84.35
A,0.26,0.09,1.22,48.34,138.06,-79.53
A,0.18,-0.24,0.6,45.78,174.13,-97.84
A,0.1,-0.25,0.45,30.88,129.03,-65
A,-0.04,0.07,0.74,54.57,81.73,-33.69
A,-0.02,0.08,0.61,31.49,86.61,-47.67
A,-0.02,-0.07,0.61,10.5,54.2,-44.25
A,-0.06,0.13,0.8,9.7,38.88,-17.52
A,-0.08,0.16,0.77,23.74,46.75,-24.05
A,-0.1,0.05,0.46,24.41,38.57,-28.81
A,-0.15,0.03,0.41,18.07,13,-14.71
A,-0.17,0.15,0.49,14.04,-8.48,-6.47
A,-0.17,0.16,0.52,6.59,-6.23,-10.01
A,-0.19,0.04,0.42,-1.1,-16.3,-11.17
A,-0.19,0.11,0.63,6.9,-38.76,-1.53
A,-0.19,0.3,0.7,1.4,-38.33,7.93
A,-0.23,0.36,0.62,-0.49,-47.24,0.55
A,-0.13,0.16,0.91,0.73,-70.5,-24.41
A,-0.06,0.14,0.76,-8.61,-51.82,-8.48
A,-0.09,0.16,0.73,-3.54,-64.45,-8.3
A,-0.08,0.27,0.85,-2.75,-83.92,-9.03
A,-0.03,0.01,0.88,-0.79,-78.61,-24.05
A,0.04,0.07,0.62,-9.52,-79.41,-12.08
A,0.06,0.14,1.03,-11.6,-132.2,-4.39
A,0.07,0.12,1.45,-1.4,-124.27,-13.31
A,0.15,0.03,1.23,11.72,-59.63,-20.63
A,0.18,0.05,1.23,1.34,-73,-2.87
A,0.18,0.08,1.44,-4.58,-81.97,-0.79
A,0.21,0.06,1.54,1.46,-44.19,-9.58
A,0.18,0.1,1.32,-4.94,-18.07,-4.39
A,0.15,0.07,1.34,-13.24,-13.92,-5.13
A,0.18,0.01,1.3,-4.46,3.48,-9.83
A,0.18,0.04,1.15,-7.2,17.09,-7.57
A,0.18,-0.09,1.24,-1.71,16.66,-9.22
A,0.21,-0.25,1.16,7.51,30.52,-1.89
A,0.19,-0.22,1.13,13.18,48.4,21.36
A,0.15,-0.24,1.19,12.76,51.57,41.63
A,0.11,-0.34,1.08,-3.54,61.16,84.17
A,0.16,-0.32,1.13,21.18,63.84,103.94
A,0.16,-0.1,0.84,10.56,86.85,123.72
A,0.08,0.01,0.79,3.36,66.16,127.81
A,-0.01,0.37,0.83,-7.2,63.11,104.31
A,-0.05,0.35,0.47,6.29,51.39,75.38
A,-0.1,0.54,0.79,8.48,5.92,65.25
A,-0.05,0.35,0.79,-10.01,-2.14,34.79
A,0.02,0.32,0.79,-9.77,-7.69,25.63
A,0.04,0.38,0.88,-18.74,-19.29,24.11
A,0.05,0.35,0.96,-29.36,-15.93,6.96
A,0.08,0.22,0.83,-28.69,-9.03,-6.96
A,0.04,0.46,0.99,-12.02,-27.47,-2.26
A,0.03,0.33,1.08,-19.23,-8.18,-32.96
A,0.08,0.35,0.96,-19.41,5.37,-39.12
A,0.02,0.4,0.79,-18.49,-2.69,-45.65
A,0,0.36,0.75,-24.17,-6.35,-59.88
A,-0.01,0.43,0.86,-18.43,-29.91,-63.05
A,0.05,0.35,0.81,-40.95,-21.91,-91.49
A,0.06,0.19,0.98,-17.88,-33.87,-100.22
A,0.06,0.09,0.81,-36.8,-24.35,-97.53
A,0.1,-0.14,1.07,-22.16,-38.39,-104.13
A,0.15,-0.38,1.03,-26.37,-18.62,-102.54
A,0.18,-0.57,0.79,-22.71,-19.35,-69.21
A,0.22,-0.47,1.1,-9.16,-26.55,-42.48
A,0.24,-0.5,1.21,2.69,-10.44,-40.71
A,0.19,-0.57,0.85,2.32,9.89,-14.95
A,0.12,-0.38,0.87,1.95,-4.82,3.78
A,0.09,-0.32,1.1,10.31,-18.98,5.07
A,0.1,-0.18,1.1,13.24,1.83,13.67
A,0.12,-0.2,1.07,10.56,10.8,13
A,0.13,-0.17,0.94,9.64,11.66,21.06
A,0.15,-0.33,0.94,9.52,11.66,26.43
A,0.17,-0.44,0.81,14.28,19.29,41.63
A,0.2,-0.47,0.63,17.52,13.55,80.81
A,0.18,-0.34,0.29,16.85,9.46,98.94
A,0.16,-0.26,0.52,47.06,-69.58,101.87
A,0.17,-0.24,0.24,16.91,-81.91,133.67
A,0.1,0.38,0.87,22.09,-147.95,162.84
A,-0.01,1.06,1.33,6.04,-123.54,106.63
A,0.17,0.65,1.5,13.18,-90.82,19.53
A,0.3,0.41,1.76,-3.23,-85.39,-9.46
A,0.4,0.33,2.05,22.03,-13.92,-41.38
A,0.42,0.16,1.68,19.71,33.14,-61.95
A,0.46,-0.01,1.59,2.99,40.28,-62.07
A,0.42,0.15,1.73,1.89,72.27,-44.68
A,0.39,0.17,1.52,1.53,113.16,-53.83
A,0.33,-0.03,1.01,-3.6,139.47,-61.22
A,0.22,0.14,1.11,6.71,123.6,-44.43
A,0.19,0.13,0.97,10.56,140.5,-52.67
A,0.1,-0.01,0.66,20.45,143.8,-58.23
A,-0.01,0.02,0.56,38.45,131.35,-54.81
A,-0.1,0.02,0.45,34.97,107.24,-54.32
A,-0.15,-0.12,0.34,14.22,55.3,-49.38
A,-0.2,0.04,0.75,18.62,32.47,-34.73
A,-0.15,0.14,0.59,21.18,58.35,-46.63
A,-0.16,-0.11,0.57,7.93,24.54,-41.38
A,-0.17,0.04,0.78,7.32,8.79,-24.84
A,-0.18,0.11,0.71,16.36,20.32,-22.83
A,-0.22,0.04,0.61,21.24,18.31,-22.71
A,-0.22,-0.04,0.44,8.48,-1.71,-11.96
A,-0.21,0.11,0.52,6.29,-28.2,3.17
A,-0.19,0.18,0.51,7.69,-34.55,2.14
A,-0.23,0.07,0.33,16.24,-57.56,2.32
A,-0.2,0.07,0.47,10.19,-99.3,5.37
A,-0.11,0.09,0.28,-0.85,-110.35,9.16
A,0.01,0.08,0.53,-6.47,-172.3,12.27
A,0.09,0.16,0.65,-20.69,-190.67,19.65
A,0.27,0.14,0.84,-39.86,-213.32,10.19
A,0.33,0.02,1.78,-7.14,-193.79,-6.35
A,0.37,0.14,1.69,8.42,-114.44,-12.08
A,0.39,-0.03,1.58,19.96,-83.92,-30.94
A,0.42,-0.16,1.71,15.69,-62.56,-22.71
A,0.38,-0.09,1.65,9.34,-38.57,-8.42
A,0.32,0.01,1.61,3.85,-8.42,-6.71
A,0.27,-0.08,1.42,-1.46,22.64,-11.47
A,0.24,-0.18,1.08,-10.68,28.26,-5.07
A,0.23,-0.16,1.2,-3.17,26.79,10.8
A,0.25,-0.16,1.19,10.56,37.17,11.9
A,0.25,-0.26,1.1,20.02,62.99,22.95
A,0.19,-0.27,0.68,17.4,65.98,50.42
A,0.19,-0.23,0.89,37.17,35.71,61.83
A,0.2,-0.25,1.07,44.8,52.19,83.98
A,0.19,-0.03,1.08,42.79,65.31,97.84
A,0.13,0.12,0.79,15.26,68.36,100.4
A,0.09,0.13,0.86,17.88,48.22,87.95
A,0.12,0.17,0.82,27.22,53.71,90.45
A,0.16,0.32,0.84,19.29,41.44,93.69
A,0.1,0.66,0.81,0.85,25.82,80.08
A,0.08,0.75,0.81,-6.65,14.34,45.04
A,0.08,0.66,0.94,-4.7,4.7,6.1
A,0.04,0.66,0.83,-7.81,7.39,-6.47
A,0.04,0.85,0.78,-23.74,-17.03,-35.4
A,-0.01,1,0.59,-19.59,-25.76,-79.83
A,0.03,0.75,0.65,-21.67,-45.96,-129.46
A,0.11,0.39,0.81,-40.95,-74.83,-143.62
A,0.18,0.3,0.91,-29.42,-54.32,-152.95
A,0.31,-0.16,0.93,-31.68,-57.19,-161.99
A,0.34,-0.77,1.03,-34.42,-52.25,-105.29
A,0.34,-0.37,1.05,-14.71,-44.62,-56.95
A,0.32,-0.47,1.18,-10.62,-31.43,-47.36
A,0.32,-0.46,0.98,-10.38,-10.31,-30.15
A,0.3,-0.49,1.14,5.55,-15.87,-12.45
A,0.2,-0.17,0.99,10.68,2.62,13.49
A,0.15,-0.08,1.01,5.49,-1.28,18.62
A,0.15,-0.02,1.07,4.09,-0.12,18.98
A,0.18,-0.05,1.04,5.92,20.02,14.65
A,0.23,-0.27,0.85,3.97,23.44,17.7
A,0.22,-0.39,0.91,4.21,8.18,42.54
A,0.22,-0.21,0.99,6.71,18.01,70.5
